marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
-39.582489,201.326477,-379.182922,159.295502,115.668648,-419.463409,-25.661877,166.343079,-183.693939,87.76506,149.193878,-414.519043,-11.467486,147.382965,-119.306732,25.747669,175.064316,-401.506866,-32.370232,178.617111,-242.516708,-40.302044,191.934937,-308.207062
-38.377686,202.096695,-379.137054,160.014481,115.758766,-419.155762,-25.169781,166.999084,-183.733398,88.621506,149.592865,-414.344879,-11.207908,147.928818,-119.362587,26.880962,175.775391,-401.467468,-31.708052,179.335464,-242.545288,-39.47485,192.741257,-308.228729
-37.200619,202.910049,-379.461273,161.178528,116.158356,-418.790436,-24.773499,167.483078,-183.996613,89.802322,150.076614,-414.190552,-11.061325,148.241623,-119.590576,28.062267,176.38765,-401.515259,-31.013525,179.889908,-242.764755,-38.48864,193.445313,-308.505341
-36.139153,203.222855,-379.771698,162.15274,116.160507,-418.601257,-24.342386,167.675125,-184.237167,90.90229,150.272354,-414.165558,-10.741412,148.435822,-119.796028,29.064548,176.69986,-401.678711,-30.34561,180.109726,-242.992325,-37.642982,193.634857,-308.812775
-35.080818,203.14502,-380.159973,163.524597,116.080154,-418.303223,-23.912951,167.800171,-184.598969,92.077545,150.073395,-414.103851,-10.591819,148.653259,-120.091667,30.272005,176.469437,-401.81134,-29.708689,180.165634,-243.356155,-36.793854,193.703278,-309.211273
-33.569462,203.149551,-380.720276,165.192276,115.955582,-417.945587,-23.263288,167.969101,-185.063232,93.732605,149.989594,-414.076416,-10.204121,148.834335,-120.501389,31.87598,176.44368,-402.085754,-28.727053,180.272446,-243.809418,-35.600063,193.77182,-309.760681
-31.809113,203.564041,-381.294006,166.757828,115.90683,-417.617126,-22.491245,168.284409,-185.575653,95.529503,150.275345,-414.087097,-9.78449,149.129745,-120.996292,33.660084,176.846725,-402.344727,-27.674845,180.609451,-244.342224,-34.215298,194.16188,-310.322601
-30.4118,204.355225,-381.490814,168.159851,116.440765,-417.490326,-21.724207,168.666595,-185.86557,96.98188,150.879974,-414.007507,-9.295955,149.375198,-121.241501,35.161316,177.460419,-402.420197,-26.686682,181.098206,-244.624573,-32.974598,194.798462,-310.628235
-29.682196,205.145584,-381.317139,168.571243,117.069595,-417.336029,-21.227568,169.03244,-185.820572,97.66684,151.564941,-413.86142,-8.637651,149.529327,-121.112282,35.783661,178.248032,-402.244232,-26.023281,181.583038,-244.453094,-32.395035,195.43396,-310.375427
-29.77421,205.781448,-380.884491,168.548584,117.851128,-417.345978,-21.058037,169.242615,-185.406845,97.504311,152.319534,-413.728333,-8.442908,149.654861,-120.865036,35.687565,178.933136,-401.945374,-26.061443,181.952225,-244.078171,-32.372696,195.943588,-309.974243
-30.510632,206.222885,-380.414429,167.850952,118.902916,-417.375092,-21.403767,169.191345,-185.040878,96.894272,153.20932,-413.561096,-8.639112,149.477356,-120.558907,35.011036,179.617401,-401.656708,-26.362597,181.97261,-243.580627,-32.977444,196.159943,-309.516113
