taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38765,42030,41131,34849,54011,53077,156775
38758,42053,41142,34833,53994,53085,156786
38764,42061,41177,34785,54067,53080,156787
38705,41997,41219,34783,54033,53010,156704
38633,42064,41194,34732,53997,53013,156623
38673,42092,41215,34757,54016,53030,156737
38657,42046,41233,34737,53998,53031,156673
38636,42124,41217,34769,54005,53034,156746
38599,42089,41212,34862,54010,53055,156762
38602,42129,41203,34861,54020,53108,156795
38529,42111,41175,34812,53967,53064,156627
38539,42183,41207,34820,54007,53092,156749
38532,42100,41189,34816,53983,53013,156637
38507,42234,41197,34894,54102,53107,156832
38494,42215,41200,34904,54079,53101,156813
38466,42263,41179,34998,54157,53105,156906
38468,42191,41155,34933,54001,53140,156747
38489,42114,41145,35026,53975,53186,156774
38444,42108,41122,35036,53910,53199,156710
38526,42158,41162,35167,54041,53240,157013
38628,42077,41129,35038,54010,53182,156872
38710,42068,41140,35029,54005,53190,156947
38758,42019,41147,34864,53952,53135,156788
38873,42122,41176,34875,54069,53178,157046
38887,42074,41190,34768,53958,53159,156919
38939,42047,41174,34751,54015,53123,156911
38944,42094,41242,34773,54060,53154,157053
38848,42098,41279,34758,54039,53103,156983
38789,42061,41288,34672,54003,53046,156810
38704,42093,41328,34695,54061,53024,156820
38668,42034,41293,34668,54006,52984,156663
38599,42160,41377,34764,54131,53050,156900
38542,42107,41359,34774,54082,53015,156782
38493,42155,41347,34818,54068,53023,156813
38444,42212,41232,34832,54040,53048,156720
38480,42236,41234,34811,54076,53052,156761
38441,42252,41151,34794,54078,53002,156638
38426,42303,41207,34902,54101,53092,156838
38451,42283,41224,34917,54082,53120,156875
38419,42272,41236,34962,54101,53141,156889
38388,42245,41143,34988,53966,53150,156764
38386,42277,41187,35062,54050,53160,156912
38381,42236,41079,35070,53988,53194,156766
38498,42127,41151,35168,54020,53229,156944
38471,42092,41129,35093,53956,53159,156785
38648,42085,41150,35131,54069,53190,157014
38709,42077,41070,35000,53992,53150,156856
38805,42032,41058,34887,53986,53100,156782
38861,42029,41118,34821,53986,53103,156829
38777,42050,41180,34786,54014,53062,156793
38759,42025,41167,34748,53959,53017,156699
38835,42031,41232,34767,54012,53067,156865
38827,41997,41231,34703,53984,53045,156758
38758,42062,41246,34723,54004,53022,156789
38675,42101,41189,34787,54061,53011,156752
38684,42116,41279,34797,54033,53091,156876
38556,42145,41258,34825,54099,53018,156784
38527,42123,41267,34814,54016,53053,156731
38522,42125,41230,34824,53998,53046,156701
38522,42193,41191,34818,54044,53060,156724
38471,42145,41192,34820,54020,52981,156628
38433,42242,41176,34863,54026,53135,156714
