X1,X2,X3,Y1,Y2,Y3,Z1,Z2,Z3
0.685432542340992,-0.390923485608536,-0.614297206814125,-0.538657528632214,-0.839892587270199,-0.0665470412295493,-0.489928869069581,0.37650932292341,-0.786263590028151
0.689715216445071,-0.39827788044516,-0.604704597429389,-0.53826538268841,-0.840616964522984,-0.0602784933078392,-0.484317352573113,0.36706654560757,-0.794165507367512
0.6904194102128,-0.403529747284216,-0.600403848303912,-0.545849946301755,-0.835254607513426,-0.0663142273570541,-0.474730317257895,0.373515038096632,-0.796942684383193
0.692832218328192,-0.407214832663859,-0.59511309623044,-0.546918387674168,-0.834609470967418,-0.0656300860533899,-0.469961481900724,0.370948933183575,-0.800957610925599
0.694221948899713,-0.410280149171972,-0.591376432453398,-0.552541856045735,-0.830318813856552,-0.0725821236488929,-0.461251973419538,0.37714833494432,-0.803122500285796
0.696300599326547,-0.410809437524683,-0.588558477483882,-0.555155108081835,-0.828001516929144,-0.0788434774327084,-0.45493766754154,0.381640005769429,-0.804600910171107
0.696318009319521,-0.415750010420027,-0.585058252427095,-0.560100579829407,-0.824482000017607,-0.0807265267537815,-0.44880794374884,0.383902800826868,-0.806963486872376
0.697133715916912,-0.415428152590111,-0.584315011074887,-0.552998789750558,-0.830280875376079,-0.0694694646528178,-0.456286007528497,0.371554999993674,-0.808548057516314
0.697254682021929,-0.419706410851995,-0.581104497563248,-0.555452302788652,-0.828772480734686,-0.0678889866153488,-0.453109973102869,0.370111745107625,-0.810992384926089
0.699665207200222,-0.416388838005409,-0.580593604355039,-0.554650175144974,-0.828785254066022,-0.0740147678127035,-0.450368494729727,0.373811902201126,-0.810822348438704
0.699255478404487,-0.41970123104565,-0.578699103662757,-0.558500854812973,-0.826036415867358,-0.0757669772010663,-0.446227039851341,0.376184417965145,-0.81201398546191
0.702787507039917,-0.409154334256181,-0.581964303637259,-0.557214401345323,-0.825171753497867,-0.0927560680636524,-0.442268957628717,0.389466696892862,-0.807907086940925
0.696307598941107,-0.414528503911928,-0.585936726192692,-0.562232863638756,-0.822466388484394,-0.0862742537377302,-0.446150125744053,0.38950630194899,-0.805751143989624
0.697945136448447,-0.410283548949914,-0.58697529417261,-0.560138930875057,-0.823444290728421,-0.090464789752228,-0.446225239790519,0.391927173755317,-0.804534726314572
0.692765127074882,-0.41816920138068,-0.587546591961495,-0.566625772603928,-0.819603225323846,-0.0847690206369634,-0.446107288138093,0.391644062964566,-0.804737979353953
0.690799071747809,-0.430466309797088,-0.580943541664802,-0.560238121741681,-0.826589516301842,-0.0536937471894181,-0.45708849189158,0.36255830933736,-0.812170907451576
0.683894019114395,-0.439429656395239,-0.582400676252974,-0.576740123960995,-0.814519489013338,-0.0626803911196119,-0.446833078490184,0.378760582819561,-0.810481721489863
0.674275656527657,-0.445999115944707,-0.588589099109674,-0.578634120183826,-0.81429783189843,-0.0458431666075306,-0.458840815504993,0.371488666774716,-0.807131511269791
0.670480201428154,-0.448151314996522,-0.59128394055627,-0.571917686093979,-0.819862511206811,-0.0271223717725949,-0.472616609765009,0.356350756396771,-0.806007244750119
0.66472435813575,-0.447956608760108,-0.597893305171716,-0.573572544323444,-0.81879656821059,-0.0242222270836435,-0.478702479729682,0.359036288632087,-0.801209635080576
0.659113900537053,-0.44166779237388,-0.608685819859814,-0.567665990663455,-0.823073663486789,-0.0174661821390501,-0.493279017557923,0.357042442370679,-0.793219077672159
0.669945697137799,-0.423933826023794,-0.609469338063349,-0.542062355246247,-0.840261176432011,-0.0113823725990396,-0.507288050235209,0.337995956386936,-0.792727927825581
0.657217250001797,-0.442425190955264,-0.610184756207719,-0.549926945693897,-0.835108518968046,0.0131953001776297,-0.515408421254307,0.326884860394596,-0.792149258249321
0.655659624190754,-0.443109912625421,-0.611362464123478,-0.552707650990083,-0.833299776641184,0.0112131524014555,-0.514416863781763,0.330552700159665,-0.791271257328415
0.651268865444133,-0.453189707180866,-0.608660787473969,-0.551731302389616,-0.833474085156349,0.0302244823983068,-0.521000417338191,0.316132944626321,-0.79285466918933
0.649788041520818,-0.449025424554576,-0.613312048797448,-0.555441926094975,-0.831311078635665,0.020153343978375,-0.51890246466214,0.327563823767506,-0.789583544361435
0.659228169715357,-0.453838882871844,-0.599540231049908,-0.547481618564068,-0.836242188370325,0.0310303033191341,-0.515443593022756,0.307781206026694,-0.79974285344012
0.661065152040119,-0.464374544048641,-0.589363340900833,-0.571249480198961,-0.820754940266369,0.00594637711253432,-0.486484219816626,0.332742559447939,-0.807846206280282
0.667687932751801,-0.46933487961245,-0.577856033313483,-0.593027007793319,-0.804556080118544,-0.0317566051709816,-0.450013102570724,0.363887736429039,-0.815520645226852
0.687313156305916,-0.45231682668397,-0.568339786982526,-0.583233198378325,-0.810037346524903,-0.0606509154447315,-0.432943023362415,0.373160803854636,-0.820555514872926
0.694503435679401,-0.448721082716301,-0.562418320963515,-0.583663011279445,-0.808458204289233,-0.0757153959352984,-0.420716611383148,0.380847373423185,-0.823378898844841
0.704819194507257,-0.440227466720572,-0.556264038563459,-0.583726758233067,-0.805499713442323,-0.102143445051806,-0.403104173603867,0.396698864617891,-0.824704211238199
0.706926593263452,-0.449732070608916,-0.545889967303619,-0.598174458243253,-0.792002864120036,-0.122142460803156,-0.377415035792588,0.412883189160659,-0.828906124278379
0.717233330400475,-0.41531896383387,-0.559541337206291,-0.568618830840026,-0.812981438834889,-0.125434466252607,-0.402801408856481,0.408131520946269,-0.819255568570223
0.724354439032466,-0.411351872869375,-0.55326330380825,-0.560769827503969,-0.818370964650548,-0.125722570678856,-0.401058408732606,0.401321069598631,-0.8234643598123
0.72825353974544,-0.407071699512008,-0.551307004585142,-0.553847422355618,-0.823386959455415,-0.123640396913004,-0.403608491732117,0.395381520123504,-0.825090079292287
0.729532234741225,-0.403393633056089,-0.552319015862467,-0.551385287383598,-0.824683756190529,-0.125980026720057,-0.404668979945809,0.396447069714595,-0.82405869789981
0.727130224090788,-0.402937949123313,-0.555808102108974,-0.556159086637254,-0.820390500009069,-0.132840121370333,-0.402453360732019,0.40570979363477,-0.820628329869458
0.725158220409811,-0.400995552042232,-0.559775064302102,-0.555553474314012,-0.821006866979822,-0.131560106223766,-0.406824154334163,0.406386874313534,-0.818134350724849
0.720428105019709,-0.407854526687011,-0.560926047316958,-0.556965839537895,-0.822177612956792,-0.117528831954199,-0.413246172499588,0.397087720552506,-0.819480898557651
0.715178639304128,-0.419653636442312,-0.558936793657244,-0.557940751457978,-0.824435425601126,-0.0949123115111897,-0.420976996694122,0.379732872470418,-0.823760471144229
0.711536299709216,-0.416377769076992,-0.565990854709318,-0.567543568066571,-0.815472015575218,-0.113576802913081,-0.414258847271102,0.402038487252351,-0.816550465204362
0.705908763102826,-0.416106475615626,-0.573191258765677,-0.571254283650544,-0.812901609021191,-0.113399812441033,-0.418761700237189,0.407487883257283,-0.811536975998603
0.780320292247532,-0.296172140029315,-0.550801511415122,-0.46347946530233,-0.865192206601411,-0.191387645576321,-0.419865486495131,0.404628853527078,-0.812396740603733
0.769149589046025,-0.311117545335863,-0.558224670410148,-0.484691415066637,-0.853293231010528,-0.192262565447137,-0.416513075222174,0.418445378628802,-0.8071061412684
0.767965228200687,-0.296070896917043,-0.567953723707666,-0.477803973060331,-0.855355310856706,-0.200176560858133,-0.426535779979158,0.425099183941777,-0.798346987349239
0.769130274141678,-0.28930118488018,-0.5698626552299,-0.468650177337843,-0.861561282194219,-0.195138843660258,-0.434517701227414,0.41715342675181,-0.798233916762039
0.767088222396679,-0.288248304242166,-0.573139227554544,-0.465595953882242,-0.864744649027639,-0.188247442762315,-0.441357074021465,0.411253701599854,-0.797542679818221
0.766205192309463,-0.299222753227357,-0.568678597477573,-0.474165987187694,-0.860549605555948,-0.186067173278418,-0.433700610873835,0.412213682849735,-0.801238828189898
0.765252257825614,-0.311987804713481,-0.563074232764084,-0.475935654411094,-0.863176504607975,-0.168557333726667,-0.433444615554379,0.396975983659996,-0.809033889057866
0.772042822035813,-0.296440695343527,-0.562203517498089,-0.475191290226595,-0.856650514752532,-0.200856001321856,-0.422070039964651,0.422223648933201,-0.802236917403937
0.775830017850092,-0.304103178365503,-0.552819175057021,-0.469494189787897,-0.863585018827183,-0.183837213350996,-0.42150087681775,0.402171819208225,-0.812769855910401
0.781075519440815,-0.305172146376275,-0.544785273301655,-0.475410522627577,-0.856270641976902,-0.201954011258599,-0.404852896624485,0.416737985747114,-0.813894086064153
0.788472327583528,-0.311525597834963,-0.530342521893712,-0.478084586789111,-0.852891951402184,-0.209786670472794,-0.38697095047264,0.418959569799932,-0.821417288814496
0.795605285422728,-0.299941849053709,-0.526352654589735,-0.474712411213777,-0.84844768873143,-0.234061201667206,-0.376377943624518,0.436086466967889,-0.817415583947629
0.80482095594893,-0.281579087339972,-0.522471479066789,-0.443754089769502,-0.870060330506518,-0.21465630457019,-0.394138981424435,0.404608747868453,-0.825194658532174
0.807844133174672,-0.275529156318445,-0.521029308689741,-0.447686639481252,-0.861831242809909,-0.238376974027926,-0.383359530108809,0.425829300230941,-0.81957603536193
0.812743482197768,-0.264577249271787,-0.519082759598911,-0.439013927917145,-0.863840196238603,-0.247076681330334,-0.383033684210417,0.428694523559873,-0.818233586593687
0.805826433575807,-0.271398880213621,-0.526294980756314,-0.446480522568035,-0.862297576112001,-0.238951947467982,-0.388971595258407,0.427534253657131,-0.816036494301554
0.814254750013436,-0.250196293060114,-0.523823459783478,-0.429847202807553,-0.866324788295772,-0.254386995388539,-0.390154564652368,0.432299868289667,-0.812955250648926
0.814021937673625,-0.246353301144277,-0.526002220528958,-0.420979147463357,-0.874172249740309,-0.242073202120746,-0.400181012027186,0.418488863411303,-0.815304991284619
0.811354538392018,-0.252812364775932,-0.527057607142783,-0.433692763284547,-0.864879122050448,-0.252773992562249,-0.391936729722144,0.433670396104746,-0.81136649390831
0.809220714015837,-0.250753953957554,-0.531304329534733,-0.433785576175782,-0.864916642125988,-0.252486189870557,-0.396222046218461,0.434789209558101,-0.808681911101205
0.802244137005634,-0.261862902041452,-0.536499920945487,-0.441187768580818,-0.865475809512979,-0.237286695797577,-0.402191120606564,0.42705906345877,-0.809853603327759
0.798047539117592,-0.26573670178974,-0.540836510075148,-0.44814116421561,-0.861738315047805,-0.237858305118925,-0.402851861412893,0.432193338334224,-0.806795696602112
0.79629975815283,-0.262668836614714,-0.544896116188414,-0.449367475311913,-0.859893472597389,-0.242181931440397,-0.404938967373532,0.437708005473828,-0.802767796219169
0.792299811212949,-0.26640981255288,-0.548896001923374,-0.453498784734379,-0.858977552425599,-0.237689748776359,-0.408166462851085,0.437245212900572,-0.801384278857008
0.787220915615183,-0.274009759182156,-0.55245079590035,-0.465300892225083,-0.851845479656609,-0.240529329777353,-0.404695329491871,0.446405567462525,-0.798087563883768
0.780503196637445,-0.277321113052785,-0.56027471859249,-0.472163407889632,-0.848892286953278,-0.237578621515665,-0.409727319431812,0.449972094030728,-0.793504025386653
0.774567621853873,-0.277940274179323,-0.568149806974146,-0.470578728294324,-0.853440529971563,-0.224042233248006,-0.422611712630558,0.440895073448298,-0.791840182458864
0.775417764947597,-0.275706335926077,-0.568078609114875,-0.470241460148972,-0.852550485721348,-0.228102254380041,-0.421426457357195,0.444008654900455,-0.790731342121237
0.769674157491494,-0.287800308240276,-0.56988829946452,-0.478105139832022,-0.851390923261136,-0.215752105562734,-0.423104202952373,0.43852534518013,-0.792892398171836
0.769145985155004,-0.286451693656992,-0.571279161812313,-0.481711373844381,-0.847296343213652,-0.223703060072347,-0.419962624323758,0.447251980406811,-0.789681619510856
0.770714256773867,-0.297657445606544,-0.563382267630507,-0.492733554453824,-0.839020421837468,-0.230777763345988,-0.403996508302739,0.455461059602974,-0.793310812017919
0.775641845578592,-0.306907275553129,-0.551532094805,-0.490484159110496,-0.843050361856047,-0.220661226852516,-0.397246796147062,0.441671836986403,-0.804438295560294
0.78136383195073,-0.294498950577621,-0.550218983885463,-0.486531832438877,-0.839613749765775,-0.241527487520411,-0.390841832641978,0.456419893642832,-0.799326930951364
0.78792174220811,-0.290147219523962,-0.543133426662593,-0.475005331135496,-0.847676325863877,-0.236251522667636,-0.391853625156887,0.444138984522224,-0.805724083591258
0.796200672611164,-0.286546356557332,-0.532874914475479,-0.476796974116319,-0.839352045056806,-0.261060893150392,-0.372463601452616,0.461930005523214,-0.804917098582376
0.796569327376774,-0.285994261640151,-0.532620492462897,-0.468945012090373,-0.8483289212947,-0.245822327973945,-0.38153359264693,0.445584249725992,-0.809868380712602
0.799646720486763,-0.282282876321218,-0.529982547024507,-0.462293477679182,-0.852679552768408,-0.24335636582172,-0.383209946256685,0.439606594612146,-0.812339940581196
0.805351153191032,-0.277190095637608,-0.523999208906166,-0.455081017403288,-0.855549834154523,-0.246851673839487,-0.3798825971969,0.437264373301304,-0.815161996285619
0.807968851740901,-0.26887075626321,-0.52430415890296,-0.451170767075951,-0.854631918338706,-0.257000434032321,-0.378987168057955,0.444199055135367,-0.811822595068811
0.811679254133279,-0.263471497430473,-0.521305628639657,-0.443334144963807,-0.858979560269091,-0.256142442693767,-0.380304646722669,0.439018091975335,-0.81402179983062
0.816359344862489,-0.24917961179018,-0.521024894917491,-0.430237219901486,-0.864222845971879,-0.260796486003372,-0.38529645036923,0.437067950744917,-0.812722739785537
0.80475441301533,-0.27179607044876,-0.527728368406479,-0.449192385121521,-0.860020671360841,-0.242055047418739,-0.3880676949724,0.43184643210366,-0.814194155713579
0.810317922133432,-0.269970441862634,-0.520096938646876,-0.44772089932115,-0.857851285360603,-0.252264084871831,-0.378061980871416,0.43727237818739,-0.816003680073764
0.804923176064986,-0.267129726460697,-0.529849403014185,-0.455824814940263,-0.850044742723367,-0.26390845657735,-0.379897905651151,0.453944539133799,-0.805985072239227
0.803933251992803,-0.269087105707508,-0.5303616274602,-0.452635718410592,-0.855296953739152,-0.252166665805485,-0.385761886089338,0.442785783948044,-0.809400096845999
0.801611061013264,-0.269107573694961,-0.533854681201916,-0.453413221681382,-0.855668509806532,-0.249495193801361,-0.389661593264847,0.442054877934266,-0.807930273989545
0.791987838905728,-0.279407985206293,-0.542850293200984,-0.466915918639403,-0.850067448286567,-0.243669567826364,-0.393376140540523,0.446448777763502,-0.803703117380366
0.800136110593311,-0.259977429462242,-0.540549665335955,-0.450744581869851,-0.855186127821446,-0.255902342108733,-0.395741742099038,0.448406537588344,-0.801448719886963
0.804187260299476,-0.250509982798154,-0.539006121384991,-0.44405051586447,-0.856019466753583,-0.264669250007267,-0.395097443338377,0.452189585303973,-0.799639036822302
0.802015154465987,-0.258784761900732,-0.538332740054774,-0.457282011779665,-0.845848159510243,-0.274652603766791,-0.384271848708231,0.466445428813614,-0.796720658844266
