marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
-34.872158,266.37207,-387.022278,153.815277,162.186966,-433.23175,-22.907837,222.346893,-193.272644,85.773239,203.277451,-426.170624,-10.227158,199.639435,-130.008682,27.194782,234.632599,-411.243286,-28.765953,237.659088,-251.365799,-36.074467,254.407867,-316.539825
-34.996323,266.426056,-387.111023,153.551697,162.064178,-433.458344,-22.869518,222.470871,-193.349594,85.564026,203.223572,-426.330841,-10.204791,199.830276,-130.07843,27.064278,234.620789,-411.373505,-28.698524,237.762192,-251.422867,-36.144424,254.538162,-316.627716
-35.144947,266.433685,-387.176605,153.522202,162.015427,-433.538422,-22.944784,222.572556,-193.383743,85.392288,203.147522,-426.431091,-10.256573,199.931488,-130.098633,26.88065,234.601959,-411.454071,-28.81719,237.833969,-251.471024,-36.259514,254.566422,-316.677002
-35.19421,266.557312,-387.163544,153.519928,162.195786,-433.539948,-23.136436,222.518433,-193.423325,85.335724,203.313583,-426.381744,-10.402604,199.832901,-130.134521,26.775373,234.76683,-411.432037,-28.976505,237.840042,-251.498596,-36.357967,254.621613,-316.684326
-35.126163,266.833527,-387.151672,153.483276,162.55426,-433.417816,-23.392452,222.437607,-193.496399,85.535461,203.708633,-426.304443,-10.753423,199.635376,-130.225113,26.986851,235.071289,-411.361084,-29.120331,237.870911,-251.541473,-36.41404,254.788986,-316.717499
-34.918755,267.060394,-387.249847,154.002289,162.985672,-433.154755,-23.655704,222.314346,-193.625504,85.817703,204.010117,-426.207703,-11.200636,199.404938,-130.394577,27.237221,235.338547,-411.370117,-29.247379,237.831223,-251.664474,-36.380833,254.870041,-316.828827
-34.709064,267.039886,-387.388092,154.327576,163.178436,-432.876251,-23.916332,222.155441,-193.757706,86.188835,204.183334,-426.082245,-11.628255,199.227325,-130.504486,27.533649,235.447388,-411.367706,-29.371147,237.715469,-251.800339,-36.330063,254.785049,-316.973663
-34.507824,267.056793,-387.457062,154.898529,163.383118,-432.691406,-24.09411,222.054352,-193.846512,86.551109,204.323639,-425.926331,-11.835113,199.074615,-130.550079,27.821836,235.543839,-411.324463,-29.423845,237.640121,-251.890701,-36.275051,254.770737,-317.047333
-34.279434,267.163849,-387.402802,155.199921,163.68161,-432.435974,-24.068361,222.069733,-193.780945,86.881752,204.548584,-425.760651,-12.011185,199.083557,-130.535004,28.102352,235.701782,-411.211975,-29.369301,237.700089,-251.831314,-36.120213,254.830231,-316.994141
-34.092735,267.390594,-387.139526,155.412384,163.981903,-432.148438,-23.972004,222.143631,-193.559464,87.079536,204.803925,-425.459137,-11.871843,199.095001,-130.278229,28.331337,235.947235,-410.945282,-29.283611,237.832764,-251.611877,-35.975624,255.006775,-316.746368
-33.930492,267.733429,-386.713715,155.418823,164.30722,-431.794678,-23.8417,222.285614,-193.175064,87.199265,205.201859,-425.132538,-11.790185,199.171417,-129.966125,28.424381,236.348618,-410.536255,-29.117887,238.034241,-251.236542,-35.81377,255.268326,-316.309906
-33.771439,268.195129,-386.229492,155.696762,164.907806,-431.532349,-23.720919,222.395294,-192.783707,87.356636,205.707657,-424.734863,-11.697887,199.159012,-129.5979,28.601124,236.815796,-410.115997,-29.029575,238.238083,-250.830368,-35.693836,255.607468,-315.883484
-33.557243,268.57373,-385.796753,155.895065,165.328369,-431.119598,-23.644453,222.483139,-192.41362,87.646225,206.118576,-424.299286,-11.631845,199.13649,-129.24379,28.841166,237.229568,-409.684387,-28.932592,238.436081,-250.458069,-35.506069,255.870087,-315.476746
-33.322102,268.887512,-385.372589,156.175232,165.70639,-430.61261,-23.56851,222.521881,-192.063675,87.89341,206.476791,-423.866669,-11.627122,199.129456,-128.93158,29.097347,237.565506,-409.243134,-28.826622,238.5634,-250.103256,-35.350693,256.093475,-315.067627
-33.061687,269.116638,-385.01297,156.482193,166.044937,-430.12854,-23.578754,222.541077,-191.719345,88.263756,206.804382,-423.391388,-11.644497,199.039688,-128.569473,29.402851,237.864365,-408.84021,-28.739973,238.643158,-249.741302,-35.171722,256.255981,-314.721375
-32.756752,269.2995,-384.691437,156.911972,166.445129,-429.578583,-23.627653,222.529404,-191.448914,88.654915,207.097992,-422.923126,-11.895179,198.979721,-128.343399,29.762297,238.104095,-408.428711,-28.630449,238.656509,-249.427338,-34.99699,256.329865,-314.427917
-32.546444,269.411774,-384.375519,157.33931,166.810028,-429.041473,-23.591972,222.518433,-191.140228,88.998726,207.347855,-422.472412,-11.867075,198.944443,-127.992683,30.062897,238.285172,-408.0383,-28.529165,238.698227,-249.100815,-34.83527,256.396759,-314.123077
-32.35635,269.500366,-383.984039,157.511719,166.89621,-428.606201,-23.530289,222.603073,-190.755112,89.22274,207.490784,-422.02243,-11.767386,199.004044,-127.588562,30.28126,238.394608,-407.634766,-28.366556,238.754974,-248.705673,-34.683346,256.483887,-313.736572
-32.189121,269.580353,-383.644226,157.622665,166.906235,-428.264862,-23.31443,222.76532,-190.400116,89.353157,207.54277,-421.661255,-11.663674,199.212418,-127.258415,30.427395,238.468628,-407.269348,-28.185291,238.893616,-248.355545,-34.508778,256.590942,-313.360992
-31.971102,269.589752,-383.446838,157.733063,166.68486,-427.94751,-23.082382,223.051056,-190.120987,89.527733,207.332001,-421.420258,-11.385649,199.572189,-126.921524,30.592932,238.397232,-407.061615,-27.963129,239.098541,-248.099167,-34.275246,256.713501,-313.131775
-31.622416,269.496674,-383.340759,157.931747,166.193359,-427.504181,-22.857323,223.402969,-189.920532,89.770241,206.966385,-421.150574,-11.155307,200.025543,-126.665764,30.918253,238.12149,-406.864807,-27.698881,239.325027,-247.934204,-33.947914,256.775848,-312.988434
-31.21986,269.398682,-383.244629,158.082336,165.663345,-427.120239,-22.637506,223.632919,-189.713043,90.113724,206.606262,-420.836426,-11.144429,200.354568,-126.445404,31.257448,237.884033,-406.66214,-27.44898,239.463547,-247.782211,-33.609039,256.811371,-312.852509
-30.892303,269.302704,-383.141205,158.510696,165.505753,-426.741577,-22.646992,223.664032,-189.555099,90.439743,206.435196,-420.534332,-11.117905,200.401535,-126.215927,31.585602,237.732986,-406.44693,-27.353292,239.462723,-247.658859,-33.358139,256.73996,-312.717651
-30.566414,269.200073,-383.042023,158.908615,165.384644,-426.270233,-22.647745,223.460663,-189.458008,90.923485,206.407654,-420.23584,-11.352762,200.303894,-126.170273,32.009136,237.630951,-406.238953,-27.285843,239.293442,-247.572647,-33.137714,256.606201,-312.611603
-30.206097,268.951294,-382.93042,159.325652603927,166.265811611623,-426.332175810935,-22.727749,223.165741,-189.38504,91.451088,206.337204,-419.896729,-11.466547,199.869736,-125.998367,32.435593,237.523422,-406.01651,-27.256651,239.027359,-247.512985,-32.964569,256.336426,-312.515442
-29.878986,268.657074,-382.857178,159.809829484377,167.144450263188,-426.361648457322,-22.762253,222.764603,-189.288132,91.990402,206.249939,-419.532379,-11.671841,199.497208,-125.92762,32.878548,237.328156,-405.800018,-27.21118,238.641251,-247.432343,-32.768055,255.978455,-312.443756
-29.610334,268.268555,-382.808594,160.373202133059,167.079892093337,-425.891845021273,-22.806099,222.441299,-189.213913,92.477974,206.080902,-419.255524,-11.776118,199.21373,-125.828079,33.279327,237.026077,-405.606628,-27.185938,238.311035,-247.387222,-32.589554,255.612473,-312.37796
-29.402925,267.802094,-382.787445,160.151606941516,165.832702967779,-425.057779084487,-22.73423,222.173676,-189.132263,92.815529,205.792053,-419.039856,-11.688351,199.02562,-125.66935,33.544495,236.645081,-405.493896,-27.068882,237.982132,-247.33902,-32.436375,255.217178,-312.344788
-29.156914,267.341492,-382.817383,160.137802,164.473526,-424.238586,-22.59869,222.071747,-189.096313,93.184853,205.408798,-418.853607,-11.62283,199.034195,-125.595741,33.828598,236.216171,-405.404541,-26.940628,237.777222,-247.342865,-32.219139,254.84108,-312.329926
-28.913071,266.94165,-382.836578,162.131668,164.471252,-423.892303,-22.382816,222.051971,-189.000946,93.453011,204.957825,-418.722015,-11.48957,199.161041,-125.500015,34.135891,235.768417,-405.371307,-26.71936,237.640244,-247.305313,-31.956022,254.567734,-312.319
-28.593018,266.651489,-382.791138,162.575226,164.043655,-423.705292,-22.081419,222.082245,-188.899155,93.750473,204.565994,-418.577606,-11.122569,199.28978,-125.314529,34.458172,235.453476,-405.255463,-26.429905,237.570755,-247.23558,-31.60738,254.369247,-312.23468
-28.061768,266.559113,-382.753937,162.89831871395,163.726600369248,-423.408834529055,-21.789803,222.041473,-188.809555,94.234756,204.323868,-418.371826,-10.938003,199.266418,-125.229347,34.960953,235.252365,-405.163788,-26.089108,237.521515,-247.188858,-31.229897,254.31369,-312.190826
-27.397512,266.463745,-382.808075,162.965714,163.904297,-423.152557,-21.636082,221.855515,-188.877274,94.989624,204.292282,-418.122253,-10.898351,199.055069,-125.211472,35.710331,235.173325,-405.063263,-25.787031,237.35141,-247.273483,-30.745825,254.176483,-312.290741
-26.588133,266.313904,-382.973633,163.99881,163.960205,-422.702179,-21.55999,221.507416,-189.076645,95.99408,204.263916,-417.869232,-11.16228,198.673355,-125.476532,36.630138,235.097748,-405.022919,-25.525881,237.086166,-247.473846,-30.198051,253.969299,-312.492706
-25.785475,266.076782,-383.118835,165.030807,163.860794,-422.190002,-21.490871,221.157425,-189.228043,96.900681,204.128845,-417.581177,-11.210829,198.269592,-125.546982,37.515488,234.919891,-404.960083,-25.233946,236.772873,-247.628906,-29.717138,253.710129,-312.682373
-25.117329,265.847534,-383.170959,165.826424971397,163.70165117161,-421.769503123536,-21.337322,220.867264,-189.264114,97.656288,203.959335,-417.307587,-11.233225,197.946304,-125.582565,38.226452,234.732971,-404.857758,-24.971827,236.515869,-247.691193,-29.257252,253.452881,-312.751587
-24.562939,265.622955,-383.228394,166.43062494852,163.444600402249,-421.47018050705,-21.100647,220.676407,-189.285034,98.246849,203.707443,-417.142853,-11.128723,197.806473,-125.590195,38.823273,234.503967,-404.782196,-24.648769,236.321671,-247.730118,-28.833105,253.274063,-312.826447
-24.040556,265.312073,-383.353119,167.032861418699,163.122101579626,-421.228952183807,-20.877726,220.521561,-189.390884,98.85862,203.379028,-417.035126,-10.985895,197.666031,-125.641815,39.379566,234.180084,-404.792389,-24.330912,236.109833,-247.843246,-28.422674,253.015259,-312.966919
-23.615337,264.926788,-383.457825,167.579500405273,162.918669410625,-420.991697402694,-20.751005,220.260605,-189.468674,99.351936,203.067047,-416.9245,-10.910406,197.466248,-125.705536,39.80629,233.89505,-404.797241,-24.142115,235.816696,-247.942612,-28.154535,252.676239,-313.091461
-23.644855,264.629822,-383.493378,167.701180758535,162.771433668282,-420.953298817525,-20.656279,220.002396,-189.450974,99.419838,202.844849,-416.88974,-10.799809,197.273483,-125.653137,39.885189,233.599762,-404.774445,-24.091108,235.533707,-247.938858,-28.080664,252.369385,-313.126007
-23.855289,264.186615,-383.369415,167.613176217936,162.516326250371,-420.861593641608,-20.694262,219.764938,-189.316208,99.293716,202.536575,-416.827301,-10.788783,197.051636,-125.542038,39.728981,233.19899,-404.653107,-24.193426,235.25058,-247.829453,-28.255112,251.972534,-312.996368
-24.046785,263.78891,-383.162903,167.393352695968,162.108634272203,-420.64837470603,-20.860193,219.48468,-189.094116,99.089272,202.108139,-416.596375,-10.940864,196.844086,-125.281624,39.477913,232.809174,-404.465912,-24.355871,234.921204,-247.615982,-28.45837,251.644836,-312.815491
-24.154728,263.396118,-382.942474,167.300901224218,161.690450946709,-420.207456288242,-21.198435,219.159348,-188.867554,98.977905,201.698288,-416.263214,-11.321172,196.523178,-125.002556,39.397163,232.415543,-404.182404,-24.618147,234.574783,-247.403015,-28.641609,251.277908,-312.605408
-24.314589,263.024658,-382.65863,167.176027321447,161.239024727542,-419.683504562229,-21.55917,218.751541,-188.5634,98.891327,201.261505,-415.810791,-11.854305,196.133728,-124.751678,39.265137,232.021683,-403.805206,-24.945147,234.188782,-247.106354,-28.878582,250.882965,-312.314178
-24.493834,262.530914,-382.340363,166.953493873303,160.68010976767,-419.188383958711,-21.945141,218.305344,-188.232468,98.665886,200.716843,-415.377777,-12.281119,195.700638,-124.373131,39.050472,231.529343,-403.424652,-25.266914,233.732208,-246.788635,-29.150209,250.422821,-312.003815
-24.732841,261.872742,-382.087189,166.742273903362,159.999258101693,-418.722564820661,-22.362909,217.808716,-187.970444,98.451134,200.05368,-415.008942,-12.679546,195.234283,-124.040894,38.821098,230.825058,-403.145233,-25.655424,233.189926,-246.547241,-29.460562,249.833572,-311.751862
-24.968399,260.90979,-382.058441,166.631630278226,159.115166436677,-418.231252053585,-22.748991,217.237228,-187.784012,98.299454,199.143631,-414.660736,-13.175979,194.799881,-123.861664,38.664162,229.892593,-402.935059,-25.987795,232.514481,-246.388718,-29.776773,249.037247,-311.648102
-25.15535,259.861084,-382.135956,166.523885565223,157.991138573144,-417.867569398245,-23.072182,216.708405,-187.749908,98.179092,198.002686,-414.471069,-13.481557,194.447266,-123.727791,38.510067,228.740204,-402.864166,-26.311157,231.826889,-246.43718,-29.957972,248.133881,-311.744324
-25.324604,258.656952,-382.375519,166.317239932481,156.585410293193,-417.789164118514,-23.228308,216.266022,-187.856842,98.005005,196.625214,-414.52655,-13.608112,194.204315,-123.728683,38.336887,227.449158,-403.071014,-26.461332,231.145844,-246.582199,-30.084311,247.16864,-311.912445
