taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38583,42194,41526,34713,54069,53166,157016
38610,42155,41505,34717,54058,53147,156987
38616,42302,41565,34803,54196,53202,157286
38634,42192,41504,34796,54126,53197,157126
38681,42260,41523,34799,54152,53206,157263
38601,42187,41408,34761,54065,53160,156957
38601,42253,41489,34835,54158,53233,157178
38600,42227,41405,34806,54085,53171,157038
38631,42257,41452,34807,54164,53201,157147
38602,42280,41400,34876,54163,53221,157158
38640,42324,41340,34879,54212,53192,157183
38593,42272,41288,34906,54165,53123,157059
38621,42268,41293,34942,54165,53202,157124
38579,42219,41293,34937,54064,53248,157028
38626,42323,41282,35100,54222,53344,157331
38598,42207,41213,35149,54125,53301,157167
38596,42251,41220,35254,54177,53363,157321
38585,42218,41170,35233,54163,53292,157206
38613,42218,41167,35307,54133,53389,157305
38527,42141,41179,35256,54096,53260,157103
38622,42203,41180,35290,54147,53339,157295
38547,42215,41182,35318,54132,53370,157262
38570,42175,41199,35293,54115,53331,157237
38562,42219,41191,35225,54150,53325,157197
38533,42193,41172,35182,54064,53280,157080
38560,42111,41153,35212,54060,53271,157036
38537,42217,41180,35297,54140,53339,157231
38478,42191,41176,35210,54075,53227,157055
38499,42177,41124,35255,54045,53273,157055
38544,42221,41111,35225,54119,53291,157101
38494,42163,41192,35242,54099,53275,157091
38480,42164,41103,35239,54045,53266,156986
38484,42220,41130,35261,54100,53281,157095
38462,42221,41111,35319,54135,53269,157113
38481,42179,41109,35324,54165,53264,157093
38476,42133,41124,35290,54151,53203,157023
38515,42162,41160,35308,54142,53281,157145
38482,42194,41093,35329,54140,53241,157098
38494,42209,41168,35332,54219,53261,157203
38503,42239,41154,35351,54229,53277,157247
38554,42196,41142,35310,54144,53287,157202
38502,42152,41104,35297,54081,53304,157055
38509,42163,41158,35316,54173,53276,157146
38502,42135,41162,35314,54114,53278,157113
38505,42222,41144,35339,54232,53265,157210
38531,42187,41118,35403,54169,53302,157239
38538,42199,41169,35381,54217,53311,157287
38525,42195,41141,35374,54165,53290,157235
38538,42283,41147,35462,54348,53352,157430
38601,42210,41160,35372,54212,53357,157343
38510,42289,41180,35438,54289,53368,157417
38561,42232,41139,35432,54230,53346,157364
38558,42281,41169,35489,54337,53396,157497
38580,42261,41176,35427,54268,53374,157444
38572,42200,41181,35419,54225,53366,157372
38587,42267,41146,35441,54275,53402,157441
38549,42272,41162,35392,54243,53377,157375
38572,42268,41182,35426,54289,53351,157448
38601,42260,41217,35473,54285,53431,157551
38538,42202,41196,35419,54262,53333,157355
38595,42207,41218,35396,54209,53403,157416
38538,42164,41135,35332,54137,53314,157169
38620,42307,41203,35293,54294,53342,157423
38589,42200,41192,35212,54120,53341,157193
38626,42280,41226,35133,54170,53321,157265
38617,42200,41211,35044,54094,53233,157072
38660,42287,41256,34975,54206,53242,157178
38618,42233,41279,34913,54181,53171,157043
38640,42301,41420,34889,54228,53179,157250
38641,42269,41481,34834,54230,53175,157225
38700,42331,41572,34828,54295,53261,157431
38672,42243,41473,34814,54150,53206,157202
38733,42305,41554,34824,54270,53213,157416
38678,42288,41560,34805,54205,53216,157331
38776,42267,41592,34815,54222,53273,157450
38732,42262,41619,34821,54256,53233,157434
38787,42314,41595,34846,54294,53288,157542
38711,42248,41662,34741,54199,53246,157362
38748,42230,41617,34732,54180,53226,157327
38705,42326,41660,34714,54233,53261,157405
38724,42276,41636,34762,54227,53247,157398
38770,42221,41658,34761,54217,53256,157410
38770,42204,41658,34755,54181,53257,157387
38688,42164,41653,34715,54076,53253,157220
38688,42198,41636,34684,54107,53219,157206
38707,42191,41634,34700,54134,53219,157232
38668,42243,41632,34751,54152,53256,157294
38630,42250,41545,34749,54116,53213,157174
38684,42287,41582,34704,54169,53245,157257
38647,42168,41558,34675,54034,53159,157048
38639,42240,41604,34693,54157,53171,157176
38665,42175,41566,34655,54078,53177,157061
38730,42241,41619,34669,54097,53240,157259
38640,42154,41607,34693,54058,53168,157094
38699,42215,41615,34689,54135,53199,157218
38644,42098,41558,34670,53962,53177,156970
38604,42229,41548,34642,54042,53148,157023
38607,42209,41582,34683,54063,53201,157081
38606,42232,41566,34744,54143,53194,157148
38674,42183,41566,34682,54122,53150,157105
38674,42197,41557,34705,54071,53202,157133
38618,42204,41526,34618,54063,53141,156966
38661,42191,41556,34722,54127,53117,157130
38642,42195,41597,34681,54069,53160,157115
38633,42196,41627,34718,54122,53175,157174
38608,42230,41574,34725,54108,53206,157137
38618,42225,41535,34711,54119,53166,157089
38646,42145,41579,34678,54023,53155,157048
38641,42189,41579,34668,54084,53177,157077
38668,42292,41494,34738,54187,53187,157192
38647,42176,41497,34720,54047,53179,157040
38663,42162,41482,34710,54053,53157,157017
38626,42228,41474,34714,54095,53140,157042
38615,42173,41463,34769,54092,53138,157020
38655,42227,41460,34642,54060,53134,156984
38561,42213,41456,34714,54080,53123,156944
38614,42148,41451,34755,54053,53132,156968
38622,42232,41445,34790,54136,53161,157089
38634,42201,41406,34790,54110,53126,157031
38663,42161,41346,34841,54108,53120,157011
38663,42197,41285,34850,54116,53146,156995
38622,42159,41316,34895,54092,53117,156992
38633,42152,41230,34915,54077,53141,156930
38594,42117,41163,34948,53984,53151,156822
38567,42132,41190,35001,53999,53195,156890
38531,42174,41136,34994,54052,53183,156835
38605,42192,41155,35011,54061,53243,156963
38540,42239,41170,35034,54054,53247,156983
38558,42106,41199,35043,54019,53210,156906
38559,42131,41156,35024,54070,53174,156870
38532,42149,41188,35041,54003,53246,156910
38487,42121,41141,35041,53940,53234,156790
38602,42139,41130,35062,54048,53231,156933
38546,42090,41130,35036,54008,53156,156802
38541,42148,41134,35049,54030,53193,156872
38483,42158,41172,35041,54008,53218,156854
38504,42124,41163,35101,54026,53218,156892
38532,42128,41123,35080,53994,53217,156863
38558,42172,41150,35154,54054,53291,157034
38547,42045,41150,35081,53939,53248,156823
38503,42142,41135,35087,53995,53249,156867
38519,42053,41167,35102,53932,53229,156841
38520,42116,41121,35091,54000,53210,156848
38479,42099,41140,35147,53999,53176,156865
38493,42107,41161,35198,54015,53269,156959
38467,42075,41173,35174,54005,53227,156889
38561,42149,41173,35250,54043,53307,157133
38552,42109,41162,35207,54004,53289,157030
38555,42093,41167,35234,54032,53257,157049
38511,42120,41134,35233,54063,53242,156998
38493,42145,41113,35160,54053,53191,156911
38508,42101,41157,35260,54052,53246,157026
38530,42205,41139,35239,54126,53257,157113
38573,42154,41132,35313,54125,53305,157172
38549,42211,41159,35331,54181,53312,157250
38511,42132,41125,35268,54063,53214,157036
38516,42170,41157,35304,54140,53279,157147
38533,42179,41149,35257,54113,53274,157118
38547,42209,41143,35299,54143,53296,157198
38559,42131,41131,35336,54127,53266,157157
38534,42230,41145,35377,54230,53321,157286
38541,42161,41155,35340,54197,53275,157197
38520,42243,41134,35289,54115,53299,157186
38521,42253,41137,35316,54159,53352,157227
38584,42185,41165,35360,54158,53363,157294
38617,42193,41185,35395,54148,53346,157390
38527,42254,41166,35395,54188,53363,157342
38531,42191,41143,35429,54225,53310,157294
38553,42209,41200,35396,54238,53306,157358
38540,42209,41152,35456,54304,53294,157357
38556,42221,41198,35438,54269,53353,157413
38525,42181,41149,35436,54249,53274,157291
38556,42185,41159,35443,54261,53318,157343
38499,42228,41183,35433,54222,53335,157343
38531,42141,41125,35407,54248,53232,157204
38505,42116,41147,35420,54184,53266,157188
38546,42234,41173,35492,54302,53374,157445
38530,42246,41172,35379,54262,53302,157327
38595,42318,41191,35405,54276,53379,157509
38546,42222,41180,35259,54203,53280,157207
38501,42263,41206,35159,54112,53293,157129
38580,42243,41209,34955,54081,53196,156987
38623,42312,41335,34930,54192,53254,157200
38636,42276,41467,34806,54152,53184,157185
38644,42209,41594,34711,54017,53254,157158
38650,42232,41660,34690,54058,53255,157232
38682,42178,41651,34736,54055,53330,157247
38646,42241,41656,34686,54013,53289,157229
38724,42260,41733,34754,54162,53374,157471
38689,42155,41682,34733,54077,53266,157259
38710,42252,41667,34747,54106,53322,157376
38657,42184,41584,34670,54025,53249,157095
38715,42187,41689,34685,54063,53272,157276
38617,42196,41642,34653,54036,53236,157108
38656,42276,41720,34699,54166,53269,157351
38629,42223,41703,34711,54111,53294,157266
38673,42260,41701,34741,54130,53308,157375
38651,42141,41640,34680,54001,53205,157112
38655,42228,41694,34590,54050,53266,157167
38636,42191,41672,34651,54049,53240,157150
38670,42194,41669,34651,54025,53226,157184
38610,42136,41609,34707,54007,53216,157062
38648,42271,41722,34708,54132,53269,157349
38635,42114,41671,34580,53911,53261,157000
38629,42220,41628,34691,54040,53256,157168
38628,42165,41642,34617,53985,53216,157052
38676,42187,41641,34677,54062,53208,157181
38574,42155,41588,34657,54012,53135,156974
38621,42154,41646,34609,54017,53171,157030
38572,42154,41590,34643,54014,53166,156959
38608,42134,41571,34590,53901,53171,156903
38564,42128,41575,34634,53977,53142,156901
38620,42170,41584,34656,54055,53203,157030
38634,42072,41625,34577,53911,53216,156908
38584,42185,41625,34607,54026,53161,157001
38583,42136,41641,34608,53992,53167,156968
38589,42138,41645,34575,53980,53131,156947
38598,42130,41563,34604,53982,53117,156895
38600,42180,41604,34676,54033,53182,157060
38614,42156,41606,34557,53902,53157,156933
38577,42130,41632,34655,53981,53219,156994
38578,42175,41601,34606,53997,53152,156960
38605,42126,41599,34543,53881,53138,156873
38555,42138,41591,34550,53955,53105,156834
38584,42206,41624,34664,54049,53170,157078
38554,42144,41607,34705,54054,53176,157010
38614,42215,41620,34639,54015,53218,157088
38570,42188,41576,34583,53967,53143,156917
38566,42175,41616,34650,54053,53160,157007
38541,42186,41625,34625,54023,53155,156977
38611,42165,41547,34697,54007,53190,157020
38594,42169,41583,34628,53980,53182,156974
38586,42149,41604,34634,53993,53154,156973
38571,42196,41581,34636,53985,53158,156984
38575,42159,41553,34559,53969,53113,156846
38549,42202,41561,34601,53988,53141,156913
38562,42171,41568,34653,53990,53165,156954
38548,42212,41538,34713,54039,53168,157011
38564,42249,41510,34688,54031,53231,157011
38548,42234,41509,34657,54060,53148,156948
38545,42203,41419,34716,54019,53132,156883
38542,42239,41345,34755,54025,53166,156881
38558,42150,41295,34785,53992,53069,156788
38560,42169,41196,34929,54026,53162,156854
38564,42137,41168,34981,54043,53133,156850
38421,42101,41099,35044,53989,53082,156665
38535,42104,41114,35113,54016,53138,156866
38531,42077,41106,35175,54059,53117,156889
38555,42077,41102,35262,54112,53190,156996
38541,42095,41126,35266,54155,53126,157028
38538,42194,41131,35223,54183,53169,157086
38481,42140,41144,35258,54137,53161,157023
38520,42132,41082,35228,54081,53202,156962
38447,42121,41083,35219,54123,53129,156870
38477,42093,41091,35267,54086,53137,156928
38493,42030,41088,35302,54079,53144,156913
38548,42096,41105,35252,54134,53158,157001
38517,42021,41088,35216,54054,53127,156842
38513,42078,41080,35299,54093,53190,156970
38505,42071,41098,35326,54121,53166,157000
38492,42129,41100,35295,54135,53146,157016
38454,42122,41066,35290,54151,53138,156932
38505,42115,41093,35284,54135,53161,156997
38532,42102,41085,35297,54186,53147,157016
38486,42110,41103,35333,54182,53163,157032
38498,42062,41075,35375,54202,53153,157010
38495,42139,41080,35395,54216,53196,157109
38514,42166,41094,35440,54257,53214,157214
38539,42051,41089,35436,54212,53169,157115
38431,42151,41010,35375,54159,53140,156967
38525,42147,41117,35398,54242,53190,157187
38495,42132,41076,35457,54266,53162,157160
38504,42122,41129,35431,54305,53161,157186
38497,42085,41062,35399,54171,53192,157043
38497,42162,41112,35414,54270,53187,157185
38517,42050,41082,35354,54173,53142,157003
38504,42122,41098,35431,54225,53168,157155
38539,42183,41080,35434,54292,53201,157236
38470,42074,41112,35420,54196,53173,157076
38462,42153,41094,35353,54146,53178,157062
38517,42122,41133,35429,54223,53206,157201
38483,42128,41084,35430,54206,53209,157125
38492,42186,41084,35381,54269,53179,157143
38457,42156,41102,35399,54241,53211,157114
38472,42209,41089,35431,54242,53252,157201
38471,42150,41058,35470,54242,53204,157149
38504,42114,41062,35434,54172,53232,157114
38491,42123,41102,35457,54199,53243,157173
38522,42130,41079,35422,54223,53205,157153
38493,42144,41064,35420,54236,53205,157121
38480,42210,41098,35412,54202,53282,157200
38494,42035,41084,35352,54092,53187,156965
38436,42173,41092,35460,54205,53274,157161
38477,42033,41068,35391,54101,53172,156969
38488,42137,41095,35397,54163,53218,157117
38464,42121,41071,35389,54144,53225,157045
38480,42132,41096,35404,54178,53207,157112
38533,42153,41124,35360,54205,53234,157170
38542,42179,41160,35267,54133,53243,157148
38525,42152,41101,35198,54129,53171,156976
38536,42191,41158,35086,54066,53202,156971
38569,42129,41181,34868,53974,53134,156747
38615,42234,41245,34872,54109,53156,156966
38622,42209,41346,34799,54093,53128,156976
38653,42118,41394,34754,54007,53128,156919
38582,42102,41471,34647,53908,53069,156802
38609,42205,41409,34675,54000,53115,156898
38674,42180,41500,34646,54009,53162,157000
38683,42167,41528,34679,54028,53178,157057
38671,42171,41551,34713,54076,53155,157106
38637,42196,41513,34747,54103,53196,157093
38634,42211,41503,34701,54090,53144,157049
38629,42148,41504,34724,54008,53203,157005
38645,42238,41493,34668,54057,53170,157044
38666,42155,41514,34661,54024,53134,156996
38647,42182,41525,34671,54032,53180,157025
38622,42186,41622,34728,54136,53176,157158
38658,42155,41544,34717,54037,53178,157074
38681,42217,41584,34772,54135,53242,157254
38630,42150,41581,34682,54029,53163,157043
38719,42209,41575,34678,54038,53251,157181
38631,42179,41555,34691,54006,53218,157056
38664,42208,41607,34687,54083,53190,157166
38640,42218,41597,34668,54064,53234,157123
38638,42213,41597,34709,54068,53233,157157
38667,42176,41546,34659,54021,53196,157048
38679,42213,41659,34681,54074,53223,157232
38649,42234,41586,34761,54137,53253,157230
38708,42181,41635,34684,54073,53224,157208
38645,42171,41585,34671,54041,53185,157072
38608,42239,41661,34646,54148,53171,157154
38641,42225,41595,34655,54093,53148,157116
38642,42223,41612,34745,54163,53191,157222
38677,42258,41595,34631,54095,53202,157161
38662,42223,41617,34708,54133,53219,157210
38651,42166,41590,34665,54047,53180,157072
38646,42162,41610,34626,54026,53194,157044
38597,42152,41564,34655,54028,53160,156968
38682,42254,41638,34735,54122,53251,157309
38645,42204,41584,34703,54119,53187,157136
38623,42225,41606,34727,54105,53235,157181
38630,42160,41554,34648,54011,53196,156992
38685,42190,41566,34663,54065,53203,157104
38656,42161,41567,34660,54039,53174,157044
38666,42242,41627,34752,54135,53243,157287
38698,42244,41631,34721,54134,53268,157294
38648,42315,41626,34721,54133,53268,157310
38650,42191,41606,34654,54098,53181,157101
38640,42247,41679,34726,54131,53236,157292
38668,42162,41613,34700,54063,53211,157143
38642,42207,41555,34739,54108,53175,157143
38668,42258,41568,34805,54187,53221,157299
38675,42222,41521,34723,54123,53196,157141
38588,42209,41475,34649,54000,53145,156921
38618,42243,41509,34751,54133,53180,157121
38595,42251,41422,34803,54129,53177,157071
38637,42209,41365,34854,54108,53184,157065
38637,42128,41255,34924,54052,53136,156944
38633,42201,41228,34986,54063,53262,157048
38635,42126,41202,35065,54094,53247,157028
38594,42202,41167,35163,54113,53312,157126
38613,42151,41204,35225,54144,53269,157193
38584,42218,41196,35266,54221,53283,157264
38604,42168,41154,35260,54179,53279,157186
38615,42186,41212,35323,54219,53298,157336
38607,42111,41158,35322,54164,53249,157198
38558,42241,41161,35283,54210,53239,157243
38596,42153,41153,35309,54182,53259,157211
38631,42212,41216,35355,54284,53299,157414
38591,42179,41132,35370,54201,53325,157272
38600,42157,41163,35331,54170,53298,157251
38525,42158,41139,35354,54201,53261,157176
38518,42147,41140,35356,54166,53215,157161
38556,42174,41155,35334,54174,53214,157219
38547,42171,41150,35334,54189,53255,157202
38623,42163,41153,35405,54231,53304,157344
38599,42155,41135,35467,54317,53237,157356
38542,42211,41144,35365,54213,53242,157262
38538,42125,41155,35368,54194,53232,157186
38569,42200,41123,35406,54282,53270,157298
38550,42149,41127,35489,54297,53257,157315
38553,42155,41203,35449,54250,53292,157360
38601,42215,41126,35467,54304,53285,157409
38561,42155,41139,35411,54250,53256,157266
38584,42188,41158,35457,54322,53254,157387
38567,42151,41164,35441,54242,53273,157323
38547,42295,41181,35498,54360,53368,157521
38613,42158,41183,35528,54285,53353,157482
38564,42204,41166,35512,54307,53344,157446
38519,42169,41133,35444,54262,53252,157265
38545,42224,41170,35481,54327,53336,157420
38587,42179,41122,35460,54245,53306,157348
38608,42176,41154,35475,54312,53300,157413
38586,42203,41136,35392,54240,53300,157317
38614,42240,41272,35420,54335,53373,157546
38561,42088,41143,35386,54153,53267,157178
38570,42192,41172,35453,54255,53347,157387
38587,42151,41155,35391,54223,53264,157284
38526,42186,41142,35439,54236,53255,157293
38571,42195,41145,35456,54247,53279,157367
38603,42258,41259,35421,54309,53381,157541
38611,42177,41222,35420,54232,53310,157430
38569,42171,41123,35371,54201,53274,157234
38613,42181,41163,35352,54211,53306,157309
38663,42257,41221,35292,54283,53348,157433
38580,42186,41242,35172,54147,53275,157180
38644,42292,41276,35058,54192,53309,157270
38647,42139,41268,34816,54028,53140,156870
38648,42278,41420,34787,54118,53177,157133
38671,42152,41427,34745,54057,53147,156995
38618,42268,41489,34765,54160,53188,157140
38679,42267,41502,34774,54130,53238,157222
38703,42240,41572,34774,54199,53216,157289
38671,42174,41568,34734,54094,53171,157147
38714,42259,41551,34765,54127,53227,157289
38721,42242,41571,34746,54187,53200,157280
38728,42290,41586,34743,54202,53250,157347
38731,42221,41619,34774,54107,53287,157345
38813,42228,41649,34760,54168,53280,157450
38702,42202,41600,34747,54109,53264,157251
38752,42274,41645,34705,54175,53257,157376
38740,42223,41577,34743,54106,53274,157283
38742,42255,41701,34804,54214,53316,157502
38724,42228,41639,34758,54185,53253,157349
38688,42246,41676,34789,54201,53242,157399
38690,42252,41670,34658,54134,53230,157270
38672,42174,41631,34671,54053,53221,157148
38645,42201,41621,34755,54125,53221,157222
38746,42275,41646,34724,54218,53247,157391
38675,42218,41623,34694,54119,53236,157210
38755,42287,41568,34786,54145,53320,157396
38698,42205,41585,34651,54039,53217,157139
38721,42160,41625,34738,54071,53279,157244
38718,42253,41626,34754,54173,53256,157351
38680,42203,41637,34775,54188,53241,157295
38678,42246,41589,34802,54163,53293,157315
38740,42178,41626,34763,54101,53258,157307
38705,42241,41583,34778,54128,53283,157307
38659,42217,41573,34771,54129,53247,157220
38671,42224,41565,34722,54122,53189,157182
38726,42322,41547,34787,54195,53273,157382
38699,42202,41578,34732,54124,53207,157211
38731,42216,41596,34738,54119,53248,157281
38663,42144,41579,34706,54084,53177,157092
38687,42239,41584,34783,54209,53204,157293
38655,42234,41557,34770,54180,53194,157216
38713,42244,41573,34730,54159,53187,157260
38738,42205,41596,34731,54133,53247,157270
38757,42308,41605,34790,54244,53257,157460
38629,42232,41523,34732,54095,53218,157116
38679,42281,41507,34784,54169,53217,157251
38643,42208,41499,34733,54101,53154,157083
38682,42238,41506,34793,54156,53219,157219
38669,42205,41428,34859,54148,53206,157161
38687,42245,41357,34815,54202,53153,157104
38680,42158,41241,34869,54093,53086,156948
38630,42310,41230,34965,54229,53173,157135
38639,42219,41217,34973,54132,53198,157048
38643,42185,41151,35124,54113,53251,157103
38624,42165,41161,35099,54067,53259,157049
38606,42172,41131,35220,54117,53275,157129
38616,42104,41155,35157,54034,53217,157032
38636,42237,41193,35239,54233,53252,157305
38608,42128,41146,35240,54146,53220,157122
38608,42123,41187,35239,54125,53234,157157
38582,42168,41152,35268,54143,53254,157170
38588,42143,41159,35273,54149,53277,157163
38549,42145,41173,35236,54121,53241,157103
38605,42200,41211,35313,54293,53237,157329
38599,42202,41178,35323,54185,53306,157302
38577,42153,41180,35351,54203,53259,157261
38549,42169,41174,35336,54157,53331,157228
38573,42172,41187,35345,54206,53273,157277
38594,42156,41201,35321,54160,53325,157272
38590,42166,41151,35373,54179,53308,157280
38501,42173,41095,35333,54083,53287,157102
38554,42167,41157,35399,54171,53329,157277
38580,42240,41162,35451,54295,53341,157433
38522,42204,41146,35376,54210,53253,157248
38531,42147,41094,35373,54171,53276,157145
38581,42219,41199,35432,54266,53349,157431
38553,42100,41155,35405,54178,53289,157213
38564,42156,41153,35411,54243,53288,157284
38546,42159,41111,35379,54174,53258,157195
38591,42310,41164,35449,54371,53359,157514
38572,42174,41134,35454,54256,53319,157334
38515,42200,41220,35373,54216,53313,157308
38542,42210,41126,35399,54206,53333,157277
38599,42233,41221,35428,54263,53390,157481
38574,42213,41168,35503,54274,53366,157458
38560,42234,41213,35371,54270,53350,157378
38589,42191,41116,35359,54187,53291,157255
38604,42244,41196,35398,54285,53345,157442
38560,42198,41147,35370,54194,53317,157275
38555,42241,41172,35375,54188,53375,157343
38546,42211,41196,35376,54224,53318,157329
38572,42206,41192,35337,54145,53341,157307
38553,42163,41154,35375,54181,53292,157245
38597,42174,41205,35373,54243,53302,157349
38575,42229,41191,35346,54213,53306,157341
38624,42249,41196,35421,54269,53396,157490
38546,42204,41151,35323,54158,53308,157224
38620,42221,41217,35325,54211,53367,157383
38633,42232,41197,35193,54143,53331,157255
38628,42189,41212,35117,54087,53287,157146
38609,42199,41235,34992,54110,53227,157035
38593,42277,41292,34944,54143,53220,157106
38643,42263,41358,34888,54112,53242,157152
38689,42260,41411,34875,54192,53223,157235
38647,42209,41449,34834,54085,53220,157139
38626,42251,41472,34759,54066,53211,157108
38685,42190,41538,34761,54083,53213,157174
38686,42240,41568,34769,54099,53249,157263
38732,42268,41622,34799,54144,53326,157421
38725,42248,41586,34795,54159,53317,157354
38677,42240,41559,34772,54122,53238,157248
38677,42231,41592,34736,54078,53267,157236
38675,42245,41578,34705,54105,53218,157203
38707,42267,41649,34777,54161,53298,157400
38648,42284,41617,34765,54146,53261,157314
38730,42269,41702,34775,54144,53305,157476
38754,42183,41627,34702,54092,53259,157266
38742,42191,41612,34723,54097,53288,157268
38732,42213,41651,34701,54114,53253,157297
38686,42289,41655,34742,54154,53333,157372
38703,42194,41662,34785,54113,53242,157344
38748,42284,41661,34689,54133,53331,157382
38647,42155,41658,34671,54029,53233,157131
38774,42243,41654,34715,54143,53312,157386
38728,42207,41685,34701,54109,53249,157321
38733,42188,41657,34714,54073,53280,157292
38714,42242,41650,34701,54073,53323,157307
38746,42232,41740,34728,54134,53323,157446
38669,42187,41721,34674,54066,53270,157251
38716,42233,41642,34686,54102,53276,157277
38694,42289,41706,34641,54136,53267,157330
38704,42223,41661,34742,54098,53308,157330
38728,42209,41705,34716,54100,53311,157358
38685,42316,41702,34761,54186,53334,157464
38727,42209,41705,34701,54047,53323,157342
38699,42213,41697,34708,54094,53283,157317
38688,42215,41667,34739,54076,53350,157309
38673,42199,41701,34761,54098,53305,157334
38731,42203,41647,34710,54090,53288,157291
38729,42258,41707,34756,54138,53312,157450
