marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
382.640625,321.747406,-356.203308,385.014099,311.958771,-364.578979,379.633881,319.936371,-333.487518,356.396362,308.057526,-330.825684,372.516357,323.585022,-361.440094,358.928009,315.165985,-340.566132,367.540039,321.824188,-338.569397,362.56955,323.411194,-350.032288
383.830688,322.021942,-356.60199,386.155334,312.03949,-364.862549,380.819885,320.388306,-333.785065,357.486511,308.69101,-331.039337,373.72879,323.866943,-361.79129,360.064911,315.68634,-340.841309,368.685883,322.265472,-338.843292,363.792694,323.779327,-350.406342
385.062073,322.179657,-357.086365,387.293976,312.072388,-365.142517,382.128143,320.673553,-334.303955,358.670105,309.302551,-331.244629,374.963501,324.082703,-362.312042,361.274933,316.182465,-341.144775,369.979645,322.689514,-339.206726,365.023407,324.172607,-350.806763
386.301086,322.356079,-357.670776,388.464783,312.031128,-365.531494,383.377411,321.038239,-334.773682,359.882874,309.918976,-331.571014,376.205078,324.234833,-362.882385,362.529724,316.701996,-341.504517,371.301697,323.252167,-339.744995,366.29895,324.436035,-351.293488
387.564209,322.526428,-358.304565,389.663971,311.99942,-366.018402,384.6409,321.39859,-335.37854,361.101959,310.490356,-331.985229,377.474152,324.40625,-363.546967,363.770111,317.220428,-342.027069,372.520844,323.667633,-340.269592,367.582825,324.731323,-351.864746
388.815491,322.755066,-358.854675,390.894989,312.129822,-366.462982,385.879913,321.787567,-335.857971,362.279266,311.058868,-332.411469,378.708344,324.597565,-364.117249,364.994324,317.725037,-342.489349,373.767639,324.150177,-340.812561,368.81897,325.136414,-352.453003
389.992676,322.964417,-359.300476,391.998199,312.181702,-366.673615,387.068054,322.091797,-336.160828,363.439789,311.483002,-332.642334,379.837952,324.710938,-364.571259,366.153503,318.09436,-342.762665,374.955994,324.537384,-341.165649,369.986572,325.323914,-352.768005
391.012756,322.958801,-359.303925,392.987396,312.114227,-366.711914,388.048096,322.260712,-335.855652,364.462585,311.614746,-332.593964,380.844513,324.743835,-364.558563,367.180023,318.233337,-342.736847,375.976013,324.585419,-341.127289,371.011902,325.402252,-352.817871
391.873993,322.875122,-359.315704,393.826172,312.002991,-366.650909,388.978943,322.148438,-335.822754,365.330078,311.576111,-332.496918,381.698242,324.635254,-364.55484,368.06134,318.223572,-342.660553,376.909302,324.54071,-341.042755,371.90799,325.342041,-352.752747
392.671844,322.787262,-359.221008,394.571289,311.855774,-366.563385,389.768646,321.872681,-335.703125,366.110535,311.396942,-332.385895,382.477386,324.537842,-364.441864,368.818268,318.072296,-342.51358,377.702881,324.344727,-340.872742,372.694641,325.209229,-352.615326
