marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
374.890839,237.523178,-367.028595,269.537384,238.552078,-331.995361,299.830048,115.162842,-390.849731,246.89006,183.2565,-346.182159,355.189178,135.966293,-402.088257,256.628662,134.500488,-369.271545,326.639984,258.432739,-342.428833,377.914337,182.142365,-390.816315
375.024414,238.397583,-366.224579,269.524506,238.863327,-331.643097,300.808594,115.561241,-390.192322,247.27037,183.394058,-345.856354,356.074493,136.731384,-401.227051,257.31073,134.723892,-368.849091,326.555481,259.056427,-341.821991,378.483215,183.014862,-389.906616
375.104279,239.309052,-365.40213,269.45517,239.227753,-331.266785,301.678864,116.017929,-389.567291,247.582672,183.603867,-345.543152,356.888702,137.497299,-400.384216,257.970093,134.972687,-368.451202,326.421783,259.697174,-341.218628,379.001587,183.919769,-388.997772
375.136658,240.23877,-364.634979,269.380249,239.621262,-330.892517,302.453369,116.531128,-388.981628,247.849045,183.8535,-345.226837,357.617462,138.292542,-399.598938,258.439392,135.368576,-368.065826,326.265961,260.361908,-340.617126,379.43277,184.841736,-388.173798
375.184448,241.171936,-363.949524,269.292053,240.006439,-330.518158,303.203278,117.084259,-388.453644,248.125046,184.123505,-344.890533,358.266632,139.132492,-398.908844,259.281097,135.490768,-367.624084,326.128998,261.050568,-340.108124,379.85321,185.772049,-387.448486
375.347473,242.023697,-363.413788,269.337769,240.380981,-330.212311,303.988556,117.625229,-388.07132,248.465561,184.413544,-344.667419,358.992859,139.926895,-398.431946,259.883331,135.84494,-367.352295,326.071716,261.703003,-339.696228,380.272064,186.692459,-386.89386
375.534393,242.750748,-362.907257,269.4599,240.684616,-330.058197,304.746735,118.113274,-387.936829,248.827072,184.638962,-344.63205,359.727478,140.651459,-398.055054,260.46579,136.20018,-367.3508,326.153015,262.251709,-339.361115,380.773041,187.486633,-386.44635
375.755524,243.255844,-362.450531,269.543091,240.958313,-330.006897,305.272736,118.494148,-387.980927,249.090378,184.867371,-344.777557,360.208801,141.196594,-397.859802,260.896912,136.48259,-367.53714,326.248993,262.578827,-339.066345,381.178528,188.043106,-386.047882
375.88559,243.591171,-362.046143,269.55954,241.164673,-330.037903,305.54834,118.85952,-388.127655,249.157043,185.120102,-345.009796,360.536743,141.60144,-397.71991,261.038452,136.834137,-367.838654,326.251251,262.862671,-338.850922,381.449249,188.39119,-385.740204
375.958191,243.870728,-361.723236,269.462341,241.394989,-330.100983,305.729858,119.195694,-388.250732,249.162399,185.345169,-345.227905,360.699921,141.945953,-397.639191,261.130676,137.068619,-368.079529,326.206482,263.091797,-338.692108,381.571442,188.7164,-385.482788
375.952057,243.939499,-361.381439,269.407684,241.528381,-330.142548,305.768219,119.342796,-388.239777,249.106735,185.499771,-345.367126,360.809021,142.014618,-397.387451,261.119354,137.262329,-368.199554,326.17627,263.217438,-338.533173,381.694366,188.82106,-385.179565
375.990295,243.959656,-360.989471,269.357605,241.644241,-330.051453,305.755066,119.387383,-388.016724,249.026245,185.641159,-345.359192,360.848633,142.072067,-397.012939,261.084961,137.352814,-368.114868,326.177765,263.254761,-338.308838,381.731415,188.79866,-384.713318
376.122803,244.024734,-360.438507,269.352966,241.819962,-329.908783,305.894348,119.513741,-387.568787,249.069214,185.771805,-345.203125,361.06012,142.08876,-396.395233,261.199463,137.450684,-367.86377,326.270905,263.371338,-337.932068,381.910645,188.849075,-384.083893
376.316223,244.276749,-359.839325,269.437347,242.02739,-329.646637,306.265869,119.676941,-387.000122,249.311539,185.919632,-344.896088,361.450592,142.268417,-395.651123,261.548553,137.603271,-367.471832,326.379272,263.616547,-337.538269,382.191589,189.084045,-383.38974
376.550781,244.709,-359.27533,269.602173,242.184021,-329.324951,306.866974,119.8461,-386.35907,249.63472,186.008804,-344.531647,362.081818,142.575378,-394.927521,262.146393,137.638565,-366.937592,326.506653,263.891815,-337.120789,382.70871,189.405899,-382.664246
376.78006,245.194656,-358.68335,269.772522,242.295853,-329.01886,307.60495,120.056267,-385.714996,250.064362,186.036224,-344.158844,362.778229,142.938843,-394.1763,262.777496,137.644409,-366.426331,326.585999,264.238708,-336.704773,383.193237,189.938538,-381.974426
376.959717,245.629898,-358.078888,269.897675,242.421738,-328.718994,308.268341,120.235199,-385.092651,250.413757,186.055771,-343.827301,363.428864,143.281815,-393.425995,263.390808,137.680161,-365.963898,326.658661,264.541382,-336.265076,383.653564,190.334305,-381.237946
377.170197,246.037476,-357.406677,269.994293,242.614975,-328.403961,308.816345,120.48542,-384.534882,250.733185,186.165802,-343.527252,364.000061,143.637894,-392.675842,263.899963,137.788284,-365.560394,326.746979,264.845123,-335.779419,384.054871,190.741653,-380.491638
377.34787,246.455414,-356.699188,270.061005,242.881409,-328.086365,309.220459,120.836014,-384.020844,250.925232,186.425919,-343.245056,364.450378,144.049988,-391.967804,264.267853,138.037552,-365.204254,326.823578,265.196075,-335.272064,384.399567,191.18927,-379.732574
377.475189,246.811859,-355.976288,270.100159,243.196121,-327.744934,309.482788,121.175758,-383.530579,251.01178,186.735138,-342.96524,364.736603,144.371506,-391.257629,264.463837,138.337601,-364.858154,326.878693,265.501953,-334.737579,384.633759,191.515793,-378.969543
377.549042,247.160782,-355.350464,270.160645,243.476501,-327.400269,309.60321,121.502632,-382.998871,251.088608,187.063568,-342.590546,364.880005,144.70433,-390.62558,264.622742,138.619537,-364.416046,326.909515,265.855286,-334.234772,384.775787,191.849823,-378.281006
377.619965,247.536652,-354.743164,270.2146,243.810883,-326.926086,309.758179,121.881004,-382.409058,251.183197,187.386383,-342.13147,365.102142,145.039078,-389.95871,264.815735,138.917313,-363.915894,326.934448,266.228058,-333.717316,384.91449,192.238083,-377.644806
377.768555,247.852783,-354.132294,270.339294,244.107712,-326.465027,309.944122,122.13456,-381.79126,251.324585,187.645416,-341.631287,365.323822,145.312057,-389.279541,265.010864,139.161575,-363.362305,327.037659,266.530365,-333.192078,385.082825,192.538605,-376.977356
377.960358,248.006927,-353.510925,270.505127,244.287354,-326.072357,310.167053,122.32267,-381.166077,251.480392,187.872879,-341.191223,365.539642,145.463821,-388.575806,265.201599,139.371979,-362.821106,327.224701,266.732788,-332.67218,385.334045,192.651505,-376.282776
378.205811,248.191101,-352.822418,270.705688,244.516357,-325.657471,310.454407,122.505302,-380.534668,251.69371,188.088165,-340.776947,365.860931,145.571457,-387.820038,265.477936,139.51622,-362.326233,327.430573,266.92688,-332.139801,385.616821,192.793716,-375.526764
378.556824,248.369324,-352.107147,270.955414,244.640091,-325.275543,310.881226,122.677322,-379.912903,251.978317,188.256378,-340.380585,366.351532,145.712845,-387.05365,265.862396,139.667862,-361.848785,327.703278,267.117493,-331.60025,386.054565,192.950958,-374.74408
378.934113,248.5634,-351.397491,271.26828,244.764664,-324.913422,311.397461,122.819893,-379.347717,252.412537,188.350662,-340.02655,366.97171,145.871506,-386.300354,266.412903,139.726151,-361.394562,328.003448,267.285339,-331.060974,386.554291,193.145142,-373.970306
379.292511,248.783936,-350.67807,271.551544,244.855865,-324.609039,311.988922,122.969147,-378.73941,252.810638,188.434357,-339.695435,367.588379,146.036133,-385.539703,266.945648,139.804596,-360.979309,328.265106,267.472717,-330.523254,387.03363,193.36795,-373.168427
379.587097,249.056198,-349.92395,271.766632,245.02121,-324.234039,312.531525,123.144264,-378.093201,253.123444,188.550339,-339.317413,368.184479,146.229614,-384.69455,267.426483,139.937271,-360.507355,328.471405,267.703979,-329.983765,387.509613,193.613403,-372.307709
379.900543,249.28389,-349.164307,271.922638,245.308975,-323.720428,313.062592,123.290413,-377.331116,253.485962,188.644638,-338.874908,368.803131,146.338455,-383.76889,267.948669,139.966003,-359.897858,328.69516,267.895203,-329.438538,387.965302,193.813782,-371.407288
380.311157,249.490601,-348.342133,272.228333,245.41687,-323.329315,313.693909,123.343338,-376.460724,253.919464,188.726654,-338.365112,369.502167,146.396027,-382.713287,268.53006,139.992462,-359.222809,328.992523,268.080566,-328.852905,388.505432,193.96637,-370.467865
380.693298,249.723541,-347.538971,272.548431,245.518555,-322.863373,314.377716,123.432983,-375.537903,254.391235,188.762299,-337.818848,370.135834,146.589035,-381.66864,269.153564,140.019653,-358.468994,329.298126,268.292664,-328.263611,389.097839,194.174759,-369.457001
381.129364,249.972809,-346.732819,272.861816,245.65004,-322.372101,315.160065,123.480431,-374.591095,254.931015,188.744537,-337.235046,370.827881,146.767365,-380.623627,269.835999,139.990677,-357.726563,329.617554,268.465027,-327.657867,389.68924,194.386353,-368.46582
381.534149,250.226608,-345.928528,273.163544,245.779495,-321.914642,315.864594,123.558037,-373.672852,255.426208,188.767548,-336.69928,371.494873,146.946533,-379.58374,270.449036,140.048492,-357.005768,329.911102,268.67041,-327.054138,390.27301,194.600327,-367.492462
381.889557,250.502686,-345.137909,273.411255,245.933868,-321.491425,316.505402,123.652931,-372.820404,255.835342,188.846695,-336.192444,372.115356,147.092804,-378.563049,271.025116,140.072098,-356.336975,330.178467,268.849823,-326.459076,390.794922,194.803467,-366.520264
382.210175,250.631912,-344.385925,273.644562,246.035202,-321.103638,317.03125,123.696442,-372.025482,256.188202,188.89534,-335.741333,372.61908,147.192947,-377.659729,271.48175,140.120972,-355.733002,330.422211,269.007782,-325.917053,391.242706,194.945084,-365.642426
382.537811,250.686752,-343.723999,273.895966,246.068344,-320.728485,317.469269,123.673431,-371.313904,256.556671,188.841446,-335.301727,373.130432,147.195694,-376.825775,271.918518,140.0634,-355.189056,330.680359,269.066071,-325.386261,391.674133,194.941513,-364.84613
382.896271,250.652176,-343.007324,274.148865,246.110657,-320.431335,317.924133,123.617645,-370.720764,256.886536,188.83049,-334.983734,373.615112,147.116776,-376.042328,272.373596,139.990326,-354.737274,330.9823,269.031403,-324.881927,392.123566,194.897156,-364.044189
383.23645,250.815018,-342.284698,274.393616,246.212463,-320.166992,318.522003,123.674149,-370.134094,257.284149,188.847656,-334.741852,374.1987,147.257324,-375.255249,272.899384,139.995926,-354.394348,331.267395,269.149872,-324.367737,392.634918,195.02829,-363.211914
383.595795,251.304611,-341.490936,274.630646,246.415131,-319.880341,319.392731,123.890869,-369.457672,257.782379,188.938126,-334.427307,375.030029,147.659058,-374.357605,273.684784,140.107986,-353.904633,331.422058,269.521576,-323.856323,393.17038,195.587982,-362.357178
383.884766,251.732697,-340.679565,274.848328,246.618851,-319.470947,320.26825,124.057526,-368.559326,258.267212,189.00798,-333.940948,375.756134,147.999283,-373.2948,274.329102,140.186905,-353.251801,331.592712,269.889221,-323.281342,393.763092,196.067917,-361.367798
