taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39223,42272,41275,34888,54128,53268,157658
39237,42291,41303,34896,54197,53270,157727
39211,42275,41269,34870,54076,53305,157625
39219,42346,41302,34976,54198,53329,157843
39184,42321,41281,34887,54161,53232,157673
39171,42300,41264,34949,54130,53305,157684
39173,42208,41280,34854,54035,53242,157515
39169,42210,41270,34870,54094,53217,157519
39201,42202,41258,34892,54063,53228,157553
39182,42295,41247,34884,54125,53244,157608
39195,42258,41271,34927,54115,53257,157651
39182,42271,41302,34906,54143,53263,157661
39252,42264,41319,34913,54169,53284,157748
39178,42269,41423,34893,54150,53306,157763
39159,42226,41273,34919,54071,53253,157577
39213,42250,41385,34952,54173,53286,157800
39261,42252,41311,34920,54132,53292,157744
39204,42228,41326,34928,54149,53272,157686
39203,42201,41280,34883,54103,53231,157567
39193,42303,41295,34907,54221,53254,157698
39229,42213,41283,34873,54100,53260,157598
39222,42267,41256,34911,54113,53259,157656
39150,42197,41295,34855,54090,53225,157497
39211,42244,41322,34894,54152,53265,157671
39174,42223,41241,34866,54096,53206,157504
39213,42213,41250,34865,54110,53229,157541
39206,42189,41234,34876,54048,53277,157505
39186,42189,41291,34874,54099,53214,157540
39186,42195,41242,34902,54112,53224,157525
39218,42245,41336,34897,54182,53278,157696
39206,42217,41282,34941,54208,53251,157646
39179,42312,41285,34912,54188,53322,157688
39173,42257,41297,34920,54164,53282,157647
39217,42298,41307,34935,54217,53297,157757
39152,42255,41301,34948,54193,53233,157656
39213,42226,41323,34955,54183,53305,157717
39207,42185,41230,34900,54061,53244,157522
39164,42251,41274,34955,54140,53265,157644
39132,42227,41248,34939,54122,53228,157546
39182,42259,41306,34980,54266,53262,157727
39166,42326,41298,35005,54238,53302,157795
39121,42279,41286,34951,54185,53231,157637
39170,42293,41314,34960,54150,53321,157737
39183,42248,41321,34924,54182,53295,157676
39091,42202,41284,34983,54165,53229,157560
39170,42212,41324,35034,54165,53307,157740
39148,42281,41265,34982,54188,53305,157676
39147,42247,41264,34938,54169,53274,157596
39146,42245,41334,34953,54190,53270,157678
39121,42259,41264,34969,54095,53336,157613
39113,42223,41246,35022,54138,53296,157604
39145,42277,41322,35021,54209,53342,157765
39129,42300,41329,35015,54251,53318,157773
39185,42251,41346,35002,54182,53336,157784
39060,42299,41295,35027,54183,53320,157681
39143,42272,41320,35023,54212,53305,157758
39101,42208,41334,35007,54178,53289,157650
39122,42283,41334,35049,54251,53343,157788
39104,42236,41344,35074,54230,53364,157758
39129,42235,41349,35059,54252,53348,157772
39068,42259,41257,35077,54249,53322,157661
39167,42296,41361,35056,54272,53432,157880
39047,42259,41384,35085,54299,53325,157775
39110,42313,41338,35103,54297,53376,157864
39092,42244,41295,35075,54220,53327,157706
39085,42277,41334,35084,54246,53367,157780
39041,42212,41323,35064,54242,53300,157640
39053,42293,41295,35087,54266,53349,157728
39063,42238,41295,35108,54190,53365,157704
39043,42310,41374,35157,54280,53364,157884
39049,42251,41336,35118,54231,53355,157754
39064,42301,41384,35116,54292,53394,157865
39045,42237,41322,35052,54202,53284,157656
38964,42287,41317,35076,54234,53325,157644
39022,42183,41386,35092,54204,53326,157683
39046,42264,41327,35143,54277,53346,157780
39076,42215,41330,35104,54218,53345,157725
39070,42299,41311,35123,54296,53345,157803
39028,42276,41310,35095,54231,53333,157709
39077,42288,41318,35080,54284,53348,157763
39059,42252,41323,35101,54298,53311,157735
39027,42301,41307,35127,54266,53346,157762
39057,42291,41330,35087,54292,53325,157765
39098,42253,41354,35104,54219,53393,157809
39047,42240,41297,35088,54190,53328,157672
39077,42208,41366,35064,54199,53312,157715
39062,42256,41320,35137,54268,53380,157775
39127,42236,41358,35117,54294,53360,157838
39073,42236,41325,35118,54274,53374,157752
39050,42263,41308,35065,54222,53334,157686
39035,42303,41229,35054,54197,53321,157621
39034,42258,41301,35050,54237,53300,157643
39046,42246,41276,35063,54194,53307,157631
39049,42261,41283,35132,54271,53304,157725
39009,42183,41295,35054,54196,53279,157541
38997,42271,41291,35034,54234,53262,157593
38995,42198,41239,35085,54181,53287,157517
38992,42219,41297,34985,54198,53239,157493
38991,42182,41290,35035,54197,53267,157498
39023,42284,41362,35103,54300,53345,157772
39012,42319,41331,35097,54312,53344,157759
39042,42288,41361,35081,54322,53318,157772
39003,42256,41287,35072,54240,53335,157618
39020,42330,41349,35106,54317,53368,157805
39010,42300,41304,35096,54275,53296,157710
38993,42296,41355,35135,54268,53359,157779
38999,42306,41370,35088,54307,53297,157763
39013,42326,41351,35110,54357,53374,157800
38982,42294,41372,35108,54303,53339,157756
39001,42320,41360,35069,54322,53321,157750
38949,42303,41299,35029,54258,53279,157580
39038,42323,41397,35094,54346,53346,157852
39006,42340,41371,35119,54368,53335,157836
39027,42334,41391,35141,54373,53371,157893
39047,42259,41324,35048,54253,53335,157678
39021,42300,41320,35098,54259,53330,157739
39054,42395,41349,35061,54342,53332,157859
39080,42348,41389,35101,54334,53351,157918
39069,42306,41327,35123,54270,53352,157825
39107,42309,41334,35055,54283,53345,157805
39084,42200,41314,35014,54146,53254,157612
39075,42290,41351,34989,54198,53308,157705
39072,42236,41278,34981,54190,53235,157567
39078,42281,41428,35007,54229,53340,157794
39046,42202,41298,35003,54153,53250,157549
39045,42171,41339,34945,54086,53262,157500
39001,42273,41328,34941,54179,53256,157543
38988,42259,41307,34895,54131,53245,157449
38970,42223,41332,34907,54100,53243,157432
38961,42261,41338,34988,54200,53265,157548
38954,42227,41364,34966,54171,53276,157511
38913,42174,41278,34939,54048,53227,157304
38866,42235,41303,34863,54111,53191,157267
38903,42199,41259,34874,54002,53225,157235
38909,42323,41366,34967,54183,53314,157565
38987,42321,41418,34959,54228,53360,157685
38955,42353,41373,35001,54231,53323,157682
39069,42329,41379,35049,54313,53394,157826
38991,42297,41395,35014,54234,53362,157697
39057,42339,41444,35046,54313,53407,157886
