marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
80.629997,251.927841,-400.021576,263.177269374357,140.142354706612,-451.401975798591,90.415291,198.250519,-208.627457,197.450073,184.132797,-442.454681,101.85524,172.169205,-146.534317,140.440475,218.145599,-426.037231,84.917404,216.665024,-266.125671,79.010612,236.560684,-330.038025
80.81221,251.660934,-400.329865,263.543993517421,140.065781723854,-451.46285925455,90.399734,198.00972,-208.917908,197.792236,184.012527,-442.611298,101.734436,171.905991,-146.844681,140.689056,217.963806,-426.250305,84.955505,216.412888,-266.419891,79.10923,236.315598,-330.345886
80.954147,251.248703,-400.681396,263.925386647487,139.8973639314,-451.406462746908,90.211014,197.577942,-209.204422,198.091415,183.732376,-442.677643,101.426895,171.490067,-147.115997,140.911591,217.654572,-426.466644,84.845375,216.016525,-266.738556,79.083321,235.892288,-330.720673
81.018456,250.711777,-401.026428,264.3392810696,139.607692919396,-451.157699641265,89.616722,197.005737,-209.596558,198.400146,183.343048,-442.663391,100.759712,170.940872,-147.444351,141.142136,217.173203,-426.64856,84.48819,215.434067,-267.115967,78.971214,235.331039,-331.079681
81.25753,250.159607,-401.327179,264.924276192433,139.394842962943,-450.817821940658,89.155579,196.323624,-209.912292,198.893524,183.055267,-442.560699,100.041649,170.19545,-147.71431,141.525299,216.76944,-426.726807,84.259308,214.777222,-267.430267,78.95739,234.747269,-331.416748
81.815224,249.820816,-401.589233,265.711957544644,139.024140691015,-450.498432934408,88.974052,195.65593,-210.235947,199.660034,182.680115,-442.445862,99.578445,169.413437,-148.065918,142.281754,216.400497,-426.809235,84.277786,214.211456,-267.749451,79.256767,234.252075,-331.701141
82.826431,249.367813,-401.906494,266.564028480671,138.153719856618,-450.144634738477,89.143745,195.29007,-210.489319,200.597229,181.975479,-442.337067,99.435722,169.099442,-148.350525,143.197571,215.865128,-426.902283,84.688408,213.837723,-268.035797,79.929031,233.892792,-332.020142
84.018806,248.800385,-402.27771,267.491380898841,136.789583210053,-449.769196557827,89.651474,195.137253,-210.69931,201.70108,180.856461,-442.23642,99.788216,169.003357,-148.377289,144.338669,215.005264,-427.023743,85.438339,213.563904,-268.296265,80.969986,233.488068,-332.37204
85.26004,248.056396,-402.72168,268.570390103762,135.362250344692,-449.391029286633,90.337524,195.000046,-210.960846,202.873886,179.64064,-442.157196,100.159447,169.066895,-148.54805,145.627655,214.006531,-427.220428,86.291084,213.269821,-268.632751,82.00901,232.985123,-332.7742
86.166328,247.230164,-403.153412,269.397878462204,134.16490819451,-449.239320048493,90.977707,194.845306,-211.19986,203.732132,178.553101,-442.251465,100.7267,169.107193,-148.677048,146.539185,213.016144,-427.468079,87.030029,212.904083,-268.937378,82.856873,232.389679,-333.159119
86.829643,246.312241,-403.572266,270.01173259297,133.023680299795,-449.275155529896,91.642105,194.688431,-211.442749,204.391159,177.454224,-442.438751,101.378632,169.174301,-148.845184,147.15184,212.00679,-427.80304,87.688995,212.508194,-269.232361,83.500275,231.752258,-333.534607
87.607903,245.511993,-404.185699,270.840579010618,132.018778721327,-449.277877748242,92.253876,194.533096,-211.818146,205.233185,176.453217,-442.625336,101.926216,169.243439,-149.111557,147.965759,211.096512,-428.194031,88.455032,212.133514,-269.632782,84.204834,231.167542,-334.055176
88.659653,244.855148,-404.798309,271.942408146196,131.223682074537,-449.139825210453,92.769424,194.345703,-212.295761,206.322189,175.687424,-442.720276,102.208549,169.203979,-149.503159,149.065414,210.451233,-428.557953,89.195366,211.766708,-270.119781,85.097847,230.708115,-334.673218
89.480988,244.361862,-405.245087,273.125068837288,130.965513740775,-448.912147414005,93.078041,193.997971,-212.655228,207.406433,175.33432,-442.78064,102.551636,168.906433,-149.811432,150.068024,209.95282,-428.77475,89.664795,211.399429,-270.47229,85.769005,230.254868,-335.075897
89.843224,244.017349,-405.414703,273.661906353586,130.926248924639,-448.880844462496,93.36718,193.713776,-212.81926,207.836685,175.227753,-442.785065,102.676651,168.666946,-149.94519,150.516754,209.766617,-428.87619,89.962524,211.132751,-270.623322,86.003181,230.011932,-335.26416
89.994438,244.085297,-405.392395,273.78180062303,130.995460136128,-448.972143836776,93.580566,193.66478,-212.814682,207.994461,175.26387,-442.823029,102.876701,168.618423,-149.958542,150.60321,209.852325,-428.882843,90.143463,211.116425,-270.617493,86.183022,230.007523,-335.242981
89.767914,244.289627,-405.274261,273.536921198366,131.133484369312,-449.074821946082,93.632423,193.844299,-212.697433,207.797501,175.43541,-442.852417,102.934128,168.83873,-149.87265,150.418045,210.002762,-428.857727,90.148262,211.292847,-270.503876,86.090034,230.227692,-335.135498
89.274773,244.570114,-405.031555,272.991066557547,131.489453051656,-449.140992261003,93.455414,194.111816,-212.481659,207.22551,175.767532,-442.789825,102.870148,169.117798,-149.659088,149.872879,210.308182,-428.698883,89.886452,211.563568,-270.269806,85.654205,230.518204,-334.844513
88.388855,245.026932,-404.609894,272.080575968854,132.108664615076,-449.164883937241,93.014534,194.483978,-212.064438,206.280029,176.344864,-442.663422,102.568024,169.468033,-149.311478,148.975616,210.841888,-428.413055,89.338463,211.944809,-269.82785,84.931236,230.948318,-334.429199
87.425331,245.775925,-404.065826,270.943981474696,132.90722204673,-449.147150129696,92.466812,195.095413,-211.566315,205.122055,177.172775,-442.400116,102.165871,170.022598,-148.83165,147.915756,211.64035,-428.051025,88.685822,212.584595,-269.312195,84.089828,231.688843,-333.860107
86.452599,246.841293,-403.401642,269.664637703429,133.656375457768,-449.086592656675,91.891357,195.987564,-210.999542,203.947906,178.026428,-442.109192,101.748505,170.765625,-148.342773,146.831482,212.612732,-427.543732,88.015533,213.495239,-268.740845,83.273346,232.683884,-333.242828
85.351105,247.99202,-402.601257,268.057116175998,134.273170855703,-448.989827096627,91.279518,197.024689,-210.305206,202.432571,178.851715,-441.803741,101.301231,171.802628,-147.629425,145.578781,213.539825,-427.00647,87.234787,214.565262,-268.025391,82.398438,233.785263,-332.440674
84.352798,249.104843,-401.896149,266.259845717716,134.51599743949,-449.017561165409,90.800026,198.202713,-209.600555,200.845032,179.430481,-441.58667,100.998795,172.911865,-146.999298,144.278885,214.405762,-426.529388,86.541664,215.757233,-267.329407,81.632996,234.939087,-331.717957
83.579025,250.027161,-401.496368,264.696748047041,134.366747244587,-449.116324763263,90.546814,199.372513,-209.119553,199.562912,179.66806,-441.480774,100.746552,174.16095,-146.541763,143.253189,214.957581,-426.300385,86.11528,216.879471,-266.917786,81.011452,236.034027,-331.237671
82.996956,250.695816,-401.345795,263.649100634745,134.31107968785,-449.032536302582,90.079361,200.406296,-208.918503,198.680847,179.804077,-441.419342,100.434776,175.253983,-146.230804,142.484222,215.346558,-426.194336,85.511543,217.865692,-266.773895,80.526688,236.808762,-331.098907
82.423485,251.160248,-401.275085,262.829386295593,134.380970844665,-448.930450156475,89.581871,201.083054,-208.758347,197.921036,180.02092,-441.332611,99.886543,176.010361,-146.102478,141.845627,215.644699,-426.108337,84.938568,218.494171,-266.678162,79.965912,237.344131,-330.990143
81.770401,251.450409,-401.101898,262.110988116128,134.577369725985,-448.819115346976,89.047668,201.523407,-208.562241,197.238297,180.239304,-441.208649,99.379341,176.453934,-145.89827,141.186539,215.92627,-425.965149,84.434105,218.883148,-266.464508,79.424126,237.642273,-330.827362
81.292076,251.739365,-400.871613,261.49249326301,134.685742583999,-448.585658743111,88.503143,201.901306,-208.336044,196.644516,180.430756,-440.990417,98.914635,176.836838,-145.628082,140.65126,216.131073,-425.732483,83.976173,219.226822,-266.200195,78.946808,237.969147,-330.589752
81.044296,252.021301,-400.537445,261.055901477839,134.727713199149,-448.220536473759,88.140289,202.149017,-207.985092,196.286652,180.557007,-440.60434,98.451561,177.090759,-145.286133,140.295746,216.350784,-425.388824,83.674065,219.485153,-265.828613,78.611649,238.256683,-330.274689
81.052864,252.193787,-400.21698,260.960683169099,134.49889426741,-447.624254151938,87.887695,202.398529,-207.641586,196.30191,180.418594,-440.11972,97.996613,177.354446,-144.93602,140.363724,216.418732,-424.981873,83.534805,219.716293,-265.482208,78.474609,238.512146,-329.956848
81.542236,252.231583,-400.088287,261.131844482172,133.816266324994,-446.953275289211,87.780144,202.71228,-207.406204,196.592392,180.00769,-439.6922,97.83017,177.701935,-144.643661,140.792587,216.130005,-424.699799,83.584213,219.933975,-265.289185,78.887932,238.59201,-329.763031
82.383759,251.982437,-400.246704,261.538181256244,132.731740442239,-446.43153841938,88.199936,203.073364,-207.346909,197.185791,179.24498,-439.378601,97.958481,178.267593,-144.465256,141.490799,215.589157,-424.574524,84.215424,220.131744,-265.235229,79.508759,238.670685,-329.845245
83.361832,251.479614,-400.541565,262.225902545244,131.413825733037,-445.797408860594,88.543213,203.369492,-207.421234,198.041946,178.131577,-439.070557,98.080002,178.765884,-144.40863,142.390411,214.801178,-424.590942,84.807648,220.182159,-265.370819,80.297272,238.417374,-330.118988
84.203659,250.688187,-400.760803,263.061926777888,130.296179417002,-445.084111589232,88.754814,203.377121,-207.511108,198.879807,177.100052,-438.749084,98.16172,178.975571,-144.332993,143.256073,213.878021,-424.558014,85.156349,219.975342,-265.538605,80.926559,237.912277,-330.311493
84.711967,249.916901,-400.705475,263.85651742479,129.778252496069,-444.412201834787,88.938515,202.883942,-207.278839,199.579483,176.472656,-438.247467,98.195007,178.690659,-144.087967,143.847473,213.178268,-424.296173,85.519768,219.355576,-265.307556,81.274338,237.271774,-330.25
84.856834,249.193649,-400.312469,264.50603952298,129.769228457213,-443.600930300471,88.753548,202.153427,-206.858734,200.063553,176.249023,-437.599548,97.920349,177.936661,-143.663818,144.139618,212.777603,-423.684723,85.462517,218.623871,-264.872345,81.246002,236.604553,-329.803772
84.615982,248.812897,-399.428619,264.982277910225,130.155146132476,-442.675838212336,88.406914,201.248749,-206.175079,200.367752,176.273819,-436.683929,97.514503,176.974289,-142.95047,144.213531,212.560287,-422.852905,85.151085,217.80513,-264.190216,80.985153,235.93103,-329.093506
84.229393,248.502121,-398.329041,264.880416424296,130.42964109857,-441.759533286264,88.03701,200.549942,-205.178543,200.103012,176.448212,-435.688446,97.204826,176.178329,-142.020691,143.925583,212.452393,-421.81543,84.735313,217.263214,-263.18631,80.583839,235.534302,-327.929962
83.581039,248.277298,-397.125427,264.32318794142,130.535739285844,-440.995594491466,87.758583,200.155243,-204.026749,199.49762,176.446671,-434.774139,97.049561,175.655716,-140.977188,143.293503,212.399826,-420.755371,84.377495,216.902954,-261.95816,80.066483,235.203842,-326.758911
83.017166,247.895935,-396.197693,263.758001958344,130.250799814724,-440.364443119593,87.632324,199.816574,-203.058884,198.932892,176.112762,-434.023468,97.068367,175.350418,-139.983353,142.703506,212.039093,-419.923187,84.089142,216.548309,-261.011505,79.607544,234.882584,-325.761566
82.894974,247.325409,-395.685516,263.708806327973,129.635758033701,-439.657778328789,87.530098,199.590073,-202.486145,198.826462,175.464493,-433.424011,97.030602,175.220352,-139.350769,142.668259,211.37999,-419.409576,84.006958,216.199509,-260.424103,79.555687,234.314423,-325.265686
83.533852,246.669998,-395.762115,264.171013090629,128.589235219296,-439.053805677901,87.655998,199.362152,-202.369614,199.34639,174.542175,-433.085907,96.946785,175.219162,-139.212006,143.193314,210.583084,-419.260681,84.232666,215.850342,-260.368134,79.998596,233.803024,-325.201965
84.675156,245.770203,-396.409302,265.337819291428,127.327041131114,-438.665322108521,88.057137,199.03862,-202.806763,200.598923,173.375351,-433.038544,97.146149,174.989685,-139.530472,144.385254,209.57576,-419.546112,84.853706,215.373856,-260.905426,80.989609,233.119598,-325.855804
86.552872,244.609573,-397.562073,267.27032520859,125.803050965875,-438.298964529036,88.605293,198.485245,-203.828506,202.55957,171.923508,-433.18396,97.258026,174.665802,-140.352783,146.248016,208.273163,-420.224518,85.736282,214.622726,-262.033112,82.337822,232.167709,-326.874329
88.723846,243.243683,-398.999298,269.769448283368,124.351561511141,-437.925326874926,89.25235,197.635635,-205.035797,205.189682,170.457596,-433.485596,97.38002,174.014206,-141.463684,148.405228,206.848007,-421.019043,86.745911,213.639969,-263.369354,83.998154,230.942596,-328.20929
91.221817,241.842606,-400.50946,272.860248470738,123.187731917767,-437.525796525746,90.091026,196.447723,-206.392456,208.089386,169.157257,-433.784088,97.56353,173.053848,-142.734283,151.236328,205.419647,-421.874451,88.162369,212.297668,-264.767212,85.727966,229.610184,-329.7659
93.751785,240.432251,-402.038483,276.041284295087,122.24556643661,-437.219857856926,90.925766,195.102554,-207.83316,211.144241,168.058868,-434.075378,97.761894,171.781296,-144.136124,154.02153,204.155319,-422.74646,89.541878,210.87645,-266.247437,87.571808,228.263596,-331.405304
96.218163,239.02034,-403.607941,279.327869846064,121.614477693039,-437.036661651931,91.799225,193.683731,-209.379608,214.232529,167.121048,-434.527405,98.009003,170.491211,-145.625763,156.78334,202.99028,-423.745667,90.887932,209.457977,-267.844818,89.350517,226.827133,-333.085876
98.505981,237.610321,-405.218231,282.329282457836,120.878816419249,-437.001818489933,92.706314,192.457062,-210.933014,217.047607,166.143646,-435.052063,98.451042,169.298996,-147.084412,159.369141,201.794846,-424.798309,92.207382,208.179825,-269.443695,91.112129,225.434296,-334.761902
100.657936,236.259796,-406.741577,285.106377045795,120.158301433922,-437.080133208779,93.717659,191.33757,-212.378494,219.658432,165.17746,-435.707642,98.948357,168.402664,-148.528442,161.771774,200.659378,-425.836548,93.554344,206.999054,-270.952911,92.774338,224.163879,-336.347443
