marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
208.841095,162.723419,-241.996063,199.331284,175.963028,-306.549622,198.747437,183.086868,-290.677307,233.01413,155.634628,-321.118927,198.568878,167.286026,-268.906311,221.954468,172.299973,-312.28833,225.050064,179.20076,-270.160614,213.016449,189.151749,-292.744843
208.333054,162.706848,-242.531082,198.916168,176.054825,-307.003357,198.217484,183.170181,-291.15332,232.746994,156.044479,-321.603912,198.117233,167.229645,-269.445892,221.56218,172.589294,-312.711426,224.571442,179.325089,-270.548279,212.483795,189.333191,-293.15332
207.653549,162.597534,-243.059799,198.259567,176.150314,-307.496124,197.498169,183.123215,-291.543427,232.228851,156.43309,-322.114197,197.446533,167.288177,-270.057556,220.971115,172.788727,-313.145447,223.793686,179.453003,-270.968201,211.675293,189.455734,-293.555359
206.874008,162.559494,-243.863632,197.464645,176.334961,-308.23468,196.593796,183.323975,-292.347198,231.564529,156.864517,-322.893402,196.580109,167.621719,-270.996277,220.156525,173.167343,-313.839386,222.907867,179.570541,-271.687988,210.833099,189.650406,-294.202576
205.882996,162.727341,-245.061859,196.618286,176.80513,-309.355499,195.632935,183.733566,-293.457794,230.827927,157.476776,-324.0672,195.690598,167.870865,-272.249451,219.33403,173.626053,-314.936523,221.951431,179.950821,-272.736084,209.973038,190.021378,-295.200623
204.843796,163.161499,-246.62616,195.856628,177.201492,-310.79184,194.761429,184.172623,-294.921631,230.050034,158.23291,-325.523895,194.764175,168.317307,-273.812958,218.476959,174.374207,-316.422119,220.994354,180.414429,-274.143158,209.097321,190.518372,-296.612244
203.880188,163.664566,-248.424484,195.065567,177.776321,-312.548401,193.820694,184.892288,-296.749878,229.261841,158.965103,-327.271576,193.854401,169.081558,-275.756226,217.651871,175.056564,-318.159149,220.043594,181.045395,-275.866821,208.248611,191.158752,-298.351807
202.790894,164.370056,-250.430069,194.342087,178.525681,-314.483734,192.915298,185.731049,-298.755432,228.464371,159.890045,-329.213654,192.744385,170.23526,-278.023224,216.824951,175.983185,-320.085327,219.090973,181.807632,-277.768555,207.429596,191.970093,-300.261017
201.730667,165.200455,-252.182495,193.442108,179.412704,-316.210632,191.889282,186.706055,-300.478271,227.501068,160.900696,-330.971283,191.634033,171.378479,-279.954437,215.836823,176.967972,-321.825592,218.035492,182.768448,-279.475494,206.476837,192.898621,-301.967804
200.57222,166.416153,-253.746429,192.309647,180.354828,-317.710968,190.697678,187.750214,-302.020386,226.31192,161.965958,-332.437927,190.409927,172.643173,-281.578857,214.658554,178.006516,-323.386597,216.872726,183.815826,-281.00528,205.328766,193.881973,-303.47583
199.35704,167.545425,-255.01944,190.997269,181.471451,-319.003357,189.427887,188.791138,-303.240509,225.044159,163.06781,-333.718079,189.179871,173.798309,-282.916504,213.353271,179.130066,-324.568481,215.641647,184.890259,-282.261353,204.077332,194.916122,-304.742432
198.066681,168.578018,-255.954575,189.695755,182.628021,-319.977905,188.111603,189.953079,-304.226624,223.637009,164.356461,-334.808228,187.877274,174.824112,-283.806519,212.035187,180.389511,-325.593262,214.375671,186.125153,-283.205933,202.804993,196.090683,-305.683929
196.70549,169.928665,-256.679901,188.300171,183.781845,-320.450348,186.695313,191.186661,-304.755188,222.201767,165.72438,-335.426422,186.465439,176.095001,-284.416901,210.596329,181.716904,-326.173492,212.969482,187.377914,-283.752594,201.271896,197.399002,-306.244049
195.281097,170.908325,-256.711639,186.706253,185.083969,-320.571838,185.099762,192.400208,-304.778839,220.521301,166.976913,-335.631622,185.020447,177.198044,-284.515228,209.005386,182.961212,-326.347382,211.430878,188.61853,-283.853027,199.774155,198.545212,-306.350861
193.738998,172.054764,-256.531494,184.994171,186.311829,-320.286987,183.404037,193.651306,-304.511353,218.7435,168.343414,-335.407959,183.434006,178.193909,-284.196655,207.264099,184.305054,-326.136047,209.833618,189.828033,-283.556915,198.074188,199.66423,-306.034119
192.133514,173.068985,-255.956909,183.268433,187.412125,-319.648407,181.719757,194.621201,-303.783386,216.949844,169.57962,-334.916443,181.844925,179.213394,-283.556519,205.527756,185.528381,-325.502136,208.165939,190.863358,-282.938263,196.414688,200.687164,-305.388794
190.72467,173.903809,-255.073257,181.591156,188.418137,-318.6922,180.04129,195.653778,-302.865387,215.231033,170.701736,-334.133301,180.300446,180.052277,-282.572754,203.807449,186.558716,-324.655823,206.539398,191.858276,-282.085419,194.794006,201.607697,-304.455292
189.401596,174.593796,-253.955643,179.979385,189.310181,-317.488281,178.505508,196.434006,-301.601105,213.597961,171.704636,-333.072113,178.812866,180.863968,-281.434387,202.197769,187.523712,-323.518127,204.969589,192.694656,-281.028534,193.25238,202.443466,-303.241241
188.148865,175.255173,-252.723679,178.549469,190.149063,-316.115173,177.150223,197.205292,-300.143799,212.102661,172.531113,-331.857178,177.509048,181.470505,-280.022644,200.726242,188.453064,-322.266144,203.64296,193.367111,-279.699371,191.842834,203.245621,-301.848145
187.231308,175.274002,-250.802414,177.151535,191.02298,-314.293488,175.824142,198.002686,-298.323853,210.576202,173.389069,-330.19696,176.439651,181.609268,-277.987457,199.324585,189.192276,-320.557709,202.382294,194.070328,-278.036285,190.517822,204.038376,-300.04184
186.019012,176.55217,-249.378967,176.011566,191.702835,-312.401886,174.697739,198.785172,-296.462616,209.233673,174.110275,-328.561768,175.198471,182.680603,-276.32608,198.12709,189.945801,-318.78009,201.361862,194.594009,-276.290314,189.453598,204.672089,-298.167419
185.176376,177.089798,-247.855194,175.008026,192.326416,-310.728485,173.812149,199.237091,-294.727081,208.171371,174.519058,-326.93927,174.364395,182.987198,-274.535492,197.116379,190.477951,-317.095276,200.476852,195.00267,-274.640961,188.543655,205.237732,-296.496033
184.574783,177.240005,-245.882645,174.045059,192.479004,-308.584167,172.936508,199.406738,-292.580933,207.073578,174.694885,-325.028473,173.505692,183.39299,-272.591949,196.089478,190.639252,-315.105896,199.688232,195.190063,-272.686493,187.64592,205.41452,-294.412201
