taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38634,42165,41370,34759,54050,53100,156928
38625,42069,41427,34629,53978,53076,156750
38643,42166,41472,34747,54120,53093,157028
38628,42175,41419,34716,54071,53097,156938
38635,42169,41500,34642,53940,53125,156946
38640,42112,41471,34663,54022,53089,156886
38565,42171,41541,34660,54013,53143,156937
38619,42142,41536,34642,53983,53161,156939
38661,42154,41573,34671,54075,53125,157059
38637,42116,41522,34669,54010,53104,156944
38629,42165,41524,34644,53989,53113,156962
38654,42111,41596,34681,54045,53142,157042
38650,42142,41569,34623,54039,53111,156984
38600,42180,41579,34603,53972,53155,156962
38630,42137,41550,34669,54008,53133,156986
38658,42190,41573,34688,54067,53165,157109
38640,42226,41585,34744,54138,53180,157195
38613,42086,41528,34606,53908,53098,156833
38618,42130,41496,34568,53916,53085,156812
38676,42159,41508,34680,53989,53179,157023
38629,42204,41520,34672,54011,53193,157025
38630,42060,41495,34645,53989,53088,156830
38636,42107,41575,34692,54026,53139,157010
38604,42155,41532,34650,53994,53151,156941
38637,42097,41490,34639,53965,53094,156863
38600,42111,41513,34586,53967,53069,156810
38614,42136,41517,34680,53995,53147,156947
38649,42145,41580,34638,54004,53130,157012
38630,42173,41598,34706,54048,53197,157107
38606,42059,41485,34647,53922,53074,156797
38650,42134,41482,34637,53970,53108,156903
38589,42134,41568,34668,54015,53151,156959
38672,42178,41539,34703,54094,53142,157092
38669,42126,41493,34665,54045,53134,156953
38653,42237,41477,34713,54111,53150,157080
38627,42099,41490,34664,53971,53081,156880
38662,42201,41570,34684,54076,53153,157117
38596,42113,41486,34689,53980,53132,156884
38626,42229,41509,34678,54051,53164,157042
38647,42146,41508,34665,54020,53137,156966
38639,42169,41500,34688,54068,53132,156996
38614,42171,41489,34694,53995,53147,156968
38661,42208,41519,34684,54089,53131,157072
38603,42103,41476,34649,53974,53099,156831
38668,42176,41527,34746,54117,53153,157117
38631,42159,41419,34669,53975,53120,156878
38597,42172,41457,34703,53992,53133,156929
38579,42105,41457,34653,53926,53105,156794
38574,42151,41435,34702,54024,53072,156862
38544,42185,41349,34695,53979,53075,156773
38592,42140,41344,34741,53991,53095,156817
38583,42153,41260,34767,54007,53049,156763
38598,42178,41281,34796,54023,53133,156853
38534,42069,41174,34809,53908,53078,156586
38522,42077,41184,34873,53957,53084,156656
38508,42138,41193,34949,53977,53203,156788
38555,42127,41154,35085,53983,53226,156921
38509,42073,41148,35118,53994,53190,156848
38518,42099,41128,35122,54035,53186,156867
38527,42067,41105,35165,53997,53203,156864
38512,42083,41164,35192,54022,53252,156951
38532,42111,41111,35111,54016,53166,156865
38556,42123,41142,35201,54057,53240,157022
38508,42159,41110,35188,54063,53267,156965
38531,42130,41129,35145,54019,53218,156935
38519,42106,41129,35140,54011,53214,156894
38543,42074,41139,35095,53979,53213,156851
38501,42099,41101,35127,53978,53220,156828
38511,42245,41179,35103,54041,53323,157038
38551,42119,41132,35144,54019,53252,156946
38532,42149,41130,35191,54012,53280,157002
38550,42130,41116,35090,53962,53296,156886
38573,42118,41129,35185,54056,53262,157005
38553,42068,41087,35171,53976,53274,156879
38581,42119,41117,35208,54021,53308,157025
38502,42155,41150,35237,54052,53284,157044
38507,42024,41113,35213,53935,53255,156857
38495,42119,41070,35210,53968,53275,156894
38536,42124,41138,35224,54071,53244,157022
38482,42141,41081,35237,54032,53230,156941
38529,42107,41079,35264,54052,53256,156979
38542,42122,41104,35259,54066,53295,157027
38504,42093,41113,35220,53992,53270,156930
38532,42075,41072,35227,53988,53210,156906
38485,42046,41084,35195,53967,53239,156810
38487,42128,41141,35259,54034,53267,157015
38523,42100,41117,35270,54031,53271,157010
38494,42242,41163,35305,54146,53318,157204
38537,42180,41134,35257,54107,53313,157108
38515,42074,41127,35263,54043,53259,156979
38576,42172,41129,35312,54123,53319,157189
38509,42074,41101,35252,54022,53230,156936
38551,42067,41113,35259,54040,53254,156990
38534,42155,41174,35288,54088,53335,157151
38524,42154,41131,35328,54099,53312,157137
38501,42133,41064,35319,54067,53279,157017
38522,42031,41130,35261,53973,53305,156944
38546,42139,41149,35213,54097,53265,157047
38501,42137,41201,35276,54084,53306,157115
38552,42147,41172,35238,54071,53308,157109
38568,42127,41157,35282,54072,53293,157134
38557,42121,41167,35236,54068,53315,157081
38501,42146,41134,35159,54031,53237,156940
38541,42137,41135,35116,54036,53233,156929
38553,42166,41199,35076,54065,53264,156994
38592,42156,41212,34980,54023,53264,156940
38612,42233,41261,34938,54110,53211,157044
38557,42163,41304,34871,54088,53100,156895
38592,42162,41319,34808,54038,53109,156881
38620,42105,41400,34755,54020,53084,156880
38600,42140,41452,34735,54022,53104,156927
38622,42116,41437,34730,54029,53077,156905
38609,42192,41442,34755,54064,53139,156998
38632,42120,41417,34712,53978,53107,156881
38611,42195,41433,34653,54008,53100,156892
38594,42185,41556,34648,54050,53135,156983
38644,42148,41482,34686,54041,53119,156960
38671,42191,41533,34769,54108,53161,157164
38667,42194,41488,34701,54054,53148,157050
38647,42119,41503,34665,53978,53135,156934
38616,42142,41591,34634,53988,53115,156983
38613,42119,41501,34655,53987,53085,156888
38624,42129,41546,34694,54047,53120,156993
38605,42108,41505,34646,53969,53097,156864
38653,42116,41476,34721,53990,53146,156966
38601,42174,41480,34718,54046,53137,156973
38692,42149,41509,34708,54047,53155,157058
38583,42168,41573,34706,54099,53102,157030
38669,42202,41508,34750,54137,53163,157129
38684,42172,41540,34744,54129,53157,157140
38632,42182,41556,34753,54118,53146,157123
38633,42201,41548,34703,54089,53154,157085
38620,42190,41526,34717,54079,53151,157053
38616,42172,41557,34678,54027,53138,157023
38656,42218,41506,34701,54090,53144,157081
38663,42143,41461,34725,54060,53140,156992
38663,42263,41534,34757,54132,53240,157217
38644,42159,41541,34686,54091,53122,157030
38653,42149,41534,34655,53988,53110,156991
38621,42101,41430,34742,54001,53113,156894
38606,42126,41515,34689,53998,53114,156936
38653,42194,41536,34745,54100,53096,157128
38711,42238,41531,34699,54123,53158,157179
38660,42180,41513,34691,54054,53133,157044
38569,42218,41467,34757,54120,53103,157011
38583,42114,41479,34695,54024,53096,156871
38658,42154,41479,34672,54020,53129,156963
38602,42164,41494,34721,54060,53118,156981
38640,42229,41496,34723,54162,53104,157088
38573,42147,41468,34693,53996,53104,156881
38630,42163,41485,34706,54043,53149,156984
38606,42204,41471,34721,54079,53107,157002
38649,42226,41460,34768,54112,53152,157103
38591,42206,41519,34740,54171,53119,157056
38621,42177,41499,34764,54071,53157,157061
38642,42140,41480,34701,54017,53146,156963
38633,42178,41475,34685,54047,53097,156971
38646,42155,41474,34734,54044,53154,157009
38612,42167,41508,34794,54107,53157,157081
38584,42262,41440,34832,54226,53115,157118
38624,42177,41363,34791,54084,53081,156955
38598,42141,41318,34750,53983,53072,156807
38601,42164,41259,34869,54034,53121,156893
38555,42118,41239,34872,53993,53106,156784
38588,42180,41195,34891,54051,53142,156854
38585,42151,41172,34949,54036,53165,156857
38526,42150,41133,35038,54029,53214,156847
38514,42101,41130,35099,54015,53212,156844
38563,42128,41136,35206,54024,53259,157033
38522,42099,41161,35191,54030,53213,156973
38559,42167,41158,35253,54132,53282,157137
38583,42087,41110,35232,54087,53222,157012
38536,42080,41121,35229,54012,53241,156966
38539,42090,41112,35232,54057,53217,156973
38578,42138,41215,35223,54109,53304,157154
38538,42172,41100,35273,54096,53282,157083
38553,42113,41117,35256,54059,53266,157039
38574,42119,41140,35294,54120,53277,157127
38521,42181,41126,35336,54157,53266,157164
38508,42134,41164,35276,54104,53223,157082
38563,42118,41114,35273,54106,53231,157068
38496,42123,41192,35288,54128,53200,157099
38552,42109,41140,35327,54094,53272,157128
38560,42100,41131,35295,54122,53238,157086
38580,42166,41118,35332,54167,53255,157196
38530,42108,41136,35353,54105,53279,157127
38559,42152,41147,35397,54161,53346,157255
38551,42128,41127,35370,54168,53263,157176
38556,42139,41097,35346,54130,53263,157138
38518,42133,41127,35461,54206,53271,157239
38541,42075,41091,35363,54068,53276,157070
38541,42086,41091,35358,54115,53247,157076
38563,42111,41134,35366,54155,53277,157174
38526,42104,41114,35326,54118,53208,157070
38553,42138,41121,35396,54160,53303,157208
38555,42112,41076,35370,54123,53267,157113
38569,42209,41112,35402,54250,53310,157292
38519,42159,41152,35409,54175,53324,157239
38564,42127,41170,35375,54154,53311,157236
38551,42117,41110,35365,54117,53261,157143
38507,42131,41083,35378,54120,53228,157099
38547,42107,41097,35325,54107,53226,157076
38491,42144,41104,35331,54133,53293,157070
38542,42127,41196,35347,54081,53303,157212
38563,42152,41130,35269,54102,53284,157114
38537,42094,41156,35199,54031,53242,156986
38591,42186,41147,35225,54070,53302,157149
38572,42179,41217,35269,54144,53323,157237
38573,42160,41201,35207,54086,53352,157141
38563,42187,41151,35119,54081,53266,157020
38591,42264,41202,35069,54122,53311,157126
38570,42176,41216,35006,54047,53207,156968
38595,42216,41261,34902,54065,53191,156974
38591,42156,41229,34843,54053,53089,156819
38620,42122,41326,34795,54056,53069,156863
38643,42179,41336,34779,54066,53105,156937
38607,42217,41386,34802,54113,53147,157012
38623,42167,41403,34732,54060,53135,156925
38675,42213,41498,34809,54146,53180,157195
38647,42163,41465,34777,54098,53127,157052
38625,42230,41471,34745,54123,53133,157071
38632,42146,41476,34766,54078,53133,157020
38653,42198,41476,34700,54064,53131,157027
38688,42130,41489,34653,53985,53142,156960
38661,42167,41530,34735,54106,53143,157093
38660,42153,41517,34694,54038,53158,157024
38683,42238,41547,34732,54138,53194,157200
38715,42198,41552,34697,54072,53186,157162
38661,42236,41463,34682,54046,53225,157042
38635,42176,41504,34759,54059,53180,157074
38703,42177,41541,34765,54104,53196,157186
38614,42183,41522,34695,54068,53155,157014
38658,42180,41528,34684,53987,53208,157050
38641,42123,41541,34667,53971,53196,156972
38677,42199,41582,34758,54109,53221,157216
38653,42208,41527,34705,54090,53190,157093
38701,42168,41565,34742,54094,53176,157176
38675,42168,41528,34682,54048,53174,157053
38681,42212,41562,34732,54075,53237,157187
38646,42186,41543,34727,54050,53201,157102
38669,42160,41669,34719,54066,53231,157217
38648,42242,41537,34756,54127,53208,157183
38708,42223,41615,34718,54088,53258,157264
38696,42180,41665,34733,54101,53266,157274
38707,42160,41583,34710,54045,53218,157160
38659,42150,41572,34689,54057,53168,157070
38675,42193,41565,34689,54089,53169,157122
38612,42115,41561,34695,53936,53179,156983
38644,42202,41590,34670,54083,53181,157106
38660,42137,41597,34708,54051,53198,157102
38697,42178,41615,34756,54051,53238,157246
38640,42112,41583,34702,53983,53213,157037
38696,42195,41546,34693,54060,53192,157130
38734,42142,41519,34737,54058,53210,157132
38737,42173,41583,34743,54089,53232,157236
38675,42211,41532,34771,54106,53199,157189
38725,42258,41567,34764,54161,53246,157314
38662,42216,41443,34772,54079,53191,157093
38651,42199,41491,34773,54053,53241,157114
38641,42164,41418,34766,53978,53205,156989
38676,42190,41388,34820,54100,53197,157074
38664,42222,41313,34839,54080,53178,157038
38651,42227,41280,34932,54137,53192,157090
38635,42108,41202,35011,54062,53205,156956
38613,42107,41127,35140,54084,53217,156987
38709,42064,41052,35154,54101,53135,156979
38631,42114,41102,35287,54147,53201,157134
38683,42092,41094,35362,54260,53214,157231
38610,42108,41109,35391,54264,53213,157218
38601,42108,41142,35319,54217,53182,157170
38647,42133,41150,35332,54222,53233,157262
38613,42162,41172,35368,54305,53231,157315
38601,42108,41131,35402,54207,53278,157242
38628,42081,41100,35372,54204,53191,157181
38655,42104,41140,35417,54229,53228,157316
38634,42041,41080,35422,54226,53207,157177
38646,42096,41101,35423,54254,53220,157266
38561,42080,41077,35390,54192,53197,157108
38568,42111,41121,35413,54242,53218,157213
38595,42067,41133,35397,54231,53209,157192
38620,42068,41148,35410,54209,53265,157246
38570,42029,41026,35329,54123,53145,156954
38535,42147,41098,35412,54278,53172,157192
38552,42067,41081,35395,54182,53195,157095
38602,42095,41135,35427,54249,53200,157259
38611,42049,41114,35442,54209,53208,157216
38594,42051,41096,35436,54225,53168,157177
38537,42140,41077,35426,54204,53249,157180
38559,42066,41110,35410,54184,53200,157145
38594,42048,41095,35470,54276,53180,157207
38594,42055,41140,35557,54337,53195,157346
38567,42136,41086,35486,54309,53217,157275
38579,42061,41105,35475,54265,53178,157220
38575,42100,41113,35403,54242,53186,157191
38609,42005,41085,35380,54147,53180,157079
38576,42094,41136,35395,54228,53180,157201
38553,42074,41132,35453,54262,53203,157212
38571,42067,41082,35440,54188,53182,157160
38584,42079,41135,35451,54237,53210,157249
38559,42101,41085,35407,54226,53181,157152
38579,42119,41127,35409,54233,53208,157234
38596,42099,41126,35406,54239,53204,157227
38633,42164,41108,35452,54286,53275,157357
38574,42113,41116,35358,54196,53229,157161
38564,42125,41227,35330,54230,53268,157246
38548,42148,41137,35249,54140,53205,157082
38573,42070,41127,35154,54075,53153,156924
38596,42079,41135,35084,54042,53184,156894
38552,42076,41166,35062,53973,53210,156856
38555,42137,41237,34972,54060,53184,156901
38573,42143,41288,34886,54043,53128,156890
38569,42148,41239,34880,54106,53096,156836
38595,42134,41385,34789,54075,53073,156903
38597,42170,41354,34729,53999,53092,156850
38612,42195,41426,34724,54049,53168,156957
38653,42162,41401,34737,54048,53143,156953
38621,42192,41415,34751,54031,53147,156979
38615,42102,41454,34719,54040,53098,156890
38602,42147,41466,34719,54004,53123,156934
38610,42153,41431,34719,54004,53118,156913
38645,42151,41488,34703,54019,53172,156987
38614,42099,41497,34689,53931,53123,156899
38666,42180,41468,34741,54024,53192,157055
38671,42190,41497,34681,54042,53107,157039
38666,42104,41486,34702,54034,53098,156958
38624,42157,41466,34758,54014,53147,157005
38652,42215,41587,34672,54082,53184,157126
38712,42187,41567,34749,54099,53206,157215
38691,42235,41577,34780,54118,53232,157283
38671,42170,41565,34688,54059,53188,157094
38600,42228,41554,34715,54035,53203,157097
38612,42163,41481,34674,53982,53140,156930
38626,42259,41554,34768,54166,53206,157207
38687,42249,41557,34730,54102,53202,157223
38669,42222,41565,34744,54101,53208,157200
38604,42135,41522,34710,53980,53167,156971
38619,42197,41639,34698,54082,53217,157153
38553,42200,41492,34691,53994,53188,156936
38592,42203,41547,34686,54044,53193,157028
38545,42198,41600,34720,54082,53190,157063
38639,42176,41579,34655,54027,53184,157049
38590,42175,41548,34697,54016,53140,157010
38599,42175,41589,34626,53980,53169,156989
38559,42136,41554,34673,54017,53133,156922
38602,42214,41548,34752,54093,53203,157116
38632,42175,41561,34746,54062,53268,157114
38573,42239,41501,34786,54082,53219,157099
38567,42159,41347,34757,53996,53121,156830
38568,42161,41335,34771,53981,53126,156835
38552,42137,41294,34789,53946,53155,156772
38571,42142,41262,34891,54029,53149,156866
38538,42181,41177,35070,54050,53217,156966
38558,42166,41099,35103,54023,53225,156926
38546,42097,41156,35160,54048,53157,156959
38573,42165,41129,35297,54178,53204,157164
38545,42094,41083,35300,54126,53212,157022
38561,42146,41109,35344,54206,53210,157160
38519,42139,41167,35392,54243,53224,157217
38512,42147,41101,35383,54255,53194,157143
38555,42034,41101,35315,54089,53184,157005
38521,42139,41054,35334,54142,53173,157048
38535,42115,41100,35362,54132,53239,157112
38541,42129,41159,35376,54229,53208,157205
38524,42143,41135,35373,54242,53209,157175
38518,42168,41109,35376,54202,53226,157171
38479,42039,41102,35381,54077,53192,157001
38477,42121,41113,35394,54171,53227,157105
38484,42138,41128,35418,54227,53202,157168
38469,42176,41222,35447,54301,53225,157314
38525,42134,41114,35411,54193,53257,157184
38513,42205,41163,35374,54233,53244,157255
38476,42121,41101,35394,54207,53178,157092
38480,42189,41183,35428,54240,53293,157280
38520,42174,41097,35439,54208,53289,157230
38488,42082,41138,35424,54123,53228,157132
38538,42146,41121,35441,54190,53257,157246
38486,42140,41117,35447,54210,53257,157190
38477,42116,41090,35398,54163,53237,157081
38450,42149,41133,35460,54182,53288,157192
38466,42157,41154,35379,54184,53178,157156
38471,42236,41110,35478,54269,53297,157295
38460,42237,41186,35447,54278,53271,157330
38517,42174,41158,35463,54240,53278,157312
38492,42094,41147,35380,54124,53220,157113
38506,42156,41148,35392,54215,53252,157202
38462,42116,41111,35330,54099,53198,157019
38497,42200,41121,35358,54156,53277,157176
38476,42212,41144,35422,54230,53324,157254
38544,42205,41182,35454,54235,53337,157385
38505,42138,41146,35325,54171,53226,157114
38476,42183,41240,35366,54204,53282,157265
38484,42091,41114,35332,54030,53244,157021
38535,42167,41210,35338,54129,53313,157250
38524,42177,41199,35350,54190,53280,157250
38562,42214,41209,35370,54192,53341,157355
38561,42207,41184,35244,54148,53274,157196
38560,42258,41148,35182,54100,53291,157148
38532,42252,41216,35089,54115,53264,157089
38569,42227,41242,35031,54078,53283,157069
38562,42235,41263,34930,54109,53176,156990
38583,42259,41319,34908,54173,53169,157069
38559,42266,41283,34838,54108,53108,156946
38599,42230,41418,34817,54095,53164,157064
38558,42205,41397,34766,54006,53153,156926
38611,42239,41509,34800,54111,53204,157159
38626,42236,41519,34845,54154,53188,157226
38587,42236,41511,34754,54099,53171,157088
38611,42179,41504,34695,54030,53120,156989
38593,42184,41566,34723,54042,53149,157066
38613,42153,41519,34676,53982,53152,156961
38563,42212,41592,34712,54026,53206,157079
38643,42180,41612,34670,54048,53208,157105
38602,42239,41669,34701,54081,53248,157211
38634,42171,41604,34694,53993,53214,157103
38646,42227,41678,34672,54087,53216,157223
38547,42136,41595,34667,53964,53173,156945
38636,42246,41640,34701,54097,53259,157223
38646,42246,41594,34769,54121,53244,157255
38638,42209,41639,34704,54088,53223,157190
38637,42216,41690,34716,54126,53209,157259
38653,42147,41691,34711,54079,53205,157202
38647,42162,41672,34635,53980,53247,157116
38668,42275,41677,34730,54118,53295,157350
38640,42228,41637,34695,54099,53228,157200
38636,42213,41643,34699,54046,53221,157191
38617,42223,41551,34713,54076,53210,157104
38719,42175,41658,34647,54045,53216,157199
38687,42216,41625,34710,54090,53238,157238
38722,42278,41651,34707,54097,53297,157358
38623,42233,41759,34730,54161,53219,157345
38659,42209,41636,34720,54111,53237,157224
38633,42155,41591,34654,53983,53194,157033
38645,42131,41639,34675,53969,53215,157090
38622,42206,41636,34629,54017,53203,157093
38684,42163,41626,34725,54034,53233,157198
38612,42158,41602,34704,54080,53195,157076
38671,42172,41615,34666,54030,53198,157124
38681,42152,41577,34694,54062,53206,157104
38625,42169,41538,34696,54008,53212,157028
38696,42157,41535,34687,54018,53193,157075
38647,42211,41583,34760,54104,53250,157201
38646,42197,41525,34729,54090,53158,157097
38632,42200,41495,34687,54026,53177,157014
38623,42194,41485,34677,53997,53173,156979
38586,42190,41410,34729,54003,53160,156915
38572,42194,41303,34842,53980,53206,156911
38690,42191,41302,34850,54045,53170,157033
38597,42176,41240,34936,54077,53191,156949
38585,42140,41213,35020,54069,53243,156958
38569,42179,41120,35083,54027,53231,156951
38636,42145,41157,35120,54053,53252,157058
38658,42027,41122,35170,54037,53205,156977
38682,42159,41129,35234,54164,53255,157204
38645,42087,41108,35258,54099,53240,157098
38680,42140,41208,35263,54168,53285,157291
38590,42080,41210,35296,54113,53290,157176
38578,42054,41118,35308,54114,53193,157058
38620,42070,41127,35348,54178,53189,157165
38616,42117,41144,35378,54206,53190,157255
38608,42100,41166,35407,54267,53218,157281
38619,42135,41153,35400,54228,53265,157307
38593,42081,41143,35412,54203,53229,157229
38554,42077,41138,35402,54200,53204,157171
38599,42088,41134,35427,54222,53231,157248
38646,42147,41154,35400,54223,53307,157347
38611,42053,41125,35374,54162,53220,157163
38594,42103,41184,35446,54270,53235,157327
38570,42105,41126,35384,54169,53260,157185
38576,42074,41144,35314,54141,53220,157108
38581,42085,41169,35348,54151,53199,157183
38566,42098,41170,35398,54251,53242,157232
38586,42195,41124,35396,54288,53246,157301
38600,42060,41108,35401,54143,53238,157169
38629,42106,41118,35403,54156,53267,157256
38571,42094,41109,35402,54203,53207,157176
38544,42053,41119,35321,54150,53204,157037
38618,42120,41145,35444,54214,53294,157327
38610,42077,41200,35397,54207,53278,157284
38591,42135,41153,35421,54236,53264,157300
38545,42126,41083,35405,54139,53243,157159
38578,42101,41158,35380,54206,53224,157217
38534,42088,41105,35383,54203,53178,157110
38588,42170,41164,35430,54287,53286,157352
38566,42099,41164,35360,54177,53233,157189
38595,42127,41171,35373,54189,53277,157266
38563,42110,41134,35389,54145,53276,157196
38577,42175,41169,35396,54248,53245,157317
38540,42183,41103,35404,54251,53247,157230
38617,42119,41153,35419,54186,53301,157308
38575,42097,41147,35379,54195,53252,157198
38632,42150,41153,35413,54237,53249,157348
38617,42074,41134,35389,54188,53198,157214
38637,42118,41138,35348,54159,53233,157241
38670,42101,41159,35334,54176,53264,157264
38680,42095,41176,35270,54129,53245,157221
38714,42130,41194,35162,54169,53248,157200
38717,42174,41238,35024,54076,53270,157153
38792,42139,41285,34797,54038,53181,157013
38840,42156,41383,34707,53999,53195,157086
38778,42191,41493,34717,54127,53233,157179
38836,42143,41533,34719,54047,53249,157231
38728,42146,41502,34726,54071,53175,157102
38727,42164,41567,34727,54038,53219,157185
38678,42158,41528,34624,53998,53150,156988
38715,42191,41574,34726,54094,53243,157206
38723,42201,41591,34673,54092,53178,157188
38655,42157,41584,34712,54037,53226,157108
38699,42208,41640,34679,54046,53270,157226
38723,42150,41590,34688,54047,53224,157151
38669,42133,41638,34652,54000,53229,157092
38697,42136,41589,34690,54012,53234,157112
38743,42116,41617,34677,53993,53229,157153
38740,42152,41622,34712,54058,53246,157226
38727,42170,41636,34769,54060,53328,157302
38739,42111,41687,34687,53979,53261,157224
38725,42118,41582,34667,54003,53202,157092
38712,42094,41636,34650,53989,53222,157092
38733,42122,41576,34682,53981,53238,157113
38739,42133,41623,34621,53977,53200,157116
38714,42145,41582,34715,53994,53279,157156
38725,42173,41651,34658,54038,53251,157207
38703,42054,41589,34658,53931,53185,157004
38717,42162,41627,34673,54056,53229,157179
38781,42087,41636,34594,53937,53238,157098
38748,42184,41623,34679,54030,53254,157234
38704,42184,41700,34689,54073,53284,157277
38739,42187,41605,34702,54068,53245,157233
38681,42121,41599,34713,53998,53188,157114
38677,42236,41579,34688,54104,53206,157180
38660,42107,41550,34703,53978,53172,157020
38705,42193,41605,34751,54134,53235,157254
38730,42198,41591,34768,54164,53219,157287
38715,42182,41637,34716,54097,53237,157250
38719,42217,41574,34645,54020,53259,157155
38720,42210,41654,34710,54120,53229,157294
38666,42209,41570,34706,54059,53211,157151
38742,42208,41616,34686,54096,53238,157252
38692,42208,41605,34780,54159,53216,157285
38742,42232,41527,34769,54135,53252,157270
38704,42191,41538,34716,54055,53239,157149
38687,42187,41556,34704,54060,53183,157134
38668,42102,41502,34707,53990,53148,156979
38692,42208,41517,34733,54077,53198,157150
38715,42175,41495,34738,54039,53220,157123
38760,42215,41468,34773,54157,53223,157216
38678,42122,41442,34716,53973,53177,156958
38694,42241,41458,34782,54122,53197,157175
38671,42205,41405,34790,54115,53166,157071
38665,42183,41405,34824,54052,53206,157077
38676,42123,41328,34860,54062,53164,156987
38660,42158,41314,34874,54049,53154,157006
38616,42160,41211,34962,54165,53109,156949
38728,42114,41166,35131,54233,53131,157139
38713,42023,41053,35191,54162,53069,156980
38746,42069,41103,35251,54244,53121,157169
38760,42052,41073,35383,54260,53162,157268
38760,42065,41115,35360,54265,53223,157300
38746,42029,41085,35349,54227,53148,157209
38723,42046,41129,35400,54308,53150,157298
38725,42046,41107,35412,54247,53208,157290
38675,42058,41137,35408,54240,53204,157278
38677,42021,41106,35427,54186,53223,157231
38659,42147,41097,35419,54365,53164,157322
38662,41991,41105,35426,54251,53182,157184
38622,42067,41119,35418,54270,53213,157226
38668,42032,41079,35410,54205,53172,157189
38667,42064,41143,35502,54315,53246,157376
38625,42114,41128,35474,54299,53247,157341
38660,42127,41165,35489,54343,53229,157441
38666,42067,41064,35468,54271,53188,157265
38595,42101,41109,35496,54353,53179,157301
38625,42018,41089,35490,54284,53154,157222
38623,42071,41110,35460,54291,53180,157264
38655,42174,41094,35501,54351,53243,157424
38662,42154,41121,35486,54337,53279,157423
38592,42057,41138,35482,54221,53221,157269
38580,42018,41148,35458,54267,53188,157204
38584,42034,41125,35494,54260,53187,157237
38560,42135,41109,35507,54319,53231,157311
38579,42095,41150,35472,54228,53232,157296
38629,42074,41137,35446,54250,53218,157286
38571,42044,41095,35434,54172,53239,157144
38548,42134,41129,35436,54251,53248,157247
38566,42089,41113,35441,54274,53207,157209
38570,42089,41112,35434,54187,53235,157205
38624,41994,41106,35437,54176,53183,157161
38627,42127,41143,35447,54273,53260,157344
38586,42186,41122,35405,54271,53233,157299
38583,42134,41154,35390,54240,53212,157261
38662,42133,41198,35354,54256,53245,157347
38656,42194,41171,35332,54288,53210,157353
38664,42148,41174,35245,54112,53313,157231
38700,42162,41218,35197,54204,53275,157277
38676,42175,41233,35063,54114,53232,157147
38596,42157,41238,34958,54040,53187,156949
38671,42123,41250,34817,54005,53133,156861
38679,42149,41365,34800,54087,53108,156993
38654,42178,41434,34772,54086,53148,157038
38684,42213,41535,34784,54112,53199,157216
38641,42134,41522,34715,54018,53149,157012
38657,42134,41505,34718,54025,53173,157014
38651,42121,41509,34721,54028,53123,157002
38646,42174,41558,34700,54027,53199,157078
38647,42119,41517,34737,53974,53186,157020
38683,42179,41546,34731,54020,53245,157139
38684,42134,41566,34691,54024,53199,157075
38670,42260,41542,34705,54075,53232,157177
38697,42128,41557,34694,53970,53184,157076
38612,42190,41524,34687,53982,53218,157013
38653,42180,41510,34733,53990,53226,157076
38689,42187,41579,34728,54037,53281,157183
38640,42210,41515,34696,54058,53174,157061
38698,42188,41582,34679,54008,53234,157147
38666,42171,41524,34680,54009,53209,157041
38755,42213,41559,34766,54101,53272,157293
38653,42136,41549,34690,54020,53185,157028
38673,42177,41516,34700,53996,53202,157066
38646,42095,41551,34686,53992,53174,156978
38659,42091,41582,34701,54024,53160,157033
38630,42090,41543,34602,53896,53141,156865
38690,42169,41549,34683,54038,53193,157091
38691,42215,41612,34707,54075,53219,157225
38627,42223,41580,34740,54119,53173,157170
38632,42167,41517,34673,54032,53167,156989
38636,42190,41594,34732,54030,53230,157152
38637,42104,41519,34669,53980,53131,156929
38616,42172,41565,34715,54008,53184,157068
38655,42158,41537,34686,54030,53194,157036
38666,42204,41550,34668,54020,53197,157088
38624,42220,41545,34700,54100,53192,157089
38661,42152,41512,34703,53969,53190,157028
38611,42171,41517,34723,54004,53206,157022
38646,42143,41494,34722,54017,53166,157005
38644,42138,41522,34719,53978,53227,157023
38652,42141,41489,34711,53973,53176,156993
38645,42168,41418,34723,54014,53157,156954
38694,42117,41420,34704,54007,53151,156935
38706,42129,41402,34783,54047,53132,157020
38715,42204,41292,34877,54057,53215,157088
38718,42092,41182,34939,54099,53140,156931
38671,42075,41191,35145,54152,53164,157082
38711,42050,41123,35254,54221,53133,157138
38643,42060,41133,35330,54204,53142,157166
38707,42074,41127,35371,54311,53116,157279
38754,42062,41117,35426,54358,53169,157359
38732,42049,41115,35473,54351,53183,157369
38651,42078,41089,35467,54333,53138,157285
38634,42044,41046,35480,54234,53172,157204
38668,42089,41095,35418,54255,53199,157270
38697,42054,41071,35439,54297,53157,157261
38708,42148,41150,35533,54394,53237,157539
38675,42105,41097,35541,54349,53242,157418
38727,42069,41129,35524,54358,53236,157449
38700,42046,41092,35508,54279,53215,157346
38699,42063,41150,35514,54400,53185,157426
38706,42086,41138,35531,54338,53259,157461
38690,42098,41105,35505,54360,53187,157398
38712,42044,41104,35520,54307,53212,157380
38700,42131,41111,35547,54371,53244,157489
38681,42122,41106,35545,54386,53205,157454
38697,42068,41141,35542,54393,53209,157448
38695,42087,41099,35551,54358,53205,157432
38691,42138,41203,35563,54406,53317,157595
38646,42034,41073,35568,54311,53179,157321
