marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
179.807373,179.790726,-192.611511,182.350555,188.097702,-258.555267,179.712662,196.385254,-243.199753,216.640289,166.498764,-266.548004,175.26319428541,181.785794380012,-220.385489615128,204.974091,184.335938,-260.766022,201.675415,194.130295,-219.239395,194.213211,202.366455,-244.043152
180.351166,180.38916,-193.028137,183.147369,188.884491,-258.95282,180.450974,197.139008,-243.585007,217.348999,167.283646,-266.895813,175.896806005625,182.476755671886,-220.795740516634,205.692734,185.058945,-261.065063,202.315689,194.810852,-219.575806,195.101227,202.952499,-243.894531
180.779465,181.033249,-193.575424,183.85878,189.721817,-259.464325,181.108932,197.945343,-244.076736,218.090866,168.114883,-267.334503,177.058944221567,181.860069481537,-220.67677990452,206.3992,185.821396,-261.47464,202.86853,195.483795,-219.959778,195.837326,203.517303,-244.609726
181.212433,181.657776,-194.205444,184.460938,190.542679,-260.098602,181.699753,198.64856,-244.68161,218.777832,168.886292,-267.84906,178.313293,181.394562,-220.789536,207.067703,186.526886,-261.964417,203.363602,196.174255,-220.515244,196.256012,204.635605,-244.897324
181.548538,182.332153,-194.86087,185.015259,191.266769,-260.766815,182.175156,199.396362,-245.377289,219.340958,169.691071,-268.476135,178.667908,182.199707,-221.541626,207.629349,187.251434,-262.56897,203.7845,196.898926,-221.13649,196.689133,205.347885,-245.845535
181.773987,183.045258,-195.725784,185.494034,191.936951,-261.515259,182.563583,200.146179,-246.142075,219.815994,170.456879,-269.170288,178.994598,182.844147,-222.334076,208.059052,187.985291,-263.287872,204.105438,197.588074,-221.833572,197.386154,205.616943,-246.503815
181.984406,183.681473,-196.630402,185.802673,192.715866,-262.432709,182.884517679231,200.91743911174,-247.082366004789,220.186539,171.196091,-270.022583,179.099716,183.68219,-223.361069,208.434372,188.664307,-264.097656,204.373657,198.279846,-222.706131,197.674667,206.36998,-247.353958
182.106384,184.452759,-197.804138,186.157059,193.325394,-263.5784,183.145159403156,201.626666524377,-248.267627785869,220.498688,171.865219,-271.067535,179.187988,184.490311,-224.577591,208.730667,189.3004,-265.189636,204.573517,198.992599,-223.805359,197.877686,207.157486,-248.519318
182.164108,185.04129,-199.090164,186.357376,193.99379,-264.933777,183.34056824133,202.300250809505,-249.635403482529,220.784515,172.468887,-272.24884,179.175018,185.22023,-225.969116,208.996384,189.913025,-266.409302,204.704254,199.619873,-225.084,198.074585,207.816223,-249.815353
182.074524,185.632339,-200.548813,186.554459,194.542755,-266.368378,183.459931059657,202.920559696112,-251.115589577078,220.996384,173.074951,-273.595337,179.044006,185.930603,-227.512756,209.192673,190.468063,-267.772736,204.723175,200.187912,-226.463242,198.104294,208.540192,-251.28035
182.029526,186.166519,-202.240341,186.761948,195.125809,-268.005981,183.593424126775,203.530523273518,-252.789597378054,221.249588,173.653,-275.083679,178.872467,186.645493,-229.261978,209.410492,190.994843,-269.303558,204.777298,200.74939,-228.010696,198.384323,208.856216,-252.754517
181.983948,186.626663,-203.981628,186.951218,195.611465,-269.756134,183.725200550149,204.067159675351,-254.580410285029,221.46994,174.164398,-276.719818,178.767151,187.256805,-231.136902,209.613419,191.458328,-270.945587,204.802612,201.240646,-229.694412,198.522568,209.370712,-254.466751
181.877823,187.104935,-205.79248,187.087891,196.037994,-271.558594,183.82735857822,204.549688551617,-256.433428641434,221.64888,174.564346,-278.367584,178.74592228152,187.828196730791,-232.964208112299,209.765411,191.839569,-272.649475,204.828766,201.697815,-231.445007,198.402496,210.134613,-256.389282
181.812973,187.569122,-207.510345,187.2043,196.394547,-273.256836,183.925495602272,204.888850761922,-258.134977388769,221.792938,174.933182,-279.973724,178.757238276482,188.15691000736,-234.692324789218,209.946121,192.159882,-274.267578,204.83667,202.070343,-233.094498,198.442108,210.598938,-258.126007
181.831299,187.935226,-209.105362,187.264954,196.738113,-274.917725,183.978542575781,205.221415924355,-259.79978244181,221.877991,175.228226,-281.512634,178.762685097824,188.519825659503,-236.346080022891,210.028976,192.446457,-275.856049,204.849243,202.464447,-234.725159,198.460724,210.998764,-259.801025
