taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38791,42094,41429,34741,54054,53131,157055
38727,42118,41437,34709,54052,53138,156991
38732,42110,41393,34704,53993,53145,156939
38687,42183,41373,34665,54004,53107,156908
38664,42097,41373,34685,53992,53081,156819
38645,42170,41413,34735,54110,53057,156963
38585,42231,41377,34830,54122,53144,157023
38588,42301,41350,34794,54172,53116,157033
38533,42210,41280,34848,54120,53080,156871
38527,42195,41258,34866,54113,53049,156846
38519,42293,41208,34859,54153,53079,156879
38587,42170,41235,34831,54051,53091,156823
38565,42174,41193,34859,54074,53059,156791
38529,42220,41217,34887,54071,53107,156853
38522,42117,41171,34929,54003,53133,156739
38484,42145,41146,34893,53975,53110,156668
38531,42107,41183,34921,53964,53148,156742
38555,42134,41159,34952,54010,53126,156800
38595,42111,41144,34929,53954,53194,156779
38637,42110,41172,34958,54031,53187,156877
38642,42082,41149,34936,53997,53198,156809
38731,42095,41169,34855,53988,53157,156850
38715,42076,41200,34830,54009,53114,156821
38733,42166,41223,34817,54084,53098,156939
38758,41994,41227,34772,53953,53091,156751
38744,42123,41227,34858,54056,53154,156952
38736,42092,41248,34832,54033,53090,156908
38721,42169,41236,34792,54063,53154,156918
38644,42082,41201,34749,54002,53069,156676
38675,42090,41252,34763,54031,53073,156780
38639,42095,41235,34776,53998,53073,156745
38635,42157,41254,34782,54092,53047,156828
38608,42090,41246,34884,54044,53078,156828
38599,42130,41194,34812,53979,53081,156735
38529,42202,41198,34815,54039,53074,156744
38573,42119,41190,34799,54018,53056,156681
38602,42171,41202,34879,54089,53111,156854
38607,42139,41205,34877,54057,53101,156828
38622,42229,41173,34885,54120,53099,156909
38532,42156,41220,34906,54068,53111,156814
38501,42144,41144,34910,54001,53089,156699
38569,42051,41154,34830,53914,53055,156604
38572,42060,41159,34978,53990,53130,156769
38585,42128,41182,34932,54038,53146,156827
38632,42141,41143,34999,54040,53206,156915
38702,42129,41175,34970,54049,53193,156976
38712,42070,41151,34939,54007,53201,156872
38836,42077,41160,34873,54000,53186,156946
38865,42063,41168,34826,53983,53168,156922
38928,42073,41262,34805,54060,53208,157068
38841,42093,41231,34777,53990,53159,156942
38842,42176,41284,34708,54105,53146,157010
38819,42072,41370,34706,54031,53095,156967
38689,42087,41388,34714,53996,53086,156878
38685,42082,41334,34739,54015,53072,156840
38688,42153,41389,34781,54098,53120,157011
38663,42171,41403,34770,54087,53152,157007
38634,42106,41378,34677,54034,53012,156795
38564,42147,41296,34792,54063,53065,156799
38558,42218,41306,34836,54161,53100,156918
38614,42202,41254,34860,54087,53127,156930
38607,42229,41322,34885,54195,53126,157043
38604,42186,41234,34873,54105,53103,156897
38558,42215,41260,34916,54097,53148,156949
38556,42290,41227,34914,54169,53149,156987
38541,42234,41237,34868,54115,53091,156880
38537,42220,41207,34981,54094,53189,156945
38602,42179,41184,35014,54070,53243,156979
38599,42158,41177,35016,54063,53214,156950
38621,42174,41169,34985,54028,53197,156949
38705,42105,41170,34964,54041,53160,156944
38800,42130,41167,34928,54066,53186,157025
38806,42126,41205,34905,54135,53147,157042
38838,42160,41210,34892,54091,53208,157100
38798,42051,41193,34797,54027,53116,156839
38787,42100,41259,34799,54064,53094,156945
38763,42129,41278,34774,54091,53077,156944
38717,42059,41312,34788,54093,53039,156876
38668,42137,41306,34816,54087,53072,156927
38635,42232,41305,34827,54115,53112,156999
38634,42152,41259,34833,54099,53056,156878
38573,42185,41239,34832,54029,53117,156829
38556,42155,41222,34828,54032,53092,156761
38583,42215,41237,34886,54118,53125,156921
38600,42253,41235,34886,54068,53163,156974
38546,42241,41226,34919,54100,53145,156932
38548,42187,41206,34911,54052,53127,156852
38547,42168,41248,34825,54074,53082,156788
38555,42211,41209,34906,54084,53120,156881
38542,42295,41217,34963,54155,53206,157017
38482,42217,41213,34925,54064,53152,156837
38535,42266,41237,34998,54109,53205,157036
38590,42176,41231,34958,54087,53203,156955
38568,42136,41190,34975,54036,53185,156869
38550,42115,41189,34927,53994,53126,156781
38570,42081,41153,34926,53962,53125,156730
38558,42141,41215,34903,53986,53158,156817
38583,42118,41177,34916,53979,53155,156794
38659,42066,41223,34887,53977,53152,156835
38718,42112,41210,34872,53993,53178,156912
38722,42043,41189,34848,53997,53093,156802
38665,42094,41251,34805,54048,53080,156815
38648,42099,41217,34805,54002,53084,156769
38657,42063,41226,34832,53995,53090,156778
38660,42132,41188,34843,54056,53053,156823
38618,42147,41214,34827,53985,53097,156806
38565,42100,41180,34890,53986,53106,156735
38583,42140,41172,34876,54033,53090,156771
38578,42082,41159,34884,53986,53089,156703
38578,42173,41219,34832,54016,53098,156802
38559,42042,41168,34840,53938,53078,156609
38526,42115,41198,34842,53963,53084,156681
38576,42056,41201,34788,53912,53071,156621
38580,42087,41186,34842,53966,53082,156695
38499,42095,41171,34837,53948,53064,156602
38529,42114,41187,34856,53973,53095,156686
38588,42083,41191,34879,54010,53085,156741
38628,42169,41209,34836,54026,53106,156842
38559,42092,41191,34777,53917,53070,156619
38566,42203,41190,34829,54087,53090,156788
38570,42102,41192,34791,53952,53069,156655
38506,42144,41206,34802,53992,53049,156658
38555,42089,41232,34846,53947,53071,156722
38530,42069,41165,34778,53936,53041,156542
38545,42130,41131,34843,54022,53033,156649
38534,42115,41214,34818,54000,53062,156681
38638,42153,41184,34813,54001,53091,156788
38654,42117,41230,34871,54035,53106,156872
38579,42205,41194,34884,54023,53153,156862
38631,42099,41220,34830,54005,53081,156780
38541,42134,41166,34898,53996,53106,156739
38562,42183,41175,34869,54023,53099,156789
38570,42169,41194,34934,54106,53110,156867
38648,42144,41222,34865,54071,53102,156879
38613,42218,41232,34872,54111,53129,156935
38565,42208,41195,34870,54067,53112,156838
38577,42157,41220,34872,54014,53150,156826
38606,42177,41226,34878,54141,53075,156887
38625,42217,41220,34914,54121,53135,156976
38593,42255,41284,34913,54188,53112,157045
38573,42196,41225,34937,54057,53129,156931
38533,42213,41198,34932,54111,53139,156876
38561,42253,41173,34971,54126,53175,156958
38554,42221,41212,35010,54129,53192,156997
38576,42094,41162,35016,53996,53157,156848
38607,42095,41262,35146,54176,53236,157110
38559,42197,41142,35126,54114,53189,157024
38674,42145,41186,35019,54056,53233,157024
38652,42158,41214,35032,54065,53238,157056
38740,42034,41210,34870,53947,53180,156854
38813,42099,41216,34848,54021,53203,156976
38838,42130,41308,34814,54051,53229,157090
38773,42118,41339,34796,54082,53166,157026
38718,42152,41327,34779,54062,53120,156976
38729,42183,41354,34820,54205,53104,157086
38676,42133,41310,34822,54071,53123,156941
38588,42274,41319,34891,54160,53177,157072
38573,42193,41293,34851,54124,53085,156910
38549,42142,41281,34885,54062,53069,156857
38477,42216,41267,34803,54094,53035,156763
38558,42202,41234,34825,54066,53066,156819
38508,42222,41222,34794,54080,53027,156746
38508,42156,41206,34813,53982,53049,156683
38511,42226,41200,34876,54069,53117,156813
38489,42246,41191,34877,54078,53079,156803
38424,42275,41183,34900,54056,53122,156782
38468,42095,41176,34907,53968,53075,156646
38426,42220,41165,34950,54028,53127,156761
38451,42124,41153,34952,53971,53113,156680
38456,42129,41133,35011,53942,53110,156729
38470,42063,41121,34972,53954,53096,156626
38542,42037,41166,34939,53936,53077,156684
38541,42046,41105,34972,53913,53127,156664
38662,42041,41135,34899,53872,53154,156737
38725,42079,41177,34859,53930,53148,156840
38795,42132,41181,34827,54045,53175,156935
38814,42155,41183,34817,54075,53170,156969
38694,42133,41238,34827,54059,53119,156892
38678,42131,41279,34802,54067,53086,156890
38649,42101,41268,34808,54052,53062,156826
38639,42141,41300,34844,54103,53109,156924
38622,42169,41355,34831,54120,53109,156977
38604,42225,41267,34883,54185,53115,156979
38597,42149,41242,34861,54032,53091,156849
38637,42142,41224,34842,54059,53086,156845
38526,42156,41247,34827,54022,53065,156756
38565,42142,41192,34835,54039,53041,156734
38533,42202,41243,34862,54051,53098,156840
38496,42209,41173,34903,54031,53124,156781
38550,42168,41166,34894,54002,53133,156778
38555,42150,41138,34852,54008,53096,156695
38541,42180,41127,34926,54009,53120,156774
38514,42174,41193,34958,54014,53177,156839
38513,42147,41147,35057,54114,53135,156864
38478,42103,41114,34964,53969,53134,156659
38533,42103,41178,34887,53967,53094,156701
38576,42081,41174,34951,53970,53175,156782
38604,42043,41155,34862,53903,53131,156664
38683,42107,41114,34866,53990,53168,156770
38787,42170,41207,34805,54041,53175,156969
38773,42049,41224,34778,54031,53094,156824
38669,42105,41225,34758,54019,53047,156757
38659,42127,41208,34798,54030,53101,156792
38657,42137,41224,34748,54020,53042,156766
38665,42091,41245,34796,54001,53099,156797
38655,42133,41323,34846,54095,53079,156957
38584,42218,41292,34811,54122,53115,156905
38538,42149,41273,34828,54051,53055,156788
38516,42163,41217,34814,54048,52999,156710
38560,42152,41228,34813,53998,53079,156753
38573,42242,41234,34815,54128,53081,156864
38553,42264,41232,34889,54135,53134,156938
38550,42145,41213,34893,54070,53074,156801
38521,42267,41186,34863,54089,53063,156837
38513,42224,41228,34909,54081,53101,156874
38486,42283,41174,34910,54062,53158,156853
38549,42221,41175,34941,54048,53162,156886
38485,42225,41186,35013,54089,53161,156909
38488,42111,41162,35056,54028,53158,156817
38526,42125,41163,35056,53989,53171,156870
38604,42127,41147,35041,54016,53186,156919
38601,42124,41178,35022,54024,53215,156925
38632,42072,41136,35036,53979,53230,156876
38704,42161,41187,34967,54022,53261,157019
38799,42077,41125,34920,53987,53194,156921
38802,42105,41167,34876,54032,53196,156950
38781,42121,41222,34777,54032,53129,156901
38700,42065,41222,34809,53979,53069,156796
38705,42132,41267,34769,54068,53066,156873
38698,42090,41302,34771,54094,53041,156861
38676,42066,41302,34787,54048,53037,156831
38620,42082,41279,34737,54022,53015,156718
38550,42099,41296,34778,54027,53064,156723
38562,42140,41236,34819,54096,53015,156757
38527,42165,41218,34839,54052,53047,156749
38580,42190,41215,34846,54091,53077,156831
38579,42156,41221,34852,54088,53063,156808
38544,42171,41192,34837,54036,53082,156744
38545,42206,41224,34803,54069,53073,156778
38511,42197,41210,34830,53991,53122,156748
38524,42249,41175,34951,54155,53129,156899
38517,42181,41169,34908,54040,53116,156775
38441,42188,41159,34930,54016,53126,156718
38527,42182,41171,34914,54046,53142,156794
38492,42132,41176,34959,53983,53151,156759
38560,42118,41136,35043,54056,53179,156857
38546,42111,41174,35098,54029,53179,156929
38630,42074,41149,35087,53981,53231,156940
38595,42071,41196,35024,54047,53153,156886
38652,42059,41146,34951,53967,53158,156808
38662,42093,41185,34960,54043,53149,156900
38727,42015,41154,34863,53960,53103,156759
38797,42125,41171,34827,54088,53131,156920
38742,42074,41227,34782,54048,53082,156825
38685,42135,41280,34851,54105,53117,156951
38604,42101,41271,34766,54011,53061,156742
38571,42063,41284,34733,54000,52976,156651
38629,42098,41286,34773,54019,53037,156786
38550,42116,41230,34820,54035,53009,156716
38535,42186,41255,34806,54095,53009,156782
38569,42164,41261,34813,54050,53067,156807
38564,42224,41237,34815,54091,53072,156840
38538,42121,41198,34805,54000,53027,156662
38545,42179,41209,34799,54009,53069,156732
38504,42220,41209,34902,54049,53129,156835
38578,42191,41226,34867,54077,53116,156862
38551,42232,41234,34899,54075,53137,156916
38583,42184,41176,34931,54074,53168,156874
38483,42189,41195,34957,54005,53165,156824
38561,42187,41206,35015,54062,53152,156969
38521,42133,41187,35050,54040,53190,156891
38530,42170,41159,35120,54043,53226,156979
38597,42129,41163,35125,54065,53189,157014
38589,42173,41179,35076,54119,53188,157017
38599,42051,41132,35058,53985,53158,156840
38650,42135,41128,35018,54065,53188,156931
38799,42114,41151,34935,54000,53226,156999
38854,42124,41183,34825,54013,53183,156986
38854,42154,41195,34839,54009,53203,157042
38888,42108,41243,34718,54058,53136,156957
38762,42122,41264,34695,54043,53049,156843
38689,42086,41308,34755,54082,53058,156838
38657,42148,41264,34817,54084,53065,156886
38625,42179,41323,34802,54087,53092,156929
38595,42206,41302,34832,54150,53074,156935
38471,42133,41298,34755,53979,52976,156657
38504,42176,41289,34794,54051,53066,156763
38494,42163,41221,34863,54050,53066,156741
38517,42120,41207,34840,53975,53069,156684
38569,42123,41222,34855,54014,53098,156769
38519,42160,41232,34865,54059,53123,156776
38530,42165,41180,34887,53997,53128,156762
38469,42198,41153,34973,54019,53129,156793
38506,42184,41241,34947,54044,53125,156878
38527,42223,41209,35029,54067,53184,156988
38500,42243,41191,35072,54114,53215,157006
38583,42094,41153,35074,54084,53132,156904
38629,42022,41167,35017,53989,53151,156835
38654,42104,41122,34982,54035,53159,156862
38705,42134,41163,34909,54016,53196,156911
38804,42130,41164,34875,53993,53201,156973
38831,42110,41150,34818,53996,53190,156909
38870,42093,41237,34798,54053,53146,156998
38923,42114,41313,34727,54021,53192,157077
38798,42091,41380,34806,54065,53176,157075
38648,42077,41319,34695,53935,53053,156739
38620,42148,41320,34816,54091,53056,156904
38566,42171,41286,34875,54104,53065,156898
38591,42177,41266,34841,54078,53095,156875
38509,42262,41203,34881,54062,53109,156855
38512,42135,41199,34820,54005,53045,156666
38567,42265,41201,34878,54089,53102,156911
38478,42235,41177,34868,54045,53116,156758
38544,42141,41171,34932,54036,53100,156788
38528,42183,41197,34979,54115,53125,156887
38517,42184,41187,34952,54057,53138,156840
38529,42178,41199,34984,54085,53122,156890
38539,42070,41113,35010,53936,53121,156732
38594,42059,41166,35082,54019,53165,156901
38575,42110,41148,35074,54029,53183,156907
38638,42070,41149,34978,53977,53173,156835
38722,42021,41152,34956,53941,53168,156851
38760,42082,41185,34804,53962,53164,156831
38829,42095,41187,34756,53954,53174,156867
38910,42090,41245,34752,54061,53116,156997
38870,42079,41365,34750,54049,53165,157064
38721,42038,41327,34690,53956,53044,156776
38601,42153,41344,34741,54070,53077,156839
38502,42130,41319,34706,54012,52984,156657
38470,42092,41219,34764,53977,52980,156545
38450,42109,41280,34836,54012,53063,156675
38477,42212,41165,34869,54050,53101,156723
38484,42108,41170,34838,53969,53019,156600
38500,42158,41202,34782,53941,53087,156642
38476,42185,41181,34850,53963,53104,156692
38514,42220,41148,34909,54081,53085,156791
38478,42224,41150,34975,54057,53156,156827
38477,42254,41205,35017,54087,53164,156953
38458,42146,41192,35091,54058,53149,156887
38487,42115,41147,35169,54070,53145,156918
38530,42055,41112,35169,54029,53124,156866
38564,42090,41114,35139,54018,53174,156907
38622,42076,41125,35107,54027,53208,156930
38714,42053,41125,35052,54050,53153,156944
38837,42111,41139,34955,54048,53211,157042
38918,42076,41160,34833,54015,53147,156987
39032,42004,41161,34726,53912,53125,156923
38897,42045,41218,34659,53904,53122,156819
38726,42094,41220,34749,53994,53071,156789
38616,42153,41247,34751,54047,53041,156767
38601,42166,41289,34785,54089,53021,156841
38551,42132,41277,34724,54017,53036,156684
38476,42181,41313,34746,54011,53059,156716
38479,42164,41194,34775,54028,53000,156612
38546,42234,41231,34834,54058,53092,156845
38469,42218,41169,34913,54060,53093,156769
38488,42156,41239,34959,54088,53152,156842
38464,42176,41166,34911,53999,53120,156717
38450,42257,41167,34930,54052,53147,156804
38414,42274,41186,34988,54070,53161,156862
38409,42170,41151,35046,53991,53140,156776
38443,42258,41137,35191,54185,53194,157029
38428,42145,41107,35237,54091,53155,156917
38449,42154,41118,35192,54094,53120,156913
38519,42019,41084,35190,54049,53135,156812
38584,42066,41087,35162,54030,53156,156899
38714,42048,41097,35102,54062,53140,156961
38791,42105,41157,35037,54066,53230,157090
38838,42002,41133,34930,53987,53159,156903
38890,42027,41144,34855,53956,53141,156916
38912,42061,41144,34768,53954,53148,156885
38995,42034,41192,34693,53925,53144,156914
38895,42005,41206,34627,53895,53081,156733
38757,42079,41340,34749,54059,53124,156925
38679,42103,41284,34748,54060,53024,156814
38637,42118,41278,34777,54053,53044,156810
38584,42134,41285,34723,54049,52995,156726
38535,42111,41293,34741,54007,53017,156680
38493,42162,41218,34874,54008,53095,156747
38486,42268,41226,34845,54050,53125,156825
38502,42202,41226,34882,54047,53066,156812
38473,42322,41217,34909,54081,53155,156921
38513,42291,41185,34897,54038,53193,156886
38408,42226,41168,34972,54006,53184,156774
38434,42200,41150,35025,54018,53169,156809
38423,42267,41151,35073,54050,53210,156914
38395,42274,41146,35141,54053,53229,156956
38421,42198,41141,35164,54039,53215,156924
38440,42131,41099,35159,53974,53176,156829
38470,42136,41100,35180,54016,53168,156886
38529,42182,41176,35179,54106,53199,157066
38564,42082,41109,35183,54007,53205,156938
38553,42067,41110,35190,54016,53192,156920
38664,42066,41106,35148,54071,53166,156984
38741,42074,41128,35097,54069,53183,157040
38798,42002,41120,34957,53980,53142,156877
38848,42050,41073,34904,54008,53135,156875
38897,41984,41151,34817,53918,53155,156849
38898,42045,41162,34781,54027,53090,156886
38836,42065,41241,34692,53960,53102,156834
38767,41962,41271,34666,53949,52984,156666
38719,42020,41344,34624,53927,53014,156707
38607,42124,41327,34736,54015,53058,156794
38538,42131,41382,34625,54007,52989,156676
38437,42182,41293,34719,53959,53045,156631
38425,42196,41250,34790,53982,53028,156661
38391,42245,41213,34766,54007,52971,156615
38462,42189,41274,34805,53995,53094,156730
38451,42198,41159,34863,53980,53098,156671
38436,42207,41216,34889,54003,53130,156748
38405,42200,41137,34892,53970,53096,156634
38426,42177,41161,34904,53963,53110,156668
38400,42209,41113,35039,54032,53144,156761
38424,42189,41097,35083,53980,53156,156793
38463,42160,41120,35229,54134,53145,156972
38452,42092,41104,35241,54122,53116,156889
38579,41997,41078,35208,54018,53138,156862
38630,42026,41119,35151,54091,53117,156926
38633,42017,41080,35189,54110,53097,156919
38684,42058,41081,35158,54134,53120,156981
38778,41999,41095,35236,54108,53200,157108
38779,42023,41059,35125,54072,53128,156986
38860,42001,41126,35001,54022,53120,156988
38888,42086,41109,34856,54067,53104,156939
38951,41961,41118,34712,53890,53072,156742
38930,42078,41183,34698,53943,53109,156889
38943,42031,41278,34657,53921,53131,156909
38882,42036,41343,34621,53837,53189,156882
38736,42085,41431,34568,53885,53096,156820
38610,42079,41455,34564,53831,53122,156708
38567,42128,41498,34555,53954,53067,156748
38506,42229,41380,34657,54004,53100,156772
38467,42217,41283,34771,54015,53046,156738
38442,42181,41302,34748,54003,53013,156673
38437,42264,41213,34776,54019,53076,156690
38388,42224,41230,34823,54002,53038,156665
38408,42200,41173,34853,53893,53104,156634
38427,42165,41181,34968,53971,53109,156741
38373,42199,41111,35051,53986,53147,156734
38454,42185,41095,35109,54028,53170,156843
38491,42103,41078,35145,54010,53123,156817
38500,42014,41043,35158,53990,53075,156715
38603,41944,41018,35100,53989,53038,156665
38605,42014,41041,35119,54017,53101,156779
38728,42017,41094,35062,54072,53108,156901
38779,41996,41045,34978,53975,53100,156798
38909,42088,41075,34940,54031,53218,157012
38953,42123,41153,34811,54010,53192,157040
38954,42029,41199,34709,53904,53172,156891
38970,42046,41244,34636,53915,53149,156896
38878,42021,41314,34635,53929,53123,156848
38827,42156,41395,34625,53989,53183,157003
38696,42091,41455,34601,53927,53105,156843
38592,42062,41484,34534,53876,53068,156672
38485,42239,41449,34630,53984,53108,156803
38475,42233,41373,34695,54026,53048,156776
38514,42240,41327,34701,54046,53032,156782
38461,42272,41272,34806,54088,53082,156811
38395,42296,41199,34805,54057,53038,156695
38371,42310,41176,34784,54039,53022,156641
38325,42289,41168,34888,54023,53051,156670
38381,42323,41170,34994,54070,53147,156868
38396,42137,41127,35120,54024,53101,156780
38424,42180,41130,35248,54133,53153,156982
38454,42061,41098,35233,54067,53085,156846
38529,41989,41088,35249,54116,53098,156855
38561,42013,41071,35107,54076,53048,156752
38661,42053,41063,35107,54091,53083,156884
38751,42028,41099,35021,54016,53122,156899
38850,41991,41129,34964,54019,53131,156934
38898,42080,41111,34848,54001,53144,156937
38951,42086,41161,34735,53951,53159,156933
38936,41981,41209,34657,53857,53102,156783
38913,42106,41215,34631,53954,53133,156865
38822,41987,41282,34610,53851,53112,156701
38791,42068,41423,34587,53958,53114,156869
38630,42047,41471,34604,53878,53064,156752
38523,42148,41469,34611,53949,53104,156751
38473,42161,41276,34644,53968,53009,156554
38440,42295,41207,34737,54046,53021,156679
38401,42225,41253,34762,53986,53024,156641
38405,42240,41255,34748,53999,53005,156648
38343,42259,41158,34820,53955,53011,156580
38358,42255,41199,34818,53999,53048,156630
38379,42210,41155,34929,54019,53067,156673
38316,42262,41118,34989,53999,53112,156685
38395,42176,41114,35107,54073,53084,156792
38413,42116,41084,35208,54084,53090,156821
38495,42077,41107,35207,54120,53115,156886
38544,42099,41139,35188,54191,53108,156970
38620,42019,41092,35102,54002,53105,156833
38744,42032,41137,35029,54053,53161,156942
38813,42024,41114,34990,54044,53144,156941
38823,42146,41091,34927,54027,53167,156987
38929,42153,41156,34848,54016,53206,157086
38993,42062,41165,34785,53958,53199,157005
38917,42047,41137,34730,53859,53179,156831
38953,42116,41244,34718,53973,53183,157031
38936,42013,41266,34700,53865,53182,156915
38807,42136,41255,34720,53984,53165,156918
38715,42152,41350,34726,54032,53157,156943
38677,42124,41340,34674,54039,53091,156815
38541,42135,41367,34662,54028,53016,156705
38515,42147,41379,34701,54040,53029,156742
38462,42159,41310,34745,53997,53028,156676
38448,42259,41260,34813,54120,53032,156780
38485,42194,41261,34832,54086,53014,156772
38428,42302,41250,34807,54100,53067,156787
38401,42251,41174,34892,54056,53030,156718
38407,42216,41201,34914,54060,53018,156738
38408,42246,41163,35023,54141,53045,156840
38419,42264,41145,35072,54239,53053,156900
38455,42212,41129,35184,54218,53053,156980
38425,42136,41150,35182,54183,53020,156893
38462,42106,41118,35192,54144,53050,156878
38551,42020,41184,35086,54057,53101,156841
38611,42152,41124,35109,54120,53187,156996
38696,42081,41144,35002,53964,53255,156923
38786,42117,41124,34883,53949,53206,156910
38870,42154,41162,34825,53989,53212,157011
38813,42060,41184,34826,53944,53214,156883
38786,42132,41203,34756,53971,53161,156877
38814,42084,41189,34745,53941,53197,156832
38823,42133,41204,34751,53935,53213,156911
38706,42012,41192,34717,53900,53097,156627
38657,42051,41260,34708,53978,53106,156676
38555,42090,41271,34736,54006,53044,156652
38510,42160,41284,34764,54089,52989,156718
38488,42140,41242,34797,53988,53039,156667
38522,42207,41262,34836,54143,53060,156827
38489,42214,41227,34827,54137,53019,156757
38528,42245,41221,34834,54124,53033,156828
38478,42261,41182,34810,54118,52999,156731
38414,42212,41217,34935,54105,53062,156778
38375,42344,41167,35035,54243,53075,156921
38389,42275,41174,35090,54164,53101,156928
38509,42237,41169,35160,54238,53114,157075
38588,42061,41152,35203,54086,53151,157004
38609,41980,41082,35213,54056,53134,156884
38689,42073,41104,35194,54135,53147,157060
38749,42083,41110,35136,54142,53163,157078
38812,42031,41101,35044,53958,53186,156988
38889,42112,41160,34914,54059,53199,157075
38869,42082,41154,34804,53963,53174,156909
38939,42084,41198,34745,53982,53161,156966
38920,42047,41304,34682,53958,53167,156953
38793,42036,41348,34723,54012,53121,156900
38677,42173,41277,34715,54095,53077,156842
38667,42049,41308,34779,54031,53019,156803
38619,42136,41296,34755,54034,53058,156806
38536,42054,41210,34722,53964,52980,156522
38545,42114,41234,34775,54017,53025,156668
38538,42156,41221,34852,54125,53002,156767
38500,42190,41290,34814,54096,53024,156794
38500,42173,41275,34785,54075,53031,156733
38500,42163,41197,34750,53990,53025,156610
38474,42185,41205,34857,54065,53002,156721
38391,42169,41150,34922,54030,53022,156632
38411,42186,41149,34923,54001,53056,156669
38431,42220,41113,34991,54051,53132,156755
38418,42072,41102,34992,53930,53045,156584
38438,42092,41111,35133,54071,53057,156774
38530,42026,41107,35053,53966,53102,156716
38542,42087,41078,35065,53936,53136,156772
38672,42006,41090,35015,53950,53144,156783
38691,42096,41139,34938,53976,53189,156864
38739,42068,41117,34884,53966,53166,156808
38786,42008,41123,34826,53921,53106,156743
38735,42014,41137,34746,53891,53110,156632
38798,42078,41200,34736,53941,53113,156812
38714,42040,41228,34745,53931,53097,156727
38745,42128,41248,34775,54028,53139,156896
38580,42028,41220,34765,53946,53020,156593
38623,42063,41271,34808,54043,53036,156765
38519,42113,41241,34747,54036,53001,156620
38584,42142,41175,34800,54042,53026,156701
38512,42195,41171,34869,54036,53100,156747
