taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38750,42079,41192,34810,53941,53231,156831
38819,42088,41162,34851,53980,53303,156920
38731,42148,41204,34804,54037,53223,156887
38827,42070,41181,34806,53939,53280,156884
38798,42119,41160,34800,53987,53247,156877
38782,42059,41168,34831,53937,53227,156840
38725,42047,41165,34859,53950,53240,156796
38832,42107,41181,34854,53969,53299,156974
38781,42151,41162,34834,53994,53269,156928
38777,42160,41131,34810,53955,53250,156878
38760,42040,41142,34838,53922,53231,156780
38782,42010,41189,34824,53914,53240,156805
38748,42101,41165,34822,53948,53249,156836
38725,42108,41153,34846,53917,53304,156832
38742,41998,41168,34855,53936,53249,156763
38717,42047,41139,34781,53890,53187,156684
38733,42090,41177,34843,53963,53240,156843
38778,42038,41195,34838,53963,53247,156849
38778,42058,41226,34872,53932,53304,156934
38786,42059,41214,34844,53972,53236,156903
38753,42120,41171,34856,53999,53265,156900
38704,42038,41185,34831,53950,53187,156758
38703,42032,41250,34831,53905,53256,156816
38683,42113,41189,34872,53982,53247,156857
38730,42040,41186,34840,53973,53213,156796
38749,42029,41197,34869,53970,53243,156844
38708,42105,41258,34916,54008,53279,156987
38719,42041,41180,34836,53946,53200,156776
38677,42044,41111,34861,53929,53205,156693
38747,42039,41173,34859,53905,53261,156818
38685,42059,41127,34874,53961,53193,156745
38742,42104,41215,34916,54032,53277,156977
38706,42108,41202,34931,54011,53319,156947
38735,42109,41205,34855,53990,53270,156904
38703,42016,41167,34844,53941,53205,156730
38727,42094,41213,34848,53974,53244,156882
38744,42075,41156,34907,53975,53275,156882
38748,42053,41171,34867,53974,53217,156839
38714,42119,41164,34931,54040,53275,156928
38811,42137,41204,34869,54010,53311,157021
38763,42051,41211,34814,53934,53238,156839
38680,42121,41179,34853,53914,53265,156833
38718,42041,41143,34901,53934,53256,156803
38717,42093,41181,34876,53986,53273,156867
38745,42055,41218,34902,53989,53291,156920
38731,42128,41163,34913,53991,53270,156935
38745,42109,41163,34860,53985,53279,156877
38713,42092,41169,34833,53953,53241,156807
38738,42082,41151,34951,54019,53279,156922
38738,42157,41191,34893,53983,53299,156979
38792,42120,41158,34868,53965,53295,156938
38778,42089,41210,34885,53999,53277,156962
38750,42051,41184,34825,53916,53222,156810
38834,42077,41184,34870,53989,53257,156965
38799,42040,41192,34870,53944,53266,156901
38803,42016,41219,34887,53953,53273,156925
38773,42038,41162,34849,53953,53216,156822
38776,42100,41178,34783,53961,53226,156837
38759,41988,41081,34825,53838,53214,156653
38830,42093,41164,34814,53984,53198,156901
38833,42083,41181,34813,53957,53242,156910
38898,42039,41208,34745,53871,53275,156890
38881,42058,41182,34815,53938,53250,156936
38859,42102,41169,34789,53925,53286,156919
38873,42004,41089,34799,53824,53246,156765
38919,42114,41171,34832,53985,53306,157036
38930,42132,41196,34773,53976,53282,157031
38929,42064,41170,34750,53926,53227,156913
38886,42101,41162,34767,53889,53272,156916
38980,42039,41167,34774,53953,53267,156960
38944,42080,41155,34714,53846,53248,156893
38969,42113,41164,34759,53951,53323,157005
38985,42087,41149,34728,53927,53260,156949
38965,42085,41195,34744,53914,53300,156989
38947,42094,41197,34707,53931,53264,156945
38940,42030,41160,34730,53891,53215,156860
38905,42007,41143,34681,53857,53151,156736
38982,42024,41133,34670,53846,53244,156809
38895,42009,41143,34705,53852,53252,156752
38956,42128,41192,34727,53925,53299,157003
38892,42177,41140,34733,53911,53305,156942
38937,42084,41252,34704,53926,53246,156977
38873,42049,41093,34677,53808,53189,156692
38976,42069,41191,34745,53920,53265,156981
38866,42117,41160,34728,53935,53236,156871
38869,42158,41197,34718,53962,53237,156942
38854,42105,41147,34732,53931,53250,156838
38886,42049,41129,34740,53889,53241,156804
38894,42041,41154,34622,53824,53200,156711
38849,42037,41195,34698,53833,53257,156779
38920,42104,41142,34710,53895,53266,156876
38893,42089,41164,34692,53876,53280,156838
38971,42040,41195,34757,53924,53256,156963
38866,42027,41143,34612,53791,53190,156648
38893,42095,41133,34681,53867,53185,156802
38849,42080,41138,34642,53821,53209,156709
38881,42086,41167,34723,53892,53251,156857
38891,42005,41127,34675,53834,53181,156698
38877,42060,41160,34709,53875,53230,156806
38898,42046,41143,34658,53857,53210,156745
38890,41996,41137,34698,53840,53190,156721
38952,42055,41142,34678,53900,53210,156827
38973,42000,41144,34679,53845,53231,156796
38915,42127,41261,34732,53960,53257,157035
38854,42022,41149,34706,53803,53197,156731
38897,42110,41138,34712,53873,53246,156857
38999,42032,41161,34714,53828,53279,156906
38949,42034,41154,34603,53781,53209,156740
38930,42081,41089,34646,53857,53246,156746
38931,42138,41156,34725,53907,53274,156950
38893,42043,41101,34727,53861,53202,156764
38934,42031,41157,34673,53863,53219,156795
38962,42067,41119,34671,53840,53224,156819
38953,42047,41169,34688,53880,53239,156857
38967,42017,41131,34672,53857,53253,156787
38966,42081,41132,34664,53872,53191,156843
38898,42042,41206,34679,53828,53214,156825
38918,42105,41119,34611,53871,53181,156753
38888,42010,41126,34623,53814,53175,156647
38936,42068,41152,34702,53890,53250,156858
38989,42058,41138,34741,53951,53260,156926
38927,42061,41196,34642,53868,53217,156826
38935,42050,41129,34724,53899,53201,156838
38927,42158,41111,34697,53934,53291,156893
38918,42012,41136,34665,53783,53233,156731
38900,42125,41181,34713,53871,53279,156919
38904,42052,41182,34700,53848,53251,156838
38960,42007,41166,34685,53854,53251,156818
38930,42048,41143,34725,53905,53223,156846
38961,42037,41140,34642,53857,53219,156780
38938,42013,41164,34667,53845,53201,156782
38923,42031,41140,34679,53882,53224,156773
38979,42096,41192,34737,53981,53277,157004
38946,42076,41194,34726,53946,53247,156942
38849,42050,41119,34704,53827,53196,156722
38891,42060,41148,34630,53849,53179,156729
38967,42042,41133,34681,53836,53265,156823
38912,42028,41155,34740,53853,53218,156835
38931,42101,41120,34752,53934,53264,156904
38947,42109,41183,34739,53928,53240,156978
38976,42043,41168,34764,53864,53261,156951
38984,41996,41138,34728,53872,53253,156846
38919,41984,41129,34676,53781,53190,156708
38982,42132,41223,34698,53939,53252,157035
38900,42109,41160,34750,53924,53232,156919
38970,42141,41177,34699,53937,53294,156987
38956,42138,41160,34780,53966,53289,157034
39013,42065,41174,34754,53872,53272,157006
38992,42135,41224,34754,54001,53322,157105
38994,42033,41195,34778,53896,53280,157000
38953,42139,41180,34835,53989,53303,157107
38983,42053,41180,34769,53915,53278,156985
38946,42012,41147,34766,53903,53195,156871
38973,42086,41163,34759,53910,53260,156981
38982,42081,41148,34743,53955,53276,156954
38991,42125,41238,34778,53947,53349,157132
38977,42132,41185,34852,54017,53311,157146
39035,42199,41184,34890,54110,53374,157308
39003,42167,41161,34850,53996,53313,157181
38994,42123,41218,34852,54006,53345,157187
38982,42158,41194,34827,54035,53304,157161
39054,42092,41175,34854,53978,53295,157175
39044,42159,41222,34880,54054,53350,157305
39021,42088,41217,34871,54032,53271,157197
39062,42083,41175,34848,53967,53298,157168
39051,42113,41146,34800,53946,53317,157110
39078,42041,41182,34833,53936,53318,157134
39060,42077,41151,34871,53971,53358,157159
39027,42112,41196,34874,54018,53298,157209
39053,42111,41200,34828,53978,53340,157192
39046,42141,41182,34871,54030,53349,157240
38982,42053,41180,34834,53946,53278,157049
38959,42118,41187,34862,54006,53272,157126
39018,42074,41200,34829,53968,53280,157121
38925,42080,41165,34889,53910,53301,157059
38929,42093,41171,34895,53945,53309,157088
38894,42040,41145,34924,53965,53263,157003
38972,42100,41181,34910,53984,53323,157163
38931,42120,41191,34886,53978,53292,157128
38939,42060,41194,34919,53935,53362,157112
38966,42105,41230,34932,54004,53356,157233
39029,42116,41198,34953,54059,53356,157296
38970,42070,41165,34936,53975,53348,157141
38947,42083,41217,34911,53978,53335,157158
38958,42013,41184,34894,53961,53317,157049
38876,42113,41258,34922,53972,53350,157169
38916,42103,41181,34918,54020,53311,157118
38990,42125,41175,34975,54054,53399,157265
38955,42075,41171,34959,53975,53362,157160
38958,42069,41185,34897,53962,53303,157109
38948,42041,41172,34931,53956,53321,157092
38945,42160,41206,34901,54003,53338,157212
39010,42102,41162,34890,53991,53320,157164
39009,42129,41190,34887,54048,53306,157215
39002,42053,41161,34895,53956,53321,157111
38958,42150,41204,34963,54101,53351,157275
38939,42075,41266,34919,54021,53334,157199
38943,42121,41185,34933,54047,53336,157182
38973,42131,41188,34963,54031,53352,157255
38935,42178,41280,34959,54038,53388,157352
38984,42087,41253,34981,54008,53364,157305
38969,42146,41196,34960,54056,53379,157271
38926,42125,41229,34966,54046,53333,157246
38995,42147,41168,34915,53988,53362,157225
38989,42154,41203,34932,54009,53370,157278
38947,42173,41193,34977,53999,53419,157290
38936,42146,41197,34988,54015,53384,157267
38927,42086,41222,34929,54002,53329,157164
38883,42121,41181,34970,53972,53349,157155
38949,42115,41228,34938,53984,53358,157230
38960,42063,41210,34963,53999,53323,157196
38969,42106,41208,34929,54010,53326,157212
38960,42093,41186,34971,54007,53344,157210
38934,42108,41169,34962,53986,53362,157173
38923,42092,41202,34960,53984,53332,157177
38928,42152,41176,35006,54047,53367,157262
39000,42129,41232,34967,54080,53425,157328
39020,42113,41252,34941,54069,53369,157326
38935,42117,41222,35027,54031,53408,157301
38924,42185,41185,35001,54132,53373,157295
38943,42144,41185,34947,54044,53273,157219
38919,42090,41252,34926,54029,53320,157187
38922,42111,41220,34966,54003,53349,157219
38940,42153,41241,34945,54024,53388,157279
38935,42090,41185,34985,54009,53328,157195
38918,42094,41223,34977,54042,53321,157212
38908,42063,41253,34984,54029,53341,157208
38902,42049,41180,34980,53966,53340,157111
38808,42183,41245,35019,54131,53325,157255
38841,42233,41207,35043,54139,53397,157324
38869,42105,41211,34962,54039,53323,157147
38841,42104,41207,34919,53989,53301,157071
38799,42062,41153,34953,53972,53282,156967
38797,42079,41203,34941,53982,53281,157020
38875,42112,41231,35022,54071,53362,157240
38814,42119,41230,34974,54056,53299,157137
38819,42149,41213,34970,53999,53325,157151
38847,42079,41223,34951,53985,53308,157100
38780,42092,41205,34968,54055,53274,157045
38826,42094,41247,34888,53978,53326,157055
38837,42118,41176,34919,54015,53288,157050
38864,42122,41219,34947,54072,53351,157152
38864,42099,41250,34899,54031,53273,157112
38889,42093,41207,34836,53987,53277,157025
38884,42088,41166,34924,54016,53295,157062
38864,42128,41227,34848,54010,53312,157067
38858,42134,41203,34876,54032,53292,157071
38981,42082,41195,34852,53970,53296,157110
38895,42142,41208,34796,54008,53299,157041
38928,42155,41202,34861,54004,53297,157146
38890,42077,41220,34838,53997,53278,157025
38935,42111,41205,34769,53954,53259,157020
38922,42077,41195,34833,53971,53304,157027
38918,42126,41203,34889,54026,53335,157136
38921,42146,41279,34892,54022,53345,157238
38969,42121,41233,34833,54041,53311,157156
38943,42139,41202,34836,54026,53299,157120
38933,42083,41185,34854,53988,53282,157055
38933,42100,41189,34784,54024,53233,157006
38963,42071,41270,34813,54015,53278,157117
38963,42061,41247,34799,53981,53276,157070
38959,42113,41224,34778,54011,53242,157074
38890,42051,41144,34825,53918,53219,156910
38924,42123,41195,34781,53998,53245,157023
38897,42068,41172,34821,53938,53265,156958
38931,42037,41205,34794,53952,53235,156967
38918,42021,41161,34826,53973,53209,156926
38921,42140,41212,34838,54004,53323,157111
38867,42089,41126,34814,53961,53216,156896
38927,42036,41118,34732,53884,53189,156813
38939,42055,41206,34824,54027,53263,157024
38875,42074,41154,34819,53922,53276,156922
38902,42047,41155,34763,53955,53215,156867
38909,42077,41169,34755,53963,53206,156910
38929,42061,41186,34781,53959,53253,156957
38925,42077,41169,34759,53933,53238,156930
38882,42133,41154,34793,53997,53197,156962
38904,42185,41134,34833,54044,53275,157056
38853,42040,41151,34808,53963,53207,156852
38876,42070,41167,34760,53943,53214,156873
38881,41922,41126,34726,53791,53171,156655
38878,42012,41176,34742,53911,53196,156808
38911,42085,41174,34791,53959,53249,156961
38936,42110,41239,34780,54030,53235,157065
38884,42039,41198,34773,53929,53198,156894
38923,42039,41151,34747,53919,53195,156860
38824,41971,41179,34763,53867,53176,156737
38848,42037,41189,34732,53915,53183,156806
38830,42065,41180,34840,53988,53210,156915
38937,42074,41215,34758,53948,53268,156984
38847,42164,41171,34840,54017,53268,157022
38846,42073,41199,34756,53938,53235,156874
38804,42068,41136,34762,53916,53196,156770
38833,42119,41265,34759,53986,53229,156976
38778,42123,41227,34778,53978,53284,156906
38868,42085,41242,34785,54009,53258,156980
38835,42061,41187,34760,53964,53197,156843
38824,42037,41207,34750,53904,53209,156818
38803,42042,41141,34782,53881,53219,156768
38837,42042,41231,34790,53981,53231,156900
38792,42139,41225,34821,54040,53258,156977
38804,42071,41174,34784,54002,53192,156833
38851,42031,41193,34762,53925,53224,156837
38808,42091,41162,34795,53954,53233,156856
38845,42042,41161,34775,53938,53219,156823
38806,42090,41222,34774,53931,53259,156892
38801,42080,41222,34832,54009,53227,156935
38845,42043,41245,34887,54038,53263,157020
38817,42090,41200,34795,53997,53216,156902
38735,42133,41185,34823,54010,53233,156876
38775,42065,41163,34801,53911,53228,156804
38748,42168,41181,34789,54050,53206,156886
38823,42084,41149,34797,53991,53208,156853
38815,42126,41217,34822,53985,53300,156980
38838,42136,41182,34797,53961,53254,156953
38843,42085,41180,34781,53987,53164,156889
38790,42080,41220,34762,53948,53180,156852
38890,42019,41146,34725,53854,53161,156780
38830,42110,41254,34770,53933,53248,156964
38941,42090,41189,34805,53964,53251,157025
38889,42121,41187,34808,53992,53245,157005
38866,42096,41137,34812,53931,53230,156911
38943,42087,41158,34784,53920,53238,156972
38917,42059,41178,34736,53890,53241,156890
38880,42133,41161,34811,53989,53264,156985
38893,42092,41188,34805,53995,53211,156978
38905,42135,41177,34810,53976,53271,157027
38898,42039,41174,34755,53887,53192,156866
38920,41994,41210,34754,53895,53190,156878
38836,42144,41193,34742,53963,53237,156915
38897,42112,41199,34780,54021,53229,156988
38880,42167,41206,34804,54047,53223,157057
38952,42061,41219,34781,53976,53256,157013
38922,42066,41159,34736,53961,53143,156883
38882,42047,41197,34785,53924,53203,156911
38892,42072,41211,34764,53919,53255,156939
38893,42040,41161,34766,53937,53202,156860
38938,42047,41181,34813,53991,53194,156979
38894,42076,41190,34784,53952,53219,156944
38904,42031,41216,34800,53916,53249,156951
38921,42037,41138,34773,53950,53142,156869
38885,42014,41147,34738,53894,53164,156784
38885,42086,41149,34806,53923,53227,156926
38912,42052,41212,34771,53980,53182,156947
38923,42031,41184,34863,53969,53237,157001
38919,42019,41193,34812,53903,53213,156943
38925,42085,41241,34781,54004,53213,157032
38936,42074,41221,34793,53966,53207,157024
38963,42015,41188,34797,53952,53232,156963
38937,42070,41204,34835,53972,53241,157046
38894,42110,41192,34837,54018,53229,157033
38884,42131,41158,34815,53974,53238,156988
38943,42077,41185,34839,53948,53267,157044
38898,42108,41203,34812,53946,53259,157021
38892,42051,41179,34799,53974,53188,156921
38919,42094,41179,34830,53984,53242,157022
38955,42128,41202,34840,54036,53271,157125
38874,42106,41317,34866,54046,53286,157163
38878,42064,41172,34873,53997,53240,156987
38835,42115,41176,34834,53920,53288,156960
38878,42106,41192,34839,54023,53200,157015
38862,42088,41216,34867,53983,53241,157033
38853,42136,41215,34864,54071,53246,157068
38818,42116,41195,34861,54007,53245,156990
38779,42143,41186,34863,54044,53194,156971
38813,42122,41214,34865,53997,53254,157014
38767,42112,41182,34881,54005,53255,156942
38765,42171,41234,34921,54043,53286,157091
38793,42089,41250,34856,53990,53262,156988
38835,42076,41226,34878,54016,53269,157015
38821,42126,41180,34891,54010,53275,157018
38799,42114,41207,34885,54013,53253,157005
38768,42077,41218,34949,54027,53268,157012
38813,42036,41192,34910,53965,53253,156951
38840,42103,41232,34882,54002,53296,157057
38831,42119,41164,34892,54020,53238,157006
38790,42010,41179,34844,53906,53233,156823
38785,42088,41189,34892,53994,53254,156954
38800,42095,41220,34903,54028,53276,157018
38754,42110,41212,34866,54032,53253,156942
38812,42134,41222,34839,54076,53268,157007
38789,42083,41150,34865,53955,53260,156887
38837,42079,41177,34856,54033,53240,156949
38764,42116,41132,34909,53978,53272,156921
38789,42015,41211,34866,53981,53262,156881
38856,42133,41213,34942,54027,53362,157144
38821,42077,41167,34896,54025,53285,156961
38848,42117,41216,34888,54059,53294,157069
38814,42076,41193,34884,54034,53260,156967
38839,42131,41310,34945,54087,53317,157225
38844,42095,41243,34920,54062,53297,157102
38802,42174,41221,34987,54076,53358,157184
38775,42058,41182,34909,53930,53300,156924
38796,42085,41218,34884,53976,53290,156983
38774,42143,41164,34945,53999,53297,157026
38824,42124,41221,34924,54044,53294,157093
38776,42064,41179,34959,53955,53302,156978
38752,42078,41164,34977,53949,53297,156971
38770,42041,41162,34958,53977,53285,156931
38821,42107,41206,34961,54044,53306,157095
38766,42137,41203,34945,54042,53312,157051
38805,42057,41206,34928,53972,53298,156996
38842,42065,41187,34982,54001,53308,157076
38811,42074,41184,34970,53979,53356,157039
38831,42113,41243,34964,54069,53315,157151
38782,42147,41201,34934,54010,53317,157064
38763,42064,41168,34966,53983,53293,156961
38789,42133,41224,34976,54039,53341,157122
38765,42087,41198,34930,54003,53280,156980
38797,42212,41178,34976,54068,53354,157163
38798,42106,41185,34970,53994,53325,157059
38755,42173,41207,35009,54061,53355,157144
38777,42083,41193,34936,53995,53307,156989
38813,42078,41216,35003,54045,53286,157110
38773,42195,41218,34954,54044,53319,157140
38844,42119,41256,34987,54062,53357,157206
38806,42068,41230,34962,54042,53256,157066
38788,42161,41269,34980,54104,53303,157198
38789,42099,41207,34957,54023,53289,157052
38814,42147,41199,34991,54051,53332,157151
38717,42098,41176,35037,54014,53302,157028
38807,42123,41287,34983,54047,53398,157200
38794,42129,41197,34976,54065,53315,157096
38789,42166,41238,34948,54107,53325,157141
38785,42104,41206,34948,54005,53291,157043
38768,42051,41241,34964,53990,53352,157024
38771,42131,41192,34957,54049,53287,157051
38748,42088,41248,34980,54071,53301,157064
38781,42101,41194,34959,54017,53299,157035
38760,42192,41220,34913,54076,53301,157085
38817,42130,41227,34933,54049,53323,157107
38776,42122,41219,34882,54049,53247,156999
38768,42144,41236,34925,54075,53320,157073
38774,42154,41249,34894,54049,53295,157071
38762,42090,41185,34914,53999,53273,156951
38792,42048,41284,34906,54035,53286,157030
38840,42101,41177,34891,53990,53269,157009
38840,42112,41234,34845,54025,53268,157031
38848,42101,41191,34904,54054,53290,157044
38867,42157,41247,34859,54060,53300,157130
38867,42047,41162,34857,53970,53199,156933
38862,42157,41198,34852,53994,53317,157069
38829,42094,41211,34819,53988,53203,156953
38799,42111,41205,34868,54023,53214,156983
38864,42141,41202,34812,54020,53246,157019
38911,42132,41219,34864,54058,53280,157126
38861,42111,41211,34840,53993,53262,157023
38876,42124,41207,34791,53979,53227,156998
38854,42041,41177,34778,53938,53215,156850
38916,42052,41179,34769,53947,53212,156916
38890,42078,41231,34809,53962,53281,157008
38920,42098,41267,34857,54045,53258,157142
38874,42130,41148,34798,53987,53208,156950
38922,42078,41167,34766,53952,53179,156933
38921,42018,41130,34719,53911,53160,156788
38931,42069,41145,34756,53963,53164,156901
38898,42036,41127,34774,53926,53125,156835
38950,42102,41147,34721,53996,53186,156920
38972,42044,41165,34798,53945,53211,156979
38932,42163,41167,34790,54043,53218,157052
38952,42032,41225,34735,53891,53204,156944
38958,42146,41175,34754,53923,53288,157033
38986,42068,41160,34783,53982,53195,156997
38949,42106,41197,34786,53997,53232,157038
38961,42086,41175,34787,53957,53185,157009
38964,42044,41234,34793,53971,53213,157035
38963,42027,41154,34747,53938,53164,156891
38971,42104,41201,34742,53956,53227,157018
38969,42047,41128,34770,53908,53193,156914
39003,41993,41169,34783,53921,53191,156948
38932,42039,41140,34793,53899,53227,156904
38931,41958,41177,34750,53850,53171,156816
38926,42015,41142,34775,53901,53172,156858
38971,41984,41145,34756,53881,53148,156856
38895,42062,41160,34743,53920,53145,156860
38988,42065,41190,34786,53959,53246,157029
38985,42097,41166,34825,54004,53228,157073
39010,42102,41233,34785,53975,53202,157130
38976,42022,41133,34729,53909,53147,156860
38981,42108,41211,34767,53958,53224,157067
38944,42111,41195,34817,54014,53228,157067
39052,42036,41171,34831,53958,53191,157090
38968,42005,41159,34779,53886,53180,156911
38981,42018,41119,34778,53935,53131,156896
39026,42064,41186,34791,53954,53217,157067
39022,42026,41173,34764,53904,53211,156985
38983,42084,41163,34824,53990,53198,157054
39012,42092,41206,34772,53994,53230,157082
38982,42069,41209,34812,53951,53214,157072
38988,42081,41181,34812,53963,53213,157062
39007,42056,41164,34784,53999,53194,157011
38941,42074,41218,34760,53963,53181,156993
38956,42033,41189,34744,53953,53159,156922
38959,42058,41218,34776,53985,53170,157011
38990,42039,41140,34803,53942,53190,156972
38970,42034,41179,34747,53920,53183,156930
38961,42015,41188,34658,53872,53128,156822
38918,42071,41149,34705,53891,53162,156843
38970,42050,41247,34786,53977,53235,157053
38954,42105,41195,34789,54007,53245,157043
38923,42073,41151,34824,53932,53236,156971
38926,42023,41206,34764,53906,53190,156919
38939,41991,41114,34771,53879,53149,156815
38952,42065,41224,34780,53979,53203,157021
38925,41966,41178,34760,53853,53159,156829
38980,42062,41206,34788,53964,53229,157036
38921,42050,41173,34825,53952,53182,156969
38982,42095,41212,34814,54033,53224,157103
38999,42040,41224,34761,53966,53210,157024
38906,42081,41183,34739,53923,53172,156909
38948,42094,41196,34734,53949,53200,156972
38975,42115,41203,34778,53969,53214,157071
38968,42094,41208,34783,53993,53210,157053
38993,42069,41194,34787,53968,53218,157043
39016,42091,41207,34810,54004,53238,157124
38945,42052,41189,34774,53930,53203,156960
38974,42108,41198,34788,54004,53205,157068
38939,42097,41191,34834,54017,53197,157061
38941,42143,41180,34784,54011,53228,157048
39003,42084,41212,34799,53995,53238,157098
38928,42073,41155,34762,53950,53156,156918
38999,42037,41183,34735,53928,53169,156954
38992,42025,41180,34796,53945,53165,156993
38963,42141,41181,34802,54036,53198,157087
38973,42042,41172,34801,53949,53189,156988
38907,42130,41182,34828,54035,53186,157047
38987,42041,41131,34806,53930,53182,156965
38963,42060,41136,34797,53925,53200,156956
38958,42029,41161,34832,53926,53176,156980
38971,42084,41165,34793,53952,53195,157013
38999,42097,41171,34818,54001,53211,157085
38936,42113,41180,34838,54030,53185,157067
38989,42104,41173,34785,53978,53201,157051
38966,42064,41173,34816,53974,53175,157019
38948,42069,41224,34833,53989,53209,157074
39000,42120,41170,34860,54058,53201,157150
38930,42113,41168,34839,54028,53195,157050
39009,42111,41210,34868,53994,53292,157198
38982,42075,41209,34841,54039,53197,157107
38963,42172,41197,34809,54044,53174,157141
38986,42119,41200,34841,54057,53223,157146
39009,42032,41186,34867,53981,53226,157094
38987,42098,41160,34847,54025,53217,157092
38984,42088,41164,34866,53963,53256,157102
39011,42074,41192,34844,53961,53230,157121
39008,42089,41215,34843,54060,53207,157155
39015,42136,41198,34911,54074,53286,157260
39045,42141,41223,34865,54090,53275,157274
38948,42065,41157,34886,54002,53210,157056
39028,42089,41236,34873,54066,53246,157226
38967,42132,41194,34876,54041,53228,157169
38939,42120,41182,34892,54039,53205,157133
38987,42100,41232,34858,54049,53209,157177
38986,42194,41263,34885,54142,53273,157328
38927,42179,41214,34929,54110,53236,157249
38959,42079,41215,34854,54042,53222,157107
38925,42056,41179,34837,53973,53197,156997
38949,42094,41191,34862,54009,53251,157096
38955,42131,41173,34979,54063,53261,157238
38976,42066,41254,34898,54045,53260,157194
38953,42192,41246,34928,54153,53254,157319
38934,42131,41332,34841,54132,53246,157238
38939,42096,41175,34860,54016,53204,157070
38958,42143,41194,34910,54021,53262,157205
38918,42029,41250,34900,54016,53201,157097
38923,42128,41182,34908,54031,53235,157141
38878,42131,41194,34926,54039,53262,157129
38945,42055,41204,34880,53968,53244,157084
38895,42115,41140,34906,54006,53214,157056
38997,42100,41221,34870,54004,53252,157188
38911,42083,41173,34909,53977,53258,157076
38906,42183,41200,34921,54077,53309,157210
38946,42146,41182,34868,54055,53244,157142
38918,42120,41207,34879,54065,53216,157124
38965,41990,41173,34860,53916,53206,156988
38916,42026,41222,34847,53962,53196,157011
38943,42101,41231,34892,54020,53271,157167
38939,42094,41186,34918,53988,53262,157137
38950,42116,41225,34929,54051,53298,157220
38993,42115,41172,34910,54041,53262,157190
38943,42092,41178,34854,53990,53235,157067
38960,42102,41189,34875,54047,53222,157126
38947,42058,41176,34885,54048,53196,157066
38996,42157,41202,34926,54079,53330,157281
38913,42122,41189,34912,54031,53295,157136
38943,42099,41169,34892,54031,53224,157103
38924,42067,41201,34912,54009,53227,157104
38995,42085,41219,34946,54089,53238,157245
38967,42130,41176,34873,54074,53231,157146
38914,42084,41235,34909,54042,53253,157142
38928,42038,41182,34866,53923,53246,157014
38912,42070,41181,34878,54015,53175,157041
38937,42059,41207,34878,54017,53177,157081
38916,42107,41274,34878,54017,53267,157175
38884,42034,41229,34904,54023,53214,157051
38951,42218,41211,34896,54047,53314,157276
38941,42116,41210,34918,54047,53226,157185
38890,42121,41200,34893,54035,53243,157104
38917,42104,41170,34886,54045,53195,157077
38918,42078,41207,34887,54006,53237,157090
38938,42171,41191,34873,54052,53262,157173
38957,42159,41244,34938,54121,53293,157298
38977,42133,41271,34926,54092,53255,157307
38932,42133,41273,34908,54087,53246,157246
38916,42084,41193,34863,54021,53210,157056
38924,42149,41259,34869,54070,53248,157201
38990,42192,41233,34896,54084,53279,157311
38973,42128,41284,35002,54150,53274,157387
38946,42148,41223,34957,54116,53283,157274
38919,42115,41216,34852,54002,53241,157102
38920,42097,41199,34856,54029,53222,157072
38905,42101,41249,34889,54079,53201,157144
38913,42071,41213,34926,54015,53237,157123
38970,42176,41260,34917,54071,53302,157323
38966,42197,41276,34973,54167,53327,157412
38973,42130,41303,34930,54092,53316,157336
38922,42151,41262,34945,54127,53292,157280
38957,42119,41224,34873,54062,53235,157173
38933,42189,41233,34951,54126,53286,157306
38912,42172,41239,34938,54092,53297,157261
38954,42110,41195,34903,54028,53274,157162
38954,42118,41184,34872,54021,53231,157128
38924,42049,41214,34857,53959,53257,157044
38896,42059,41220,34871,54030,53192,157046
38934,42164,41200,34899,54060,53249,157197
38949,42141,41228,34882,54119,53212,157200
38911,42145,41210,34909,54102,53214,157175
38909,42152,41236,34878,54092,53212,157175
38907,42097,41198,34864,53959,53253,157066
38948,42141,41229,34838,54026,53242,157156
38901,42099,41226,34888,54008,53256,157114
38976,42123,41197,34842,54010,53259,157138
38921,42206,41244,34878,54151,53236,157249
38946,42101,41217,34827,54023,53230,157091
38877,42127,41173,34868,54048,53226,157045
38956,42177,41259,34884,54129,53277,157276
38951,42116,41221,34874,54055,53252,157162
38914,42094,41225,34892,54068,53245,157125
38932,42122,41269,34841,54045,53266,157164
38936,42138,41206,34828,54035,53268,157108
38975,42051,41216,34838,53974,53249,157080
38942,42114,41274,34826,54035,53292,157156
38926,42094,41199,34794,53925,53294,157013
38921,42075,41203,34817,53996,53243,157016
38931,42147,41204,34854,54088,53278,157136
38963,42139,41213,34838,54053,53276,157153
38938,42070,41203,34807,53976,53222,157018
38952,42098,41158,34778,53999,53230,156986
38909,42170,41174,34853,54024,53269,157106
38924,42055,41221,34776,53973,53240,156976
38979,42076,41168,34764,54027,53203,156987
38978,42011,41174,34796,53946,53185,156959
38988,42056,41175,34812,53958,53241,157031
38928,42097,41160,34854,53952,53335,157039
38982,42071,41203,34793,53973,53278,157049
38929,42080,41189,34800,53974,53241,156998
38975,42096,41205,34872,54051,53260,157148
38904,42143,41192,34829,54021,53243,157068
38946,42078,41166,34792,53955,53225,156982
38923,42071,41130,34793,53966,53192,156917
38965,42008,41149,34790,53931,53193,156912
38965,42042,41155,34744,53934,53183,156906
38962,42016,41149,34766,53914,53196,156893
38897,42005,41168,34775,53948,53173,156845
