marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
349.931458,233.291855,-309.760315,257.83609,170.47821,-310.029297,363.933777,100.304237,-365.196869,274.945435,116.35994,-334.143768,399.851471,148.751007,-356.001587,314.553955,88.042969,-356.800598,294.478882,219.363205,-300.412231,389.737326174158,194.605906834393,-334.85651516224
349.749176,233.421432,-309.749603,257.714569,170.561417,-310.216827,363.802887,100.61657,-365.585541,274.814301,116.573204,-334.489685,399.716583,149.02948,-356.196259,314.41861,88.3162,-357.227356,294.342499,219.482056,-300.458679,389.597114368742,194.820431421067,-334.918975711834
349.584625,233.551727,-309.735443,257.590698,170.624603,-310.456512,363.779449,100.90863,-365.969818,274.741943,116.722221,-334.902954,399.640839,149.358032,-356.419067,314.39267,88.549606,-357.692261,294.139374,219.519485,-300.534912,390.159332,194.062576,-334.662354
349.403778,233.630051,-309.701965,257.434357,170.695297,-310.667389,363.675507,101.147408,-366.262939,274.597565,116.848701,-335.233551,399.516846,149.577728,-356.552399,314.310486,88.765732,-358.092499,293.975922,219.54953,-300.588898,390.045807,193.968765,-334.073151
349.22879,233.660446,-309.651123,257.242676,170.757645,-310.70575,363.478088,101.256958,-366.408142,274.400879,116.936676,-335.364502,399.324799,149.643524,-356.608521,314.086609,88.89341,-358.231018,293.772614,219.574326,-300.562897,389.811981,194.119324,-334.263611
349.041382,233.774048,-309.546387,257.096466,170.796616,-310.638611,363.368378,101.375336,-366.384674,274.251862,117.036453,-335.323212,399.177643,149.798981,-356.562164,313.955536,88.993904,-358.218719,293.608276,219.631775,-300.470825,389.674408,194.254272,-334.197906
348.890656,233.882172,-309.412689,257.015167,170.803543,-310.501831,363.316803,101.554146,-366.286377,274.212646,117.099281,-335.225433,399.1203,149.965164,-356.451874,313.947601,89.087479,-358.131317,293.446289,219.71582,-300.341492,389.562836,194.420563,-334.066986
348.796997,233.974442,-309.270294,256.988342,170.786728,-310.397308,363.405792,101.666443,-366.176636,274.265259,117.084259,-335.136536,399.12323,150.154343,-356.327942,314.048035,89.151375,-358.037994,293.342499,219.697693,-300.230652,389.520569,194.553955,-333.902832
348.74115,234.019272,-309.161621,257.05838,170.698273,-310.347656,363.58313,101.74369,-366.050659,274.428711,117.014999,-335.068909,399.255127,150.264618,-356.146729,314.22757,89.177605,-357.951874,293.322296,219.653824,-300.15036,389.564667,194.663986,-333.771423
348.765594,234.101761,-309.002014,257.150208,170.663101,-310.287109,363.8591,101.896637,-365.907471,274.643646,117.001762,-335.018127,399.425018,150.437469,-355.996277,314.532501,89.223259,-357.855652,293.297455,219.653824,-300.0513,389.638397,194.836243,-333.629517
348.740448,234.280212,-308.774048,257.260315,170.67276,-310.244019,364.104919,102.134583,-365.822968,274.83075,117.111916,-335.023193,399.609467,150.753006,-355.80722,314.775879,89.386818,-357.843384,293.318268,219.714752,-299.908691,389.641205,195.156326,-333.417603
348.715271,234.468094,-308.486237,257.268829,170.799728,-310.227417,364.229004,102.448578,-365.816498,274.894531,117.301575,-335.0961,399.70462,151.063553,-355.63504,314.915802,89.640373,-357.923126,293.244934,219.830734,-299.749115,389.739716,195.389618,-333.159485
348.612579,234.73201,-308.177765,257.18277,171.043976,-310.230957,364.252899,102.934471,-365.858459,274.896423,117.605797,-335.235992,399.693878,151.497955,-355.464203,314.932495,90.049622,-358.086273,293.12381,220.094788,-299.588379,389.646088,195.784073,-332.909424
