taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38910,42161,41443,34654,54077,53181,157168
38723,42143,41533,34698,54098,53176,157097
38612,42247,41499,34739,54111,53183,157097
38477,42186,41482,34722,54076,53068,156867
38472,42272,41402,34778,54122,53086,156924
38443,42243,41404,34683,53993,53086,156773
38460,42304,41446,34825,54074,53177,157035
38429,42357,41271,34893,54110,53130,156950
38435,42345,41235,34887,54117,53129,156902
38443,42266,41251,34941,54056,53168,156901
38390,42352,41178,34991,54101,53177,156911
38412,42212,41151,35052,53991,53159,156827
38452,42241,41201,35157,54071,53299,157051
38430,42184,41163,35206,54045,53272,156983
38418,42167,41141,35233,54096,53221,156959
38448,42128,41073,35285,54091,53166,156934
38531,42128,41125,35322,54167,53202,157106
38595,42098,41138,35314,54156,53209,157145
38568,42147,41109,35359,54203,53254,157183
38664,42080,41156,35274,54151,53219,157174
38756,42107,41084,35246,54210,53182,157193
38840,42083,41092,35185,54181,53157,157200
38885,42100,41121,35110,54217,53151,157216
38906,42134,41117,35040,54152,53160,157197
39006,42056,41213,34968,54156,53159,157243
39139,42136,41167,34868,54130,53187,157310
39113,42143,41225,34792,54112,53191,157273
39097,42065,41270,34659,53964,53195,157091
39052,42103,41394,34613,53958,53233,157162
38901,42080,41493,34619,53927,53210,157093
38793,42245,41679,34703,54150,53260,157420
38569,42200,41569,34687,54066,53218,157025
38550,42291,41653,34696,54105,53196,157190
38464,42312,41485,34741,54057,53173,157002
38399,42352,41527,34722,54082,53211,157000
38414,42299,41439,34761,54037,53185,156913
38409,42403,41377,34804,54061,53216,156993
38404,42338,41282,34818,53984,53269,156842
38422,42385,41293,34920,54103,53240,157020
38370,42309,41197,34985,54021,53185,156861
38429,42376,41212,35053,54076,53251,157070
38424,42299,41154,35176,54122,53246,157053
38444,42253,41159,35245,54161,53214,157101
38493,42183,41106,35286,54192,53161,157068
38572,42081,41090,35309,54178,53145,157052
38621,42059,41134,35273,54234,53120,157087
38692,42120,41151,35280,54295,53195,157243
38656,42043,41102,35233,54179,53155,157034
38696,42073,41124,35191,54169,53170,157084
38743,42118,41071,35148,54139,53224,157080
38853,42111,41138,35120,54222,53159,157222
38873,42075,41097,34981,54097,53156,157026
38958,42062,41202,34886,54058,53173,157108
39018,42075,41270,34878,54122,53197,157241
39108,42130,41358,34823,54106,53283,157419
39073,42115,41381,34719,54046,53218,157288
39007,42140,41494,34740,54068,53277,157381
38948,42159,41517,34665,54062,53229,157289
38793,42169,41629,34652,54088,53240,157243
38625,42211,41670,34672,54109,53204,157178
38537,42208,41513,34733,53995,53214,156991
38429,42313,41428,34750,54063,53171,156920
