marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
8.597091,221.546997,-406.029663,198.894845005103,112.376930540588,-418.466568154259,-20.154572,170.089478,-215.389648,132.399841,153.94841,-422.67749,-22.016613,144.957886,-152.022766,72.905235,188.113083,-418.78183,-13.467356,187.658066,-272.793732,-7.248818,207.115036,-337.611572
9.167924,221.457108,-405.72876,199.790624334129,112.707859554079,-417.966506600907,-19.704885,169.723862,-215.191772,133.232956,154.124969,-422.22049,-21.626619,144.544479,-151.841217,73.629272,188.144791,-418.399658,-12.95927,187.361832,-272.552521,-6.673261,206.897964,-337.332947
9.924098,221.440659,-405.436157,200.739546474614,113.08640944641,-417.515413560679,-19.183859,169.42131,-215.010803,134.149704,154.363617,-421.816895,-21.190039,144.153824,-151.701324,74.401375,188.335999,-418.06134,-12.38209,187.158447,-272.331696,-6.048098,206.803314,-337.098724
10.750278,221.529465,-405.242645,201.639894624904,113.190175916747,-417.184274320318,-18.554098,169.279083,-214.927368,135.037552,154.500839,-421.538696,-20.69038,143.947113,-151.649109,75.342072,188.381897,-417.834747,-11.693582,187.081085,-272.229736,-5.301326,206.814392,-336.953674
11.722311,221.379379,-405.34787,202.571412684042,113.006234130396,-417.077520952901,-17.813019,169.164413,-214.991913,135.984161,154.302353,-421.517059,-19.923754,143.848297,-151.754257,76.273048,188.252075,-417.851837,-10.900854,186.976547,-272.283234,-4.366815,206.647141,-337.0112
12.617915,221.005539,-405.701447,203.550787525534,112.741322216014,-417.102033119004,-17.095415,168.990005,-215.337799,136.927902,153.990265,-421.659637,-19.298225,143.715729,-152.060852,77.224907,187.899811,-418.131439,-10.134338,186.747894,-272.65274,-3.587425,206.341965,-337.441528
13.329878,220.590103,-406.191376,204.515291067183,112.688777434698,-417.264030109169,-16.519173,168.612228,-215.851776,137.812439,153.782471,-421.933197,-18.798313,143.464081,-152.552948,78.053436,187.602753,-418.545044,-9.534657,186.359985,-273.219757,-2.891123,205.947144,-337.929291
13.951793,220.406281,-406.675507,205.507484790557,113.144687063909,-417.404103194463,-16.141087,168.206558,-216.434174,138.649673,154.020065,-422.19809,-18.398277,142.936218,-153.097504,78.825394,187.629807,-418.912292,-9.147017,186.04039,-273.795441,-2.385035,205.650314,-338.448395
14.417096,220.46434,-407.029144,206.320172747689,113.830656032917,-417.527459353926,-15.97619,167.759415,-216.961304,139.363022,154.490341,-422.406952,-18.362371,142.38858,-153.725555,79.380684,187.944763,-419.173584,-8.902609,185.736053,-274.311127,-2.043843,205.506668,-338.88504
14.237999,220.578415,-407.142975,206.585174060694,114.64759358606,-417.837686315002,-15.983029,167.300095,-217.246277,139.489868,155.067322,-422.629333,-18.337353,141.754257,-154.060287,79.422005,188.332672,-419.375824,-8.970424,185.460678,-274.579437,-2.124488,205.40654,-339.084961
13.720988,220.65007,-407.152191,206.502251399967,115.576605877249,-418.175668598977,-16.200274,166.769608,-217.362503,139.22879,155.674088,-422.828186,-18.374584,141.08812,-154.216095,78.984673,188.717957,-419.477966,-9.308978,185.10257,-274.649109,-2.622709,205.242264,-339.069519
13.0447,220.744949,-407.113983,206.251892081823,116.513944190874,-418.468973383684,-16.572788,166.357986,-217.417816,138.782684,156.372894,-423.03125,-18.609747,140.505539,-154.366302,78.474724,189.1241,-419.558258,-9.767934,184.830658,-274.679962,-3.170952,205.1091,-339.053955
12.556149,220.883591,-407.057831,206.051381701717,117.214367700274,-418.565535300242,-16.90325,166.117661,-217.432129,138.458252,156.914337,-423.074585,-18.918743,140.172592,-154.484985,78.10276,189.481598,-419.565002,-10.196507,184.738739,-274.705627,-3.612637,205.107437,-339.031433
12.165069,221.229416,-406.928497,205.802446845167,117.808058780536,-418.636581242472,-17.175316,166.18895,-217.412521,138.161453,157.370789,-423.07016,-19.074171,140.14183,-154.394913,77.744255,189.928284,-419.505157,-10.508343,184.876663,-274.666229,-3.952086,205.326538,-338.922546
11.906623,221.712463,-406.792908,205.574678237064,118.378435603154,-418.709216207342,-17.313211,166.392075,-217.289429,137.910553,157.919632,-423.047455,-19.186338,140.293472,-154.343536,77.481934,190.43277,-419.442444,-10.709181,185.149414,-274.553802,-4.212588,205.726974,-338.798309
11.464833,222.098938,-406.607788,205.181094994043,118.916253962988,-418.881362306187,-17.464115,166.655762,-217.12117,137.482086,158.410904,-423.098053,-19.207073,140.489807,-154.192383,77.041649,190.905441,-419.383392,-10.953724,185.468903,-274.377686,-4.548624,206.067078,-338.598053
10.834142,222.324478,-406.479919,204.634952021977,119.352850606604,-419.100803467741,-17.70833,166.903488,-216.953979,136.862106,158.771866,-423.210785,-19.286341,140.74408,-153.994614,76.444878,191.207275,-419.394073,-11.298164,185.68634,-274.20813,-5.048126,206.302628,-338.447266
10.167509,222.495422,-406.501984,204.020984919749,119.570961372571,-419.36626508519,-17.977556,167.250748,-216.857895,136.232056,158.938995,-423.400757,-19.398718,141.13092,-153.855011,75.808136,191.375366,-419.486389,-11.696889,185.954559,-274.166016,-5.536333,206.512909,-338.413391
9.685665,222.632278,-406.665253,203.433517143804,119.564627704081,-419.576253828414,-18.245651,167.789337,-216.84758,135.656906,158.970703,-423.598572,-19.650726,141.833298,-153.83374,75.27507,191.475616,-419.67981,-12.042746,186.380966,-274.229126,-5.976349,206.827744,-338.511169
9.205356,222.975723,-406.850494,202.691471027803,119.414616043191,-419.787219075222,-18.558784,168.660507,-216.858017,135.013168,158.969513,-423.816467,-19.933327,142.894623,-153.758881,74.673378,191.600433,-419.86618,-12.420728,187.109695,-274.30481,-6.366789,207.354294,-338.632202
8.649274,223.53421,-406.910706,201.772090883506,119.339732016149,-419.965056115531,-18.973,169.741974,-216.763718,134.21608,159.11972,-423.949341,-20.287066,144.099228,-153.584717,73.978584,191.931473,-419.966919,-12.849554,188.013184,-274.241058,-6.862551,208.158844,-338.62204
8.003667,224.513748,-406.757599,200.654555386738,119.4585324743,-420.068502453076,-19.453421,171.061859,-216.47554,133.284576,159.531586,-423.971649,-20.781769,145.475021,-153.313263,73.176826,192.61824,-419.873749,-13.345166,189.254028,-273.937805,-7.42948,209.251755,-338.412933
7.440969,225.787979,-406.379181,199.512997059521,119.850618517091,-420.053996648232,-19.98674,172.531952,-216.081192,132.319305,160.266144,-423.837463,-21.295502,146.932236,-152.893295,72.363922,193.607193,-419.640991,-13.869717,190.664871,-273.512085,-8.011951,210.649948,-338.039978
6.786406,227.218613,-405.985504,198.285042099026,120.136628515591,-419.886247776811,-20.653069,174.103012,-215.620621,131.318222,160.93956,-423.577637,-21.963215,148.503418,-152.423187,71.579422,194.577682,-419.274353,-14.435886,192.143311,-272.996918,-8.604094,212.127441,-337.595673
6.069511,228.454819,-405.513824,196.961210802385,120.461709675142,-419.726837447211,-21.331131,175.593964,-215.073395,130.229935,161.596283,-423.301849,-22.648699,150.004623,-151.86499,70.565773,195.555679,-418.893707,-15.094026,193.562378,-272.419098,-9.277999,213.491898,-337.092133
5.303755,229.475479,-405.068298,195.767803493025,120.723176772534,-419.406989321065,-22.042326,176.88356,-214.556564,129.179611,162.156937,-422.939636,-23.397408,151.350723,-151.304123,69.68045,196.264496,-418.469055,-15.80949,194.805847,-271.913727,-10.048806,214.668854,-336.6474
4.526943,230.222809,-404.66098,194.39078377335,120.213556347569,-419.007383278587,-22.775976,177.932846,-214.062912,128.200058,162.51384,-422.575195,-24.125389,152.544128,-150.785431,68.786217,196.785324,-418.08252,-16.517965,195.760712,-271.427063,-10.76503,215.501297,-336.164673
3.756791,230.713242,-404.202911,192.931122,119.784348,-418.505463,-23.436277,178.779465,-213.47403,127.289093,162.740814,-422.136108,-24.744711,153.474319,-150.162872,67.89724,197.139496,-417.626556,-17.205654,196.500412,-270.864655,-11.514082,216.152771,-335.670868
2.993181,231.058823,-403.626526,192.035583,119.999519,-417.908875,-24.088045,179.319855,-212.845016,126.5047,163.042892,-421.592957,-25.302856,154.030319,-149.440643,67.150978,197.423096,-417.040802,-17.871841,196.9608,-270.238129,-12.217983,216.554626,-335.056183
