marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
121.095459,128.103729,-244.916122,121.907745,144.592865,-308.670135,118.549889,150.296448,-292.137451,158.27066,127.712364,-319.483093,115.572731,131.759033,-271.358002,144.968185,143.101929,-311.38092,141.437927,147.445557,-269.137939,132.387436,158.084747,-292.582825
122.172035,128.873215,-247.203568,123.455147,145.161255,-310.958344,120.128403,150.8237,-294.392822,159.944962,128.238785,-321.435974,116.974838,132.377014,-273.662598,146.561508,143.622986,-313.541168,142.728668,148.118484,-271.384888,133.868881,158.652649,-294.816345
123.204361,129.79245,-249.719513,124.984749,145.894165,-313.505096,121.657913,151.524414,-296.80954,161.512177,128.953918,-323.809357,118.175667,133.308762,-276.271729,148.115463,144.345398,-315.921783,144.009628,148.879288,-273.751678,135.356583,159.361115,-297.311829
124.199844,130.72525,-252.100601,126.402115,146.444794,-315.87381,122.963791,152.196274,-299.172852,162.893784,129.505264,-325.969086,119.77256,133.680939,-278.473694,149.399017,144.919144,-318.142517,145.143784,149.571762,-276.074097,136.829025,159.714691,-299.591919
124.898293,131.186829,-254.19133,127.383629,146.991013,-318.115906,123.913597,152.986282,-301.505859,164.055023,129.998672,-327.977997,120.159515,134.527802,-280.779968,150.496368,145.599121,-320.329712,146.055557,150.179489,-278.193848,137.188141,161.39769,-302.182495
125.380821,131.91127,-256.030853,128.005188,147.508377,-320.035095,124.652809,153.141373,-303.324677,164.793579,130.308746,-329.646576,120.574661,135.235184,-282.721588,151.253143,146.045792,-322.127228,146.59549,150.676605,-280.020813,138.143219,161.155334,-303.769684
125.670647,132.510422,-257.43811,128.580307,147.816406,-321.445038,124.995712,153.774139,-304.919891,165.328262,130.765793,-330.942535,120.787598,135.964737,-284.286499,151.76532,146.552673,-323.574463,146.946106,151.330582,-281.381897,138.750916,161.383972,-305.116394
125.851135,133.108734,-258.512939,128.895142,148.341415,-322.543121,125.159721,154.40654,-306.096069,165.693649,131.5242,-331.840027,120.786018,136.811844,-285.518005,152.117081,147.259109,-324.6073,147.067642,151.978836,-282.385956,139.051834,161.773438,-306.09726
125.73085,133.67688,-259.182037,128.92572,149.011368,-323.207947,125.064705,155.290115,-306.943359,165.835739,132.170547,-332.367706,120.767242,137.363663,-286.17923,152.142288,147.981628,-325.14267,146.952072,152.613983,-282.95816,139.022003,162.330261,-306.661072
125.289719,134.044159,-259.513153,128.692459,149.509186,-323.519867,124.75959,155.786865,-307.269501,165.677933,132.92038,-332.630432,120.356834,137.847183,-286.585815,151.935577,148.633942,-325.447296,146.561295,153.188583,-283.237976,138.647598,162.908432,-306.958038
124.63871,134.59169,-259.793579,128.16069,150.072083,-323.7547,124.210007,156.392441,-307.583954,165.321289,133.59259,-332.760529,119.7161295,138.4753495,-286.902084,151.489532,149.336807,-325.63559,145.94931,153.746841,-283.401703,138.005295,163.552628,-307.165192
123.802612,135.212891,-259.931671,127.483315,150.614136,-323.898804,123.355782,157.099716,-307.805695,164.672134,134.320251,-332.804077,118.974949415001,139.048891698008,-287.07438430227,150.825623,149.905075,-325.693146,145.130432,154.444687,-283.490631,137.064941,164.444077,-307.41922
122.732971,135.934341,-259.964661,126.580635,151.137695,-323.88501,122.346199,157.783142,-307.857025,163.756973,135.022507,-332.669403,118.009722750083,139.703220439609,-287.021970943017,149.901276,150.507202,-325.613953,144.162399,155.131927,-283.443848,136.136353,164.937607,-307.351257
121.712006,136.477814,-259.644165,125.440453,151.932236,-323.667267,121.102814,158.851852,-307.885681,162.684113,135.75148,-332.43399,116.757221967039,140.659246362532,-286.957560186088,148.83754,151.463379,-325.43634,142.999268,155.863632,-283.224762,135.063416,165.495743,-307.027008
120.549446,137.196289,-259.144806,124.232597,152.628296,-323.180939,119.949112,159.359924,-307.26297,161.438705,136.588211,-331.999176,115.61282577139,141.345782183094,-286.472631653861,147.610764,152.374741,-325.0784,141.79805,156.675812,-282.7854,133.850281,166.276566,-306.599091
119.273972,137.95459,-258.552399,122.905647,153.379913,-322.598389,118.679504,160.05658,-306.692383,160.15477,137.303818,-331.42569,114.300375234561,142.147610276291,-285.991780120315,146.434021,153.328644,-324.613678,140.566986,157.413712,-282.204041,132.537735,167.005646,-305.996613
118.008743,138.556717,-257.785767,121.596703,153.916946,-321.805054,117.295723,160.789597,-305.988464,158.811249,137.874832,-330.687866,113.051185553605,142.728716062757,-285.076155909371,144.983948,153.6492,-323.740387,139.299637,158.011902,-281.435791,131.172699,167.649857,-305.256714
116.796532,138.960358,-256.864197,120.239655,154.41655,-320.891846,115.936287,161.363708,-305.127014,157.442581,138.360367,-329.814789,111.727992635149,143.262957372521,-284.17118827217,143.642761,154.120071,-322.863129,138.005081,158.480515,-280.554413,129.815048,168.193451,-304.369995
115.592697,139.329422,-255.858353,118.976448,154.714096,-319.845734,114.67067,161.757339,-304.133118,156.170319,138.696899,-328.843262,110.675205321213,143.340889175784,-282.853306141229,142.152679,153.772461,-321.519562,136.820267,158.80191,-279.535339,128.596725,168.54512,-303.382965
114.607674,139.386169,-254.606323,117.829895,155.024277,-318.644073,113.586494,161.983963,-302.895233,155.001709,138.905762,-327.708832,109.610140388959,143.49364499768,-281.6534703965,141.038422,153.921112,-320.333588,135.775818,158.961761,-278.372772,127.468262,168.789612,-302.193512
113.736694,139.492981,-253.057968,116.863434,155.237778,-317.023376,112.66745,162.182556,-301.285919,153.906952,139.031876,-326.294495,108.653366690868,143.741956215331,-280.088128549442,140.027176,154.131287,-318.898468,134.8638,159.03067,-276.816254,126.479874,169.164886,-300.674927
113.09642,139.565933,-251.447662,116.077103,155.512802,-315.353302,112.01403,162.336929,-299.476532,152.949249,139.176605,-324.822388,107.94908243038,143.829751450618,-278.386336760726,139.202454,154.216278,-317.233459,134.203827,159.054977,-275.170013,125.69622,169.583908,-299.098938
112.641281,139.679779,-249.811569,115.489166,155.79068,-313.647156,111.455475,162.673584,-297.779114,152.232742,139.254913,-323.3573,107.355665926572,144.117618170867,-276.75774918159,138.619934,154.433838,-315.668243,133.754532,159.079773,-273.54422,125.125084,170.009369,-297.494965
112.413353,139.678116,-248.122177,115.022964,156.115051,-311.890137,111.218964,162.748444,-295.84021,151.593567,139.292236,-321.838196,107.040995504166,144.224873512446,-274.973141147022,138.118332,154.551376,-314.022705,133.539536,159.025772,-271.838989,124.754616,170.36937,-295.792847
112.452843,139.396301,-246.342377,114.660805,156.204575,-310.080566,111.055565,162.695404,-293.904785,151.103317,139.193405,-320.362518,106.928587437987,144.094758785143,-273.148545190536,137.755585,154.497971,-312.376587,133.479401,158.810959,-270.138519,124.789635,169.967041,-293.799377
112.730812,139.124985,-244.661011,114.569672,156.029221,-308.30481,111.086433,162.47998,-292.029205,150.832306,138.937698,-318.913574,107.026275728146,143.852884384261,-271.352222125367,137.604385,154.30545,-310.770874,133.61615,158.477417,-268.509369,124.953102,169.559708,-291.989563
113.331329,138.447998,-243.021835,114.656723,155.640121,-306.638245,111.338982,161.942474,-290.319061,150.750198,138.588303,-317.625977,107.408161445478,143.219034015,-269.6886239511,137.681854,153.82373,-309.285797,134.07872,157.837265,-266.996155,125.096504,169.25238,-290.454895
114.283806,137.630569,-241.644547,115.042572,155.006287,-305.191437,111.880814,161.205765,-288.757233,151.149338,137.903442,-316.541534,108.123021607219,142.512596840527,-268.202184961649,137.990509,153.298492,-308.042114,134.756516,157.12558,-265.703278,125.592598,168.643112,-289.092285
115.832726,136.539093,-240.518051,115.774643,154.615509,-304.284271,112.834732,160.501236,-287.741882,151.876343,137.348877,-315.916595,109.209859826029,141.750105559273,-267.352478846184,138.873978,152.689209,-307.375977,135.829727,156.440002,-264.917297,126.429596,168.152557,-288.242279
117.164055,136.248581,-240.788559,117.084335,153.905624,-304.051697,114.132622,159.955368,-287.513916,153.006851,136.982071,-315.98233,110.694619981474,141.241994129125,-267.039074324234,140.015228,152.236694,-307.356934,137.348145,155.850998,-264.807526,127.711212,167.748444,-287.94989
118.51696,136.344299,-241.74411,118.561485,153.458115,-305.077576,115.679688,159.398193,-288.283569,154.435287,136.395798,-317.002106,112.179595199671,140.760626512523,-267.961447800973,141.514847,151.803604,-308.219543,138.93512,155.393112,-265.779205,129.217834,167.387955,-288.910919
120.690529,135.461197,-243.332169,120.29467,152.960297,-306.769409,117.392754,159.021011,-290.009338,156.159882,135.968445,-318.745422,114.106497219428,140.341382993953,-269.604705139937,143.183746,151.257141,-310.087067,140.654633,155.14003,-267.674469,130.888596,166.752213,-290.857147
122.299408,135.469666,-245.826523,122.101669,152.69696,-309.316437,119.261421,158.46669,-292.55957,158.179764,135.868301,-321.152374,115.939370364996,139.871036473464,-272.173183439112,145.083466,151.035889,-312.514709,142.395386,154.950256,-270.100311,132.621506,166.493042,-293.362091
123.994087,135.563599,-248.676605,124.025856,152.796616,-312.232452,121.112114,158.47551,-295.392822,160.173813,135.987869,-323.863068,117.638291499236,140.111996612527,-275.193703992213,147.057541,151.540512,-315.473846,144.127518,155.116669,-272.917816,134.469193,166.576492,-296.235992
125.383949,136.019348,-251.99144,125.863411,153.16449,-315.511292,122.909431,158.634293,-298.568451,162.132126,136.387695,-326.870056,119.279502508303,140.420914395237,-278.501973480369,148.936569,151.976456,-318.633087,145.721985,155.519592,-276.059387,136.357407,166.853653,-299.401855
126.570885,136.521683,-255.452255,127.466179,153.513901,-318.999084,124.427055,158.939346,-302.019348,163.928299,136.897919,-330.036316,120.688154182005,140.79577334081,-282.045091089182,150.662811,152.563919,-321.985657,147.036621,155.998108,-279.350342,137.960236,166.950577,-302.70871
127.431847,137.082214,-258.814789,128.782104,154.003128,-322.397156,125.370155,159.689423,-305.719391,165.457138,137.533173,-333.134491,121.600357980651,141.457084089051,-285.627304182075,152.046692,153.223984,-325.283936,147.989136,156.600708,-282.597595,139.131439,167.401306,-306.006165
127.736027721561,137.768939001118,-261.892796284173,129.568558,154.528488,-325.546753,125.989059,160.318604,-309.020813,166.307846,138.116348,-335.906525,122.05841747808,142.119008299834,-288.902939031836,152.994614,153.915756,-328.207458,148.611664,157.240143,-285.597229,139.75943,168.039551,-309.152191
128.113346351055,138.124568061142,-264.495397935372,130.033081,154.909714,-328.230835,126.368736,160.606491,-311.821991,166.873901,138.678421,-338.42218,122.461739795691,142.377774577009,-291.524909348889,153.333939,154.196487,-330.719452,148.852051,157.835358,-288.185089,140.054047,168.563004,-311.847198
127.620444829958,138.706045863581,-266.695671818713,130.065598,155.03978,-330.375946,126.02771,161.164749,-314.218964,167.099213,139.264694,-340.381897,122.242987775955,142.769946152974,-293.805650184195,153.452545,154.616943,-332.731323,148.60025,158.249481,-290.269104,139.940033,168.735611,-313.933899
126.963071896144,139.324932848457,-268.189905923729,129.772552,155.369995,-331.791199,125.574745,161.56958,-315.903442,166.855911,139.641403,-341.699036,121.740688573586,143.234433086172,-295.352585153785,153.115463,154.969803,-334.152496,148.1138,158.781403,-291.74942,139.528076,169.113037,-315.335205
