taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38981,42160,41247,35003,54111,53298,157391
38952,42195,41247,34971,54063,53312,157365
38901,42217,41217,34978,54063,53294,157313
38988,42200,41253,35025,54151,53318,157466
38956,42140,41244,35052,54108,53293,157392
38968,42229,41232,35018,54118,53323,157447
38996,42110,41191,34984,54086,53268,157281
38966,42151,41249,34989,54104,53278,157355
38964,42173,41197,35015,54132,53275,157349
38968,42170,41244,34963,54098,53333,157345
38984,42128,41218,34950,54056,53268,157280
38984,42236,41235,35004,54154,53328,157459
39011,42175,41278,34940,54120,53291,157404
39000,42242,41232,34991,54155,53319,157465
39031,42136,41227,34974,54133,53250,157368
38971,42299,41252,35008,54197,53334,157530
39042,42170,41271,35046,54208,53312,157529
38983,42136,41270,34991,54098,53297,157380
39006,42168,41255,35023,54131,53328,157452
38964,42204,41276,34995,54130,53325,157439
38972,42105,41268,34970,54033,53292,157315
39022,42193,41284,35011,54150,53343,157510
38992,42227,41298,35036,54159,53363,157553
39039,42228,41268,34975,54155,53327,157510
38998,42218,41240,35014,54201,53297,157470
38998,42316,41298,34960,54190,53358,157572
38967,42146,41236,34929,54082,53256,157278
39073,42209,41302,34973,54093,53391,157557
39016,42154,41281,34960,54073,53334,157411
39065,42201,41315,34970,54115,53374,157551
39021,42130,41273,34962,54086,53292,157386
39013,42187,41257,34942,54089,53339,157399
38989,42184,41277,34941,54134,53311,157391
39045,42209,41246,34985,54147,53358,157485
38972,42202,41190,34962,54086,53316,157326
39060,42168,41269,34969,54113,53329,157466
39006,42169,41224,34902,54025,53315,157301
38990,42166,41214,34952,54068,53310,157322
39030,42144,41251,34936,54090,53309,157361
38998,42194,41315,34962,54145,53368,157469
38958,42203,41227,34982,54135,53303,157370
39006,42282,41322,34954,54156,53364,157564
38966,42193,41220,34994,54103,53314,157373
39010,42136,41268,34922,54068,53272,157336
39008,42133,41238,34950,54064,53289,157329
38944,42212,41229,34987,54125,53305,157372
38959,42209,41264,34981,54124,53319,157413
39009,42211,41235,34959,54098,53345,157414
38974,42214,41280,34957,54136,53336,157425
38987,42223,41257,34934,54086,53357,157401
38951,42129,41213,34975,54067,53289,157268
39029,42181,41320,34965,54135,53331,157495
38939,42210,41265,35020,54168,53342,157434
38994,42308,41311,35042,54268,53374,157655
39006,42175,41295,34965,54096,53354,157441
39040,42234,41252,34970,54148,53376,157496
38974,42145,41259,34965,54077,53316,157343
39019,42238,41255,34980,54155,53353,157492
39004,42219,41279,34974,54167,53360,157476
38984,42199,41297,34970,54159,53329,157450
38961,42165,41235,34932,54069,53299,157293
38990,42159,41266,34945,54133,53299,157360
38979,42132,41252,34952,54019,53309,157315
38990,42247,41273,35014,54194,53351,157524
39028,42192,41264,35032,54150,53357,157516
38969,42278,41260,34959,54161,53365,157466
38977,42218,41237,34910,54097,53300,157342
38938,42221,41325,34933,54158,53272,157417
38938,42135,41267,34890,54047,53245,157230
38984,42265,41324,34945,54247,53330,157518
38942,42155,41259,34957,54091,53293,157313
38994,42237,41300,34997,54216,53307,157528
38983,42178,41267,34879,54115,53276,157307
39012,42230,41246,34914,54136,53311,157402
38996,42193,41214,34896,54063,53293,157299
39086,42210,41273,34919,54104,53312,157488
39048,42181,41225,34894,54055,53257,157348
39053,42179,41306,34908,54080,53312,157446
39059,42180,41209,34856,54052,53218,157304
39052,42233,41241,34894,54075,53281,157420
39080,42185,41263,34865,54046,53259,157393
39051,42300,41216,34901,54126,53294,157468
39080,42186,41225,34856,54012,53251,157347
39080,42222,41223,34882,54077,53213,157407
39040,42149,41208,34857,54000,53190,157254
39073,42130,41187,34836,54016,53197,157226
39106,42164,41187,34882,54023,53228,157339
39121,42216,41266,34818,54061,53227,157421
39092,42208,41242,34859,54061,53266,157401
39163,42188,41300,34906,54085,53265,157557
39163,42226,41243,34894,54111,53252,157526
39087,42206,41240,34845,54070,53218,157378
39082,42212,41212,34811,54007,53225,157317
39118,42198,41244,34841,54082,53220,157401
39082,42162,41210,34848,53975,53259,157302
39049,42201,41214,34836,54026,53209,157300
39055,42167,41184,34762,53951,53146,157168
39081,42156,41200,34791,53966,53160,157228
39084,42067,41164,34749,53852,53125,157064
39146,42183,41191,34825,54016,53192,157345
39091,42195,41226,34900,54052,53216,157412
39105,42202,41209,34826,54029,53169,157342
39072,42149,41204,34756,53878,53185,157181
39116,42153,41195,34797,54004,53135,157261
39076,42177,41248,34779,54015,53180,157280
39068,42116,41205,34819,53950,53184,157208
39087,42152,41212,34813,53992,53155,157264
39110,42142,41176,34858,54004,53173,157286
39100,42126,41219,34802,53925,53191,157247
39093,42193,41228,34791,54018,53146,157305
39084,42133,41189,34796,53974,53186,157202
39117,42171,41289,34834,54020,53219,157411
39054,42199,41217,34848,53989,53211,157318
39072,42195,41202,34783,54008,53146,157252
39117,42133,41184,34806,53974,53164,157240
39029,42069,41193,34769,53902,53109,157060
39045,42186,41220,34791,53993,53148,157242
39063,42130,41178,34833,53949,53167,157204
39068,42092,41232,34783,53920,53146,157175
39034,42106,41199,34830,53949,53167,157169
38995,42107,41149,34794,53912,53123,157045
39113,42171,41239,34794,53993,53183,157317
39123,42134,41165,34755,53927,53145,157177
39086,42218,41204,34849,54063,53158,157357
39105,42143,41241,34850,54040,53155,157339
39076,42200,41220,34796,54000,53138,157292
39078,42138,41210,34815,53938,53148,157241
39089,42211,41253,34820,54027,53188,157373
39122,42145,41268,34794,54010,53206,157329
39105,42201,41283,34843,54063,53212,157432
39118,42155,41241,34872,53995,53231,157386
39106,42184,41237,34849,54043,53190,157376
39117,42153,41217,34804,53993,53156,157291
39154,42216,41223,34857,54024,53217,157450
39133,42218,41250,34805,54035,53231,157406
39112,42176,41254,34848,54033,53207,157390
39111,42182,41206,34784,54077,53153,157283
39110,42159,41248,34805,53947,53197,157322
39118,42107,41242,34796,53926,53199,157263
39078,42161,41187,34834,53972,53195,157260
39055,42159,41239,34762,53987,53121,157215
39149,42196,41238,34813,54061,53199,157396
39074,42138,41244,34828,53975,53251,157284
39072,42070,41224,34779,53903,53153,157145
39093,42104,41224,34741,53927,53165,157162
39093,42067,41170,34743,53880,53143,157073
39088,42124,41227,34764,54015,53185,157203
39081,42148,41193,34840,54003,53231,157262
39055,42144,41219,34812,54002,53216,157230
39106,42212,41234,34896,54080,53310,157448
39022,42114,41175,34784,53945,53178,157095
39067,42125,41164,34763,53967,53174,157119
38997,42116,41146,34809,53929,53159,157068
39056,42127,41233,34822,53989,53255,157238
39012,42082,41161,34796,53934,53178,157051
38991,42123,41279,34786,54006,53205,157179
38988,42059,41169,34729,53893,53135,156945
39034,42168,41183,34750,53957,53221,157135
39049,42165,41218,34804,54046,53226,157236
39067,42124,41249,34795,54023,53221,157235
39030,42171,41210,34873,54049,53273,157284
39038,42200,41234,34819,54085,53220,157291
39059,42189,41232,34829,54060,53234,157309
39065,42227,41223,34864,54088,53269,157379
39048,42030,41217,34796,53953,53159,157091
39060,42224,41242,34887,54101,53277,157413
39032,42086,41220,34859,53989,53216,157197
39014,42137,41211,34832,54026,53207,157194
39022,42112,41194,34803,53999,53188,157131
39035,42121,41214,34786,54018,53187,157156
38983,42077,41180,34707,53911,53141,156947
39044,42092,41210,34854,54012,53217,157200
39034,42134,41222,34816,54049,53211,157206
39065,42179,41224,34810,54065,53196,157278
39026,42043,41169,34793,53888,53187,157031
39037,42178,41188,34819,54034,53213,157222
39005,42066,41151,34850,53935,53168,157072
39032,42147,41196,34855,54029,53198,157230
39088,42052,41196,34830,53974,53192,157166
39050,42169,41256,34857,54063,53226,157332
39007,42131,41171,34887,53977,53230,157196
39047,42158,41216,34854,54063,53229,157275
39027,42135,41215,34875,54008,53192,157252
39083,42156,41230,34869,54032,53249,157338
39009,42212,41198,34906,54117,53203,157325
39047,42163,41159,34873,54028,53183,157242
39016,42143,41214,34898,54038,53178,157271
39036,42096,41192,34844,53971,53142,157168
39065,42097,41211,34854,54016,53146,157227
39083,42266,41199,34905,54150,53274,157453
39085,42176,41245,34914,54117,53248,157420
39119,42121,41270,34894,54049,53264,157404
39052,42148,41220,34847,53995,53226,157267
39094,42153,41209,34926,54078,53253,157382
39054,42192,41208,34931,54052,53289,157385
39124,42171,41251,34946,54080,53332,157492
39084,42138,41246,34955,54054,53300,157423
39094,42132,41262,34932,54038,53289,157420
39123,42177,41236,34894,54039,53283,157430
39112,42205,41230,34945,54113,53303,157492
39110,42164,41265,34889,54045,53295,157428
39146,42204,41247,34924,54109,53321,157521
39067,42173,41189,34928,54021,53278,157357
39130,42149,41270,34907,54071,53284,157456
39107,42185,41239,34908,54101,53287,157439
39124,42172,41248,34923,54055,53300,157467
39026,42130,41214,34950,54072,53258,157320
39092,42185,41255,34978,54130,53312,157510
39081,42175,41209,35000,54047,53320,157465
39105,42209,41238,35005,54092,53361,157557
39075,42164,41235,34931,54055,53293,157405
39079,42219,41270,34958,54109,53311,157526
39111,42112,41259,34951,54063,53274,157433
39129,42197,41251,35003,54114,53350,157580
39056,42176,41195,34950,54061,53278,157377
39131,42200,41286,34954,54098,53330,157571
39094,42150,41256,34910,54065,53304,157410
39095,42163,41207,34956,54097,53283,157421
39078,42127,41209,34930,54052,53235,157344
39079,42186,41232,34937,54140,53266,157434
39081,42158,41235,34949,54073,53294,157423
39084,42252,41238,34954,54177,53311,157528
39064,42187,41220,34949,54092,53314,157420
39088,42215,41240,34939,54125,53283,157482
39038,42175,41227,34906,54073,53262,157346
39119,42190,41234,34932,54121,53288,157475
39113,42128,41234,34933,54090,53296,157408
39052,42210,41280,34916,54115,53292,157458
39106,42099,41229,34918,54027,53258,157352
39067,42185,41259,34925,54134,53271,157436
39072,42170,41259,34955,54084,53317,157456
39101,42149,41257,34988,54110,53296,157495
39075,42227,41213,34954,54124,53302,157469
39096,42153,41251,34921,54059,53290,157421
39051,42109,41193,35001,54044,53289,157354
39094,42214,41289,34950,54150,53315,157547
39045,42194,41207,34952,54073,53311,157398
39069,42187,41237,34987,54137,53311,157480
39103,42160,41210,34958,54057,53326,157431
39092,42208,41222,34944,54142,53309,157466
39098,42157,41287,34902,54103,53297,157444
39040,42225,41237,34948,54102,53285,157450
39067,42145,41223,34928,54065,53270,157363
39119,42124,41279,34966,54102,53319,157488
39078,42098,41236,34981,54076,53280,157393
39080,42202,41282,34957,54132,53309,157521
39034,42104,41195,34936,54002,53277,157269
39086,42138,41223,34951,54070,53276,157398
39075,42069,41242,34883,53998,53263,157269
39076,42220,41265,34938,54117,53333,157499
39104,42108,41189,34940,54002,53303,157341
39074,42205,41217,34973,54114,53314,157469
39070,42112,41266,34911,53990,53291,157359
39108,42177,41263,34906,54122,53305,157454
39085,42124,41291,34925,54074,53310,157425
39079,42143,41303,34956,54132,53328,157481
39099,42170,41231,34988,54131,53310,157488
39026,42123,41241,34892,54009,53283,157282
39022,42148,41215,34913,54066,53266,157298
39028,42207,41293,34862,54081,53278,157390
38966,42085,41260,34913,54000,53288,157224
39019,42145,41164,34914,54017,53257,157242
39083,42107,41263,34920,54032,53305,157373
39042,42214,41240,34938,54120,53333,157434
39049,42118,41215,34880,54029,53277,157262
39074,42123,41209,34903,54068,53260,157309
39066,42113,41234,34817,54024,53227,157230
39104,42189,41253,34912,54144,53280,157458
39045,42153,41252,34855,54049,53237,157305
39077,42150,41246,34854,54050,53246,157327
39101,42228,41303,34869,54128,53311,157501
39094,42138,41249,34845,54072,53244,157326
39077,42202,41288,34847,54097,53260,157414
39113,42202,41238,34824,54088,53253,157377
39102,42075,41219,34866,54022,53244,157262
39115,42164,41226,34838,54093,53227,157343
39144,42127,41230,34846,54037,53254,157347
39139,42206,41243,34839,54070,53290,157427
39098,42185,41187,34838,54027,53241,157308
39157,42188,41243,34914,54067,53315,157502
39145,42219,41237,34881,54061,53306,157482
39179,42197,41255,34876,54105,53299,157507
39134,42208,41299,34826,54065,53266,157467
39120,42204,41254,34879,54059,53291,157457
39163,42211,41283,34852,54098,53320,157509
39205,42175,41291,34898,54129,53324,157569
39158,42133,41263,34893,54062,53294,157447
39189,42188,41248,34867,54114,53297,157492
39176,42199,41270,34859,54106,53310,157504
39152,42170,41268,34839,54074,53285,157429
39169,42162,41235,34850,54072,53280,157416
39200,42194,41276,34869,54055,53364,157539
39140,42169,41251,34906,54042,53394,157466
39119,42198,41211,34843,54015,53321,157371
39132,42108,41286,34839,53986,53283,157365
39168,42125,41196,34820,53944,53301,157309
39080,42161,41187,34818,53995,53242,157246
39208,42216,41259,34844,54139,53324,157527
39200,42178,41248,34847,54035,53322,157473
39126,42184,41243,34872,54104,53333,157425
39126,42163,41275,34818,54063,53251,157382
39128,42205,41216,34840,54064,53272,157389
39151,42165,41249,34809,54000,53260,157374
39173,42213,41259,34899,54112,53345,157544
39125,42170,41203,34874,54023,53310,157372
39097,42216,41258,34824,54033,53314,157395
39109,42133,41226,34852,53972,53286,157320
39094,42161,41254,34763,54012,53239,157272
39109,42218,41279,34866,54063,53313,157472
39179,42201,41288,34847,54092,53338,157515
39121,42290,41193,34875,54120,53316,157479
39120,42174,41310,34821,54054,53296,157425
39100,42127,41215,34806,53957,53287,157248
39105,42167,41220,34847,54040,53342,157339
39161,42162,41263,34829,54034,53332,157415
39133,42167,41263,34822,54037,53310,157385
39072,42222,41241,34847,54049,53337,157382
39074,42187,41249,34800,54029,53287,157310
39142,42230,41228,34896,54088,53324,157496
39083,42206,41221,34813,54030,53310,157323
39146,42169,41242,34785,54008,53274,157342
39179,42197,41287,34850,54123,53319,157513
39107,42163,41199,34857,54010,53278,157326
39138,42196,41234,34777,54041,53296,157345
39118,42175,41229,34822,54029,53256,157344
39071,42186,41196,34846,54037,53251,157299
39106,42130,41242,34804,54027,53233,157282
39131,42171,41252,34902,54079,53278,157456
39124,42163,41222,34850,54043,53264,157359
39153,42234,41255,34892,54073,53340,157534
39139,42152,41245,34893,54022,53307,157429
39137,42213,41295,34870,54081,53303,157515
39119,42171,41237,34863,54041,53326,157390
39157,42097,41230,34837,54008,53250,157321
39065,42162,41182,34911,54071,53253,157320
39123,42198,41265,34946,54142,53296,157532
39158,42207,41271,34845,54104,53273,157481
39172,42169,41290,34883,54081,53328,157514
39151,42214,41225,34936,54086,53343,157526
39133,42234,41243,34854,54106,53299,157464
39115,42161,41286,34930,54055,53349,157492
39159,42216,41263,34850,54088,53290,157488
39119,42140,41226,34822,54009,53239,157307
39104,42166,41230,34860,54015,53277,157360
39039,42180,41174,34882,54040,53259,157275
39127,42190,41209,34886,54040,53299,157412
39115,42178,41251,34891,54062,53306,157435
39131,42204,41247,34890,54090,53304,157472
39141,42100,41212,34827,53981,53232,157280
39106,42191,41232,34936,54119,53264,157465
39073,42170,41247,34864,53992,53312,157354
39103,42146,41266,34828,54012,53278,157343
39091,42139,41251,34897,54051,53268,157378
39106,42187,41271,34873,54098,53310,157437
39078,42111,41229,34842,54007,53225,157260
39072,42192,41269,34894,54077,53295,157427
39084,42122,41274,34863,54032,53252,157343
39069,42220,41275,34879,54174,53260,157443
39077,42225,41255,34872,54116,53319,157429
39123,42204,41256,34927,54136,53318,157510
39062,42182,41258,34888,54093,53282,157390
39044,42163,41263,34900,54103,53276,157370
39097,42137,41229,34898,54050,53294,157361
