marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
428.063019,322.264893,-359.773438,429.769714,313.229553,-369.273529,423.535797,320.729828,-337.381012,398.880707,313.183533,-336.804596,418.095032,324.900024,-364.776611,402.788849,319.939606,-346.301239,412.486542,324.443909,-343.241119,407.805054,327.861542,-355.614471
428.880737,322.651245,-359.931641,430.46109,313.565704,-369.395721,424.372772,321.258636,-337.508331,399.644348,313.941223,-336.863617,418.926392,325.358002,-364.958099,403.530212,320.654358,-346.386353,413.239868,325.091339,-343.32428,408.645142,328.477966,-355.748169
429.719421,322.845673,-360.235046,431.143677,313.741058,-369.659271,425.255737,321.629639,-337.810486,400.442749,314.581604,-337.01355,419.769379,325.634705,-365.217072,404.41452,321.17865,-346.586975,413.969788,325.629944,-343.559875,409.52536,328.939301,-355.997711
430.555023,322.96167,-360.58844,431.886475,313.83667,-369.939606,426.163116,321.916565,-338.101593,401.250519,315.163727,-337.205688,420.664642,325.862518,-365.570099,405.267944,321.679321,-346.820129,414.734039,326.065033,-343.808777,410.421478,329.31601,-356.273041
431.431519,323.126068,-360.93866,432.632416,313.957184,-370.227081,427.0961,322.220551,-338.425415,402.108002,315.69693,-337.411926,421.564362,326.125854,-365.923676,406.150269,322.221252,-347.060669,415.508179,326.562622,-343.985352,411.332153,329.676727,-356.572479
432.277008,323.240143,-361.243561,433.36615,314.020508,-370.451294,427.984039,322.513336,-338.69043,402.963013,316.189758,-337.567657,422.383575,326.259583,-366.182495,407.01767,322.651001,-347.254761,416.218658,327.005737,-344.344482,412.212158,330.021942,-356.821869
433.075592,323.35257,-361.508881,434.062469,314.110748,-370.650452,428.891754,322.763184,-338.926666,403.794495,316.649536,-337.669739,423.174896,326.428162,-366.415771,407.86084,323.062744,-347.394196,417.00946,327.431885,-344.556396,413.06665,330.32547,-357.013245
433.87674,323.490234,-361.817505,434.742828,314.197388,-370.865753,429.771881,323.035828,-339.174622,404.62915,317.069031,-337.762878,423.943268,326.595276,-366.667419,408.697174,323.485718,-347.536011,418.499023,327.622406,-344.837891,413.888,330.608459,-357.228546
434.639557,323.527802,-362.120178,435.425323,314.224579,-371.071747,430.560516,323.216064,-339.418427,405.396912,317.429169,-337.911469,424.683319,326.648224,-366.928741,409.470184,323.794586,-347.709869,418.239929,328.487152,-345.149933,414.68515,330.813873,-357.45575
435.327087,323.510986,-362.480011,436.080902,314.145538,-371.363739,431.281952,323.392029,-339.775482,406.089172,317.758911,-338.190979,425.394928,326.639404,-367.337555,410.188599,324.055786,-348.03537,419.086792,328.694214,-345.542816,415.393494,330.911743,-357.844879
435.98291,323.488678,-362.885498,436.6539,314.048157,-371.656067,431.853973,323.484039,-340.119751,406.638763,317.942963,-338.529755,426.029358,326.608765,-367.719635,410.771057,324.223022,-348.396149,420.635742,328.231445,-345.737091,416.01709,330.994934,-358.240784
436.482635,323.447205,-363.014771,437.13089,313.966248,-371.807739,432.333923,323.536255,-340.319427,407.057129,318.125824,-338.700836,426.550537,326.575134,-367.924194,411.256042,324.357147,-348.597809,421.133362,328.39035,-345.990173,416.529449,331.052643,-358.457001
436.881348,323.403564,-363.007202,437.540619,313.925476,-371.757843,432.740295,323.592163,-340.314117,407.443085,318.264587,-338.721069,426.989166,326.544495,-367.965302,411.637756,324.482056,-348.602844,421.565033,328.452576,-345.985321,416.978394,331.099243,-358.492279
437.372406,323.397125,-363.042664,437.925446,313.831543,-371.697906,433.158783,323.677887,-340.295959,407.828125,318.443268,-338.68277,427.444,326.491089,-367.967224,412.058044,324.621643,-348.591919,421.99765,328.555206,-345.992584,417.423828,331.152527,-358.507385
437.779572,323.362793,-362.908386,438.398987,313.805908,-371.624176,433.640289,323.771332,-340.27359,408.296204,318.665375,-338.635925,427.936218,326.497772,-367.975372,412.532257,324.80835,-348.558228,422.516266,328.723053,-345.985626,417.948883,331.257202,-358.500763
438.444641,323.467712,-362.899017,438.930725,313.812592,-371.503265,434.253967,323.931091,-340.177338,408.841339,318.940369,-338.539001,428.544189,326.552979,-367.928894,413.115234,325.046051,-348.473816,423.104736,328.974945,-345.892426,418.540619,331.42099,-358.447815
439.112274,323.552124,-362.846497,439.533386,313.84668,-371.355164,434.935669,324.157227,-340.077972,409.502136,319.268677,-338.366486,429.197357,326.63736,-367.839722,413.761536,325.313202,-348.335358,423.801758,329.215515,-345.773376,419.211792,331.611847,-358.391174
439.737122,323.519104,-362.740723,440.207275,313.855988,-371.329315,435.702728,324.419128,-340.032837,410.243439,319.646332,-338.315399,429.921051,326.694244,-367.852264,414.530975,325.623505,-348.333496,424.577332,329.508392,-345.822449,419.97644,331.817261,-358.447845
440.740692,323.67038,-362.994263,440.97229,313.865051,-371.380493,436.568665,324.534393,-340.237823,411.074799,320.000977,-338.391388,430.792603,326.771729,-367.944855,415.385162,325.954895,-348.432129,425.457642,329.759338,-345.894012,420.840424,332.040649,-358.621887
441.581635,323.656769,-362.955261,441.898071,313.896881,-371.431396,437.512543,324.669708,-340.380402,411.948364,320.391632,-338.496368,431.763336,326.87973,-368.021088,416.30307,326.283447,-348.541168,426.387177,329.863403,-345.751434,421.856842,332.255707,-358.773834
442.765869,323.959442,-362.977905,442.908142,314.060059,-371.33316,438.509979,325.155243,-339.855408,412.928802,320.790863,-338.496185,432.903931,327.179657,-368.005859,417.325836,326.712219,-348.521027,427.489441,330.258942,-345.924408,422.96228,332.628937,-358.772766
443.825684,324.123352,-362.689514,444.018402,314.379669,-371.194275,439.652588,325.573669,-339.63501,414.049591,321.438995,-338.380829,434.171051,327.530243,-367.963837,418.482941,327.308624,-348.399841,428.683502,330.769287,-345.949127,424.193542,333.116882,-358.69101
444.927368,324.261292,-362.838348,445.018036,314.428558,-371.274689,440.813873,325.901001,-339.788605,415.162964,322.002747,-338.4263,435.277863,327.673645,-368.092896,419.597351,327.737549,-348.532562,429.809113,331.081482,-345.820099,425.329651,333.437531,-358.848846
445.779785,323.963745,-363.246948,445.843201,314.082489,-371.5177,441.768188,325.916748,-340.228302,416.130402,322.108124,-338.628326,436.096832,327.327362,-368.519531,420.522614,327.809204,-348.764923,430.741821,330.987183,-346.153015,426.290558,333.259338,-359.112061
446.56958,323.731049,-363.510559,446.562805,313.766449,-371.719604,442.591278,325.791809,-340.522949,416.971832,322.12793,-338.819763,436.899628,327.057343,-368.824554,421.326324,327.758423,-349.030823,431.536469,330.785248,-346.114807,427.0849,333.054749,-359.308044
447.404053,323.577728,-363.684692,447.340759,313.592773,-371.842957,443.469147,325.783722,-340.687439,417.789856,322.23114,-338.947662,437.733978,326.937286,-369.007141,422.165558,327.831238,-349.169281,432.43399,330.625031,-346.392029,427.932281,333.087433,-359.703278
448.325714,323.647614,-363.626953,448.203583,313.632233,-371.814758,444.423889,325.872284,-340.689911,418.733276,322.56839,-338.89325,438.690094,327.026001,-369.003693,423.108246,328.08255,-349.140747,433.422852,330.717194,-346.32196,428.925598,333.266357,-359.618713
449.457489,323.865997,-363.476257,449.240051,313.85788,-371.636108,445.563232,326.151123,-340.530396,419.803131,323.049408,-338.70871,439.845642,327.264771,-368.951721,424.243378,328.576416,-348.943573,434.534576,331.248627,-345.923401,430.072174,333.673096,-359.520844
450.537048,323.987823,-363.426819,450.216278,314.008209,-371.508026,446.769928,326.398468,-340.581146,420.97345,323.57608,-338.517944,440.913696,327.480286,-368.786835,425.394867,329.014648,-348.799744,435.73233,331.605774,-345.719391,431.314026,333.931305,-358.867218
451.498657,323.940125,-363.404144,451.055145,313.853485,-371.400635,447.89151,326.392517,-340.798218,422.070313,323.881714,-338.329865,441.867157,327.469818,-368.690155,426.445801,329.219208,-348.665863,436.893127,331.566437,-346.300049,432.309418,333.993652,-358.91568
452.449768,323.804108,-363.359009,451.875732,313.65976,-371.271027,448.905792,326.34137,-340.87207,423.051575,324.088562,-338.146362,442.815521,327.411285,-368.534485,427.446045,329.3396,-348.54126,437.894379,331.606964,-346.133331,433.315308,334.007111,-358.75473
453.430328,323.697662,-363.50589,452.682587,313.422302,-371.254395,449.887024,326.394775,-340.908051,424.036011,324.303131,-338.103485,443.711914,327.334747,-368.406616,428.413239,329.447144,-348.552063,438.881134,331.663483,-346.04068,434.293732,333.976135,-358.755798
454.34549,323.483337,-363.680054,453.487732,313.212128,-371.29718,450.865112,326.343292,-341.005585,424.987579,324.447968,-338.113983,444.586243,327.221497,-368.392456,429.364777,329.506958,-348.597076,439.858459,331.593964,-346.176208,435.251801,333.921997,-358.750671
455.342255,323.414185,-363.665924,454.340057,313.101044,-371.280853,451.883575,326.351257,-341.006622,426.000214,324.669342,-338.066925,445.616089,327.302307,-368.174011,430.388428,329.651825,-348.567078,440.907867,331.627838,-346.149323,436.288147,333.973633,-358.721466
456.375824,323.343719,-363.59201,455.252625,313.023193,-371.143951,452.975433,326.400604,-340.875122,427.066528,324.907532,-337.90451,446.646973,327.401367,-367.862671,431.45047,329.842072,-348.433868,442.049469,331.669312,-346.225586,437.388397,334.083649,-358.602264
457.382294,323.436584,-363.208282,456.11499,312.882629,-370.986938,454.05011,326.327545,-340.691559,428.106567,325.053925,-337.692474,447.656006,327.443695,-367.500916,432.55188,329.895721,-348.223663,443.020447,331.836334,-345.079437,438.471039,334.079498,-358.32019
