marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
195.090622,149.573441,-218.988876,197.256958,165.025223,-283.629791,192.960327,175.645462,-270.288055,232.320251,145.506012,-293.550659,188.886353,154.513947,-246.657837,220.190735,161.788452,-285.870117,216.280197,167.721146,-243.798004,208.459167,178.272598,-267.68338
195.162125,149.971954,-219.809753,197.427872,165.302979,-284.466187,193.07196,176.04744,-271.211304,232.512589,145.793671,-294.310181,188.910126,154.919022,-247.577179,220.372406,162.067764,-286.647705,216.401581,168.038589,-244.581894,208.617279,178.538193,-268.510864
195.226044,150.111435,-220.724686,197.585526,165.527817,-285.409943,193.180328,176.240189,-272.161163,232.700058,146.058197,-295.178558,188.998367,155.120728,-248.519165,220.542435,162.310471,-287.537933,216.463242,168.289886,-245.513596,208.71463,178.777451,-269.421021
195.263748,150.466675,-221.811646,197.789337,165.793045,-286.43631,193.346893,176.465973,-273.175049,232.917007,146.397339,-296.139404,189.047577,155.469879,-249.632645,220.739212,162.600861,-288.512878,216.576553,168.588394,-246.503937,208.875992,179.040543,-270.430023
195.429092,150.799866,-222.92189,198.110321,166.196091,-287.553009,193.613556,176.934235,-274.36203,233.244919,146.81398,-297.217529,189.285873,155.855164,-250.800262,221.063889,163.063873,-289.636871,216.788361,168.971893,-247.601135,209.140747,179.420822,-271.558075
195.641663,151.257263,-224.267532,198.522095,166.724426,-288.863831,193.963562,177.407608,-275.603882,233.696075,147.383316,-298.412781,189.556686,156.36026,-252.156845,221.50975,163.621536,-290.842133,217.070068,169.43335,-248.821899,209.583694,179.808838,-272.753174
195.898026,151.839966,-225.597733,198.98912,167.455185,-290.222107,194.441284,178.019638,-276.937469,234.161316,147.958145,-299.639038,189.919418,156.949875,-253.511597,221.977951,164.211746,-292.104584,217.458969,170.021164,-250.09082,209.988953,180.526596,-274.087128
196.264236,152.396317,-226.929169,199.443405,168.022858,-291.543732,194.849385437053,178.667559526999,-278.304179312959,234.608887,148.49614,-300.877686,190.256775,157.582397,-254.875977,222.429932,164.773331,-293.370483,217.81221,170.600525,-251.374802,210.399567,181.117767,-275.391205
196.459717,152.95636,-228.30777,199.875748,168.675293,-292.879913,195.233998616809,179.294883101385,-279.640924986255,235.072372,149.168488,-302.134979,190.548721,158.181412,-256.248077,222.869461,165.414444,-294.639984,218.130234,171.192276,-252.663651,210.770645,181.742065,-276.681427
196.715363,153.554199,-229.769455,200.391418,169.37529,-294.275726,195.67100405832,179.991324094469,-281.036870790175,235.612808,149.961456,-303.464844,190.923691,158.838974,-257.713715,223.362747,166.168686,-295.977936,218.483276,171.843872,-254.002533,211.204315,182.442291,-278.032684
197.089371,154.252045,-231.385223,200.952972,170.222153,-295.835541,196.186816484297,180.797032348179,-282.603186331924,236.287796,150.86853,-304.912018,191.344894,159.609421,-259.355164,223.969254,167.023178,-297.445435,218.892212,172.598465,-255.474197,211.740265,183.19809,-279.495117
197.431686,155.048004,-233.11763,201.57486,171.155197,-297.562378,196.755222085786,181.693160071231,-284.314387646199,236.977875,151.791916,-306.499603,191.789185,160.470352,-261.098572,224.587494,167.906387,-299.04718,219.367599,173.414703,-257.09314,212.303665,184.086792,-281.154419
197.856339,155.89856,-234.951904,202.257278,172.017914,-299.411346,197.389813167316,182.57978710933,-286.21174986164,237.699234,152.629013,-308.212463,192.247986,161.403885,-263.03009,225.257278,168.740387,-300.820068,219.893875,174.256668,-258.919678,212.920013,184.975143,-282.97937
198.189209,156.871552,-237.066315,202.912964,172.950134,-301.463196,198.04769576196,183.544825179585,-288.286221781818,238.444153,153.530472,-310.179962,192.66362,162.457092,-265.167358,225.958115,169.591782,-302.758392,220.411423,175.084579,-260.867096,213.563599,185.833206,-284.964539
198.601456,157.652847,-239.248825,203.630447,173.89595,-303.588684,198.699314997342,184.399472769335,-290.406953655944,239.216446,154.418701,-312.156097,193.269043,163.187973,-267.301758,226.67485,170.510162,-304.801514,220.95224,175.952774,-262.906921,214.216568,186.737411,-287.008667
199.138443,158.534164,-241.5298,204.400925,174.924606,-305.836578,199.439684300757,185.429255792211,-292.673880378559,240.050262,155.436264,-314.282166,193.822357,164.255127,-269.661102,227.454239,171.479095,-306.94223,221.548492,176.85054,-265.069641,214.959656,187.672241,-289.184937
199.69809,159.550064,-243.867706,205.281326,175.881851,-308.225311,200.24484654459,186.410358949488,-295.073818860995,240.940536,156.429276,-316.52005,194.506027,165.252563,-272.055023,228.318665,172.397125,-309.196625,222.226913,177.828659,-267.361511,215.799454,188.598495,-291.5354
200.238556,160.551544,-246.240448,206.127075,176.78569,-310.62204,201.051641327827,187.376356274889,-297.535930770465,241.814789,157.283295,-318.735626,195.088898,166.343201,-274.528229,229.165878,173.247803,-311.498352,222.908112,178.783524,-269.703949,216.575439,189.541214,-293.885559
200.712357,161.514862,-248.656021,206.912521,177.630646,-312.983002,202.077271,185.956345,-298.432281,242.586014,158.131943,-320.951355,195.65094,167.319412,-276.939758,229.923813,174.050919,-313.747559,223.511337,179.650894,-272.002869,217.234375,190.521225,-296.239166
201.188889,162.388321,-251.06778,207.620407,178.5103,-315.384216,202.823914,186.824905,-300.954681,243.329498,158.910507,-323.209686,196.166336,168.192978,-279.364197,230.669266,174.878464,-316.064545,224.104645,180.461517,-274.324615,217.8517,191.505295,-298.634277
201.665726,163.178436,-253.692764,208.509888,179.345596,-317.930389,203.665146,187.562454,-303.471313,244.153473,159.721848,-325.628326,196.860947,169.019577,-281.99707,231.516876,175.696838,-318.529297,224.76059,181.275238,-276.805328,218.6082,192.452179,-301.191803
202.152039,164.069763,-256.450348,209.343353,180.307251,-320.704834,204.551193,188.194626,-306.05072,245.032791,160.520432,-328.156738,197.486908,169.968231,-284.774567,232.428528,176.55777,-321.11322,225.431854,182.063324,-279.437714,219.235153,193.584671,-303.991333
202.779953,164.874542,-259.174072,210.217453,181.091415,-323.428955,205.318954,189.141495,-308.91214,245.884918,161.268341,-330.75766,198.177902,170.859329,-287.571747,233.293091,177.273621,-323.777649,226.137665,182.859283,-282.140259,220.19014,194.192871,-306.613373
203.312225,165.765152,-262.016602,211.09584,181.850067,-326.274628,206.146423,189.860458,-311.721863,246.742752,161.916962,-333.381561,198.874329,171.683655,-290.410522,234.165665,177.924973,-326.469788,226.850266,183.638443,-284.874725,221.174484,194.716324,-309.304443
203.851669,166.561478,-264.816559,211.891388,182.478302,-329.088745,206.888138,190.622681,-314.620117,247.567352,162.461624,-335.985382,199.541457279491,172.485333917377,-293.204569709813,234.946457,178.528061,-329.174927,227.545502,184.371109,-287.557343,221.923676,195.366974,-312.093903
204.322586,167.161819,-267.655121,212.676025,183.060272,-331.90802,207.655884,191.022858,-317.362488,248.323944,163.000931,-338.637756,200.200553406104,172.99257599536,-296.021988569599,235.718903,179.075943,-331.903015,228.197968,185.026642,-290.269592,222.622955,195.960861,-314.909454
204.839264,167.858002,-270.671204,213.649277,183.461533,-334.81778,208.487518,191.490402,-320.259857,249.19841,163.590424,-341.417023,200.939421417965,173.568815174114,-298.942825965313,236.569168,179.669724,-334.747986,228.85141,185.661667,-293.098175,223.451675,196.52533,-317.831268
205.444931,168.543091,-273.838409,214.568115,184.358353,-338.041046,209.428009,192.187424,-323.490936,250.18869,164.166672,-344.342285,201.657075020551,174.224180307605,-302.252668567151,237.572189,180.228226,-337.734314,229.635956,186.306946,-296.151611,224.453568,197.080368,-320.871918
