taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39466,42606,41595,35357,54688,53774,159024
39424,42537,41508,35355,54622,53759,158824
39478,42650,41609,35352,54754,53810,159089
39477,42594,41537,35313,54741,53743,158921
39436,42693,41573,35405,54764,53860,159107
39411,42704,41533,35368,54760,53816,159016
39456,42639,41544,35332,54700,53798,158971
39415,42602,41563,35306,54675,53705,158886
39433,42645,41623,35323,54671,53821,159024
39437,42638,41591,35315,54675,53825,158981
39405,42649,41508,35346,54608,53817,158908
39455,42628,41549,35335,54677,53797,158967
39459,42605,41578,35300,54688,53756,158942
39445,42568,41563,35360,54693,53740,158936
39480,42677,41596,35336,54738,53831,159089
39475,42596,41616,35409,54738,53832,159096
39459,42676,41646,35388,54768,53831,159169
39400,42647,41523,35337,54663,53780,158907
39522,42587,41557,35336,54726,53790,159002
39428,42623,41585,35323,54695,53730,158959
39471,42689,41569,35360,54745,53798,159089
39434,42649,41580,35327,54691,53774,158990
39473,42685,41559,35395,54760,53812,159112
39442,42554,41573,35343,54665,53679,158912
39436,42691,41633,35378,54821,53765,159138
39410,42658,41595,35360,54745,53756,159023
39421,42652,41564,35367,54690,53781,159004
39476,42657,41604,35417,54781,53803,159154
39480,42609,41605,35409,54759,53819,159103
39418,42566,41577,35361,54671,53718,158922
39500,42658,41596,35363,54736,53820,159117
39452,42584,41619,35345,54682,53741,159000
39451,42701,41626,35390,54795,53790,159168
39471,42650,41620,35364,54760,53767,159105
39519,42674,41629,35394,54799,53757,159216
39491,42645,41622,35315,54729,53758,159073
39450,42579,41587,35340,54690,53692,158956
39489,42645,41562,35319,54656,53740,159015
39506,42723,41641,35390,54802,53827,159260
39531,42670,41620,35352,54709,53827,159173
39510,42730,41612,35303,54761,53813,159155
39478,42673,41570,35395,54725,53753,159116
39498,42681,41644,35355,54768,53745,159178
39470,42631,41673,35331,54689,53738,159105
39505,42734,41655,35348,54757,53830,159242
39515,42702,41691,35336,54767,53819,159244
39504,42706,41629,35315,54756,53725,159154
39415,42662,41648,35289,54669,53747,159014
39443,42647,41655,35321,54719,53704,159066
39460,42692,41629,35343,54745,53749,159124
39461,42647,41720,35372,54759,53805,159200
39461,42705,41689,35318,54744,53777,159173
39458,42641,41633,35328,54756,53710,159060
39472,42615,41641,35279,54632,53779,159007
39440,42653,41715,35271,54675,53779,159079
39433,42589,41628,35344,54678,53711,158994
39463,42668,41709,35363,54783,53809,159203
39458,42678,41702,35356,54752,53815,159194
39471,42712,41713,35401,54831,53789,159297
39479,42714,41692,35337,54740,53818,159222
39458,42662,41672,35339,54683,53790,159131
39434,42614,41618,35349,54686,53746,159015
39517,42664,41643,35310,54659,53802,159134
39454,42704,41706,35355,54736,53820,159219
39445,42757,41689,35355,54772,53812,159246
39437,42618,41708,35299,54675,53778,159062
39421,42640,41676,35329,54671,53766,159066
39481,42685,41704,35342,54733,53810,159212
39491,42698,41684,35409,54753,53850,159282
39503,42604,41661,35387,54670,53833,159155
39462,42666,41696,35361,54777,53769,159185
39470,42631,41601,35358,54729,53720,159060
39425,42677,41594,35326,54686,53778,159022
39452,42620,41588,35315,54671,53714,158975
39478,42676,41621,35380,54759,53806,159155
39479,42611,41639,35403,54735,53789,159132
39534,42696,41626,35326,54811,53783,159182
39367,42559,41619,35284,54629,53690,158829
39502,42704,41619,35344,54763,53812,159169
39486,42580,41600,35322,54655,53751,158988
39499,42634,41655,35338,54726,53789,159126
39440,42624,41616,35294,54667,53767,158974
39429,42663,41603,35372,54708,53808,159067
39394,42632,41551,35327,54643,53743,158904
39429,42656,41595,35318,54747,53738,158998
39407,42589,41552,35295,54674,53711,158843
39373,42556,41610,35322,54635,53734,158861
39337,42557,41527,35283,54606,53695,158704
39329,42621,41574,35295,54677,53736,158819
39320,42511,41508,35287,54552,53688,158626
39367,42506,41556,35255,54544,53728,158684
39347,42630,41509,35314,54634,53763,158800
39424,42619,41587,35376,54737,53801,159006
39392,42617,41552,35339,54660,53755,158900
39423,42669,41589,35324,54769,53785,159005
39431,42636,41578,35290,54675,53769,158935
39395,42580,41568,35347,54699,53741,158890
39395,42600,41547,35313,54682,53707,158855
39447,42627,41607,35355,54737,53804,159036
39420,42630,41541,35353,54713,53757,158944
39374,42662,41619,35334,54715,53802,158989
39419,42612,41503,35295,54643,53738,158829
39461,42679,41568,35377,54725,53836,159085
39451,42605,41582,35354,54729,53773,158992
39431,42694,41624,35388,54776,53832,159137
39424,42626,41568,35373,54739,53734,158991
39425,42623,41632,35350,54700,53807,159030
39406,42655,41588,35330,54711,53746,158979
39374,42627,41578,35338,54675,53754,158917
39429,42613,41562,35374,54710,53739,158978
39485,42662,41620,35381,54775,53788,159148
39440,42639,41673,35394,54771,53756,159146
39471,42686,41577,35412,54801,53761,159146
39412,42631,41635,35338,54712,53737,159016
39378,42727,41644,35403,54784,53790,159152
39420,42666,41615,35386,54747,53769,159087
39370,42728,41603,35365,54712,53760,159066
39410,42699,41637,35433,54744,53802,159179
39404,42746,41576,35402,54778,53821,159128
39369,42642,41577,35375,54723,53723,158963
39381,42663,41594,35360,54707,53762,158998
39409,42652,41584,35368,54768,53722,159013
39478,42721,41624,35438,54873,53786,159261
39418,42705,41631,35391,54766,53791,159145
39404,42681,41614,35390,54740,53810,159089
39436,42634,41555,35371,54743,53710,158996
39419,42653,41558,35387,54682,53772,159017
39322,42658,41583,35374,54683,53762,158937
39404,42718,41623,35436,54779,53808,159181
39365,42690,41574,35401,54720,53761,159030
39440,42701,41577,35443,54833,53786,159161
39312,42708,41526,35369,54735,53735,158915
39366,42678,41543,35379,54750,53728,158966
39335,42631,41503,35376,54748,53695,158845
39361,42643,41583,35382,54820,53696,158969
39320,42600,41505,35411,54693,53732,158836
39285,42606,41548,35334,54741,53682,158773
39226,42595,41493,35375,54696,53649,158689
39268,42659,41497,35374,54693,53712,158798
39309,42637,41573,35403,54836,53663,158922
39294,42687,41648,35389,54796,53778,159018
39302,42645,41599,35443,54811,53723,158989
39318,42687,41595,35460,54875,53723,159060
39237,42588,41527,35403,54746,53632,158755
39288,42682,41572,35435,54890,53679,158977
39279,42609,41588,35360,54825,53640,158836
39296,42641,41591,35447,54882,53618,158975
39246,42637,41594,35490,54849,53686,158967
39267,42695,41595,35435,54881,53702,158992
39314,42642,41627,35461,54911,53690,159044
39272,42710,41645,35522,54977,53706,159149
39264,42668,41602,35576,54953,53725,159110
39297,42741,41623,35503,54973,53714,159164
39275,42744,41623,35530,54990,53738,159172
39327,42740,41590,35544,54994,53759,159201
39235,42710,41606,35561,54964,53714,159112
39313,42736,41624,35584,55089,53677,159257
39342,42694,41607,35568,55052,53703,159211
39334,42743,41710,35589,55093,53751,159376
39348,42736,41644,35606,55091,53770,159334
39321,42811,41605,35591,55050,53797,159328
39403,42735,41641,35541,55035,53739,159320
39383,42797,41644,35591,55081,53809,159415
39398,42761,41668,35561,55125,53723,159388
39406,42856,41685,35583,55117,53773,159530
39384,42729,41634,35568,55016,53781,159315
39405,42798,41655,35579,55088,53761,159437
39420,42776,41666,35541,54997,53816,159403
39394,42785,41644,35565,55107,53774,159388
39369,42745,41600,35551,55035,53714,159265
39435,42759,41690,35524,55036,53757,159408
39408,42865,41723,35556,55112,53807,159552
39426,42786,41708,35518,55116,53748,159438
39433,42771,41632,35501,55014,53759,159337
39419,42779,41580,35554,55098,53731,159332
39404,42748,41639,35523,55001,53760,159314
39382,42840,41648,35553,55032,53821,159423
39409,42803,41691,35578,55079,53814,159481
39420,42746,41655,35522,55032,53725,159343
39455,42754,41614,35515,55027,53771,159338
39393,42755,41690,35489,55025,53720,159327
39424,42715,41610,35492,54973,53752,159241
39449,42783,41657,35516,55037,53787,159405
39410,42732,41678,35530,55057,53786,159350
39449,42738,41705,35501,55033,53800,159393
39397,42743,41642,35458,54901,53778,159240
39414,42773,41650,35481,54988,53787,159318
39432,42749,41670,35436,54987,53782,159287
39406,42813,41667,35524,55041,53843,159410
39439,42713,41635,35505,55001,53786,159292
39341,42739,41685,35441,54865,53774,159206
39349,42717,41633,35424,54902,53756,159123
39362,42795,41656,35472,54956,53785,159285
39375,42761,41674,35442,54968,53790,159252
39364,42756,41606,35536,54953,53818,159262
39375,42686,41665,35452,54866,53812,159178
39336,42785,41708,35463,54997,53822,159292
39401,42637,41584,35439,54826,53760,159061
39338,42680,41617,35421,54871,53745,159056
39362,42645,41614,35456,54821,53783,159077
39334,42714,41677,35415,54931,53763,159140
39306,42696,41550,35372,54750,53787,158924
39353,42707,41621,35395,54841,53800,159076
39335,42627,41616,35397,54752,53786,158975
39272,42622,41616,35329,54721,53731,158839
39339,42587,41636,35401,54780,53736,158963
39392,42668,41648,35334,54776,53775,159042
39403,42609,41610,35353,54775,53756,158975
39386,42692,41633,35346,54814,53761,159057
39365,42692,41588,35288,54737,53789,158933
39347,42708,41575,35312,54769,53754,158942
39388,42596,41540,35305,54653,53737,158829
39348,42719,41600,35326,54725,53764,158993
39412,42629,41625,35307,54750,53710,158973
39372,42683,41622,35400,54790,53802,159077
39411,42701,41572,35353,54802,53774,159037
39368,42691,41590,35309,54704,53751,158958
39452,42589,41610,35325,54716,53751,158976
39464,42768,41618,35423,54841,53868,159273
39365,42717,41573,35392,54775,53810,159047
39428,42627,41604,35388,54782,53774,159047
39428,42652,41548,35312,54700,53744,158940
39392,42628,41559,35304,54683,53707,158883
39354,42526,41535,35319,54589,53666,158734
39394,42589,41543,35282,54607,53680,158808
39436,42646,41507,35320,54641,53742,158909
39374,42644,41511,35338,54667,53706,158867
39403,42585,41450,35334,54633,53646,158772
39410,42592,41546,35316,54641,53694,158864
39435,42618,41545,35251,54669,53691,158849
39444,42609,41552,35352,54778,53709,158957
39387,42554,41530,35303,54649,53716,158774
39370,42582,41532,35283,54663,53710,158767
39384,42557,41480,35322,54624,53750,158743
39394,42615,41507,35283,54597,53732,158799
39373,42581,41501,35342,54649,53734,158797
39396,42632,41532,35356,54727,53799,158916
39340,42605,41521,35308,54622,53758,158774
39396,42588,41480,35340,54633,53747,158804
39398,42565,41456,35335,54667,53731,158754
39330,42614,41483,35327,54656,53713,158754
39343,42455,41497,35343,54549,53717,158638
39418,42611,41500,35352,54689,53781,158881
39358,42546,41508,35254,54544,53735,158666
39368,42622,41514,35321,54644,53755,158825
39375,42569,41475,35269,54592,53695,158688
39421,42574,41491,35293,54659,53721,158779
39374,42562,41466,35320,54566,53763,158722
39378,42542,41548,35373,54654,53803,158841
39375,42587,41543,35267,54642,53755,158772
39402,42683,41549,35328,54696,53805,158962
39369,42590,41601,35279,54645,53783,158839
39376,42571,41519,35304,54602,53736,158770
39391,42641,41564,35354,54704,53784,158950
39414,42680,41514,35393,54747,53801,159001
39378,42624,41541,35327,54639,53766,158870
39435,42724,41568,35343,54760,53825,159070
39357,42543,41508,35262,54545,53714,158670
39432,42604,41525,35296,54675,53746,158857
39398,42653,41535,35322,54651,53811,158908
39441,42659,41568,35328,54685,53807,158996
39393,42611,41555,35338,54659,53784,158897
39427,42582,41547,35316,54617,53772,158872
39401,42576,41545,35294,54638,53708,158816
39423,42605,41541,35275,54643,53744,158844
39332,42555,41588,35298,54619,53725,158773
39354,42652,41597,35389,54759,53769,158992
39416,42575,41572,35334,54645,53753,158897
39451,42675,41603,35429,54779,53905,159158
39436,42612,41570,35376,54709,53759,158994
39486,42632,41573,35353,54686,53813,159044
39456,42606,41631,35413,54711,53831,159106
39500,42659,41584,35418,54737,53860,159161
39402,42581,41553,35378,54648,53769,158914
39462,42630,41624,35371,54753,53786,159087
39443,42660,41582,35323,54734,53737,159008
39484,42624,41561,35357,54690,53813,159026
39462,42664,41572,35383,54741,53810,159081
39506,42629,41556,35412,54733,53827,159103
39478,42724,41547,35416,54783,53845,159165
39533,42666,41602,35411,54743,53838,159212
39482,42599,41588,35380,54706,53790,159049
39478,42714,41607,35375,54768,53844,159174
39468,42638,41634,35356,54716,53784,159096
39465,42644,41633,35359,54693,53827,159101
39477,42604,41634,35371,54703,53789,159086
39457,42623,41674,35310,54719,53785,159064
39455,42665,41665,35357,54799,53780,159142
39467,42616,41667,35349,54674,53787,159099
39386,42695,41622,35387,54798,53763,159090
39440,42599,41680,35397,54668,53797,159116
39459,42661,41655,35447,54798,53776,159222
39406,42709,41663,35392,54804,53776,159170
39460,42582,41623,35364,54616,53819,159029
39454,42631,41609,35377,54730,53769,159071
39417,42635,41676,35374,54749,53743,159102
39467,42729,41642,35377,54764,53827,159215
39442,42648,41672,35360,54766,53764,159122
39385,42631,41639,35419,54766,53749,159074
39419,42570,41599,35385,54677,53745,158973
39448,42642,41596,35403,54760,53740,159089
39412,42622,41654,35406,54707,53819,159094
39469,42687,41602,35433,54806,53784,159191
39423,42674,41649,35363,54771,53766,159109
39443,42684,41664,35393,54821,53767,159184
39383,42618,41640,35343,54678,53741,158984
39445,42687,41623,35394,54797,53755,159149
39428,42658,41612,35328,54697,53758,159026
39402,42731,41626,35422,54766,53792,159181
39402,42624,41613,35391,54805,53710,159030
39386,42717,41623,35452,54851,53824,159178
39388,42641,41629,35319,54665,53734,158977
39436,42625,41668,35335,54727,53727,159064
39432,42677,41567,35380,54728,53763,159056
39453,42644,41607,35354,54731,53793,159058
39454,42601,41597,35384,54723,53768,159036
39455,42623,41600,35398,54720,53787,159076
39414,42650,41611,35363,54718,53773,159038
39439,42615,41597,35370,54698,53768,159021
39435,42574,41541,35335,54656,53703,158885
39393,42637,41583,35332,54720,53732,158945
39446,42588,41541,35333,54662,53751,158908
39449,42654,41598,35315,54736,53720,159016
39409,42620,41474,35309,54642,53727,158812
39444,42626,41570,35262,54667,53755,158902
39465,42589,41548,35285,54653,53725,158887
39469,42610,41552,35290,54677,53800,158921
39470,42526,41490,35257,54563,53706,158743
39492,42627,41583,35304,54708,53813,159006
39429,42627,41483,35308,54678,53743,158847
39457,42585,41501,35287,54614,53735,158830
39402,42546,41505,35321,54570,53732,158774
39448,42650,41520,35342,54685,53826,158960
39489,42703,41615,35349,54739,53862,159156
39528,42545,41571,35353,54660,53799,158997
39452,42632,41582,35256,54659,53809,158922
39493,42664,41569,35340,54701,53879,159066
39499,42599,41569,35351,54700,53799,159018
39506,42678,41591,35351,54699,53874,159126
39497,42619,41536,35301,54660,53767,158953
39463,42631,41562,35355,54724,53815,159011
39470,42579,41548,35347,54691,53763,158944
39437,42632,41516,35322,54662,53764,158907
39450,42636,41573,35295,54748,53702,158954
39428,42680,41517,35339,54659,53789,158964
39410,42565,41518,35323,54573,53742,158816
39451,42614,41569,35299,54640,53755,158933
39430,42643,41508,35327,54662,53730,158908
39445,42609,41560,35300,54717,53729,158914
39435,42666,41547,35333,54684,53753,158981
39511,42646,41570,35380,54748,53805,159107
39470,42587,41575,35332,54652,53767,158964
39448,42624,41527,35335,54672,53720,158934
39451,42567,41551,35351,54630,53741,158920
39504,42685,41575,35358,54744,53830,159122
39442,42699,41568,35325,54707,53778,159034
39540,42640,41635,35358,54728,53827,159173
39499,42608,41634,35349,54689,53789,159090
39513,42716,41626,35352,54743,53834,159207
39532,42611,41592,35319,54671,53772,159054
39519,42622,41685,35384,54737,53833,159210
39497,42658,41610,35369,54700,53854,159134
39508,42682,41615,35374,54755,53825,159179
39560,42653,41636,35311,54717,53840,159160
39522,42649,41654,35278,54675,53801,159103
39490,42683,41661,35311,54768,53777,159145
39473,42639,41614,35322,54671,53782,159048
39477,42656,41619,35333,54729,53749,159085
39500,42735,41621,35306,54755,53797,159162
39504,42717,41547,35315,54676,53839,159083
39516,42694,41610,35369,54738,53822,159189
39499,42629,41607,35332,54651,53771,159067
39508,42650,41610,35286,54677,53785,159054
39494,42600,41637,35354,54739,53757,159085
39523,42718,41645,35356,54793,53825,159242
39458,42731,41564,35346,54690,53835,159099
39489,42679,41616,35372,54725,53832,159156
39493,42575,41574,35385,54684,53722,159027
39538,42686,41602,35399,54722,53861,159225
39499,42695,41643,35372,54739,53844,159209
39492,42705,41673,35322,54728,53823,159192
39445,42614,41697,35312,54682,53771,159068
39509,42638,41619,35370,54739,53801,159136
39439,42612,41628,35311,54606,53811,158990
39475,42575,41650,35335,54700,53738,159035
39446,42605,41654,35323,54702,53756,159028
39487,42663,41677,35344,54704,53869,159171
39540,42710,41609,35387,54824,53874,159246
39497,42677,41585,35326,54744,53792,159085
39522,42625,41639,35335,54732,53848,159121
39486,42646,41637,35392,54786,53813,159161
39485,42634,41538,35375,54707,53813,159032
39556,42562,41622,35333,54641,53863,159073
39500,42667,41619,35393,54797,53861,159179
39578,42748,41607,35350,54847,53942,159283
39520,42670,41585,35321,54731,53882,159096
39488,42577,41561,35310,54626,53834,158936
39547,42583,41529,35349,54659,53869,159008
39553,42697,41630,35319,54689,53993,159199
39540,42677,41639,35340,54713,53940,159196
39519,42712,41696,35387,54792,53925,159314
39569,42690,41597,35345,54757,53925,159201
39552,42640,41619,35354,54789,53897,159165
39449,42762,41631,35358,54738,53928,159200
39584,42728,41622,35345,54794,53972,159279
39480,42679,41578,35380,54754,53901,159117
39517,42728,41644,35344,54751,53941,159233
39515,42590,41595,35341,54720,53844,159041
39547,42654,41632,35332,54748,53910,159165
39511,42592,41561,35331,54709,53833,158995
39548,42734,41549,35330,54757,53902,159161
39481,42683,41614,35320,54715,53858,159098
39543,42686,41586,35352,54766,53917,159167
39465,42649,41551,35392,54681,53888,159057
39540,42662,41598,35368,54754,53887,159168
39504,42703,41601,35309,54674,53892,159117
39564,42705,41586,35380,54808,53901,159235
39528,42698,41599,35417,54731,53905,159242
39537,42602,41571,35363,54712,53838,159073
39476,42652,41575,35356,54716,53840,159059
39565,42690,41604,35307,54744,53875,159166
39498,42680,41606,35298,54716,53821,159082
39456,42676,41613,35250,54662,53817,158995
39513,42705,41587,35381,54699,53922,159186
39534,42716,41678,35403,54864,53865,159331
39481,42655,41632,35357,54731,53809,159125
39529,42621,41609,35353,54775,53809,159112
39469,42657,41607,35331,54688,53837,159064
39494,42748,41620,35397,54817,53883,159259
39479,42694,41573,35316,54686,53863,159062
39407,42644,41618,35356,54693,53806,159025
39418,42691,41689,35314,54705,53806,159112
39446,42649,41638,35311,54741,53765,159044
39436,42648,41643,35376,54767,53715,159103
39452,42726,41692,35413,54841,53811,159283
39389,42719,41689,35413,54772,53823,159210
39409,42707,41779,35387,54738,53829,159282
39363,42669,41760,35291,54687,53741,159083
39392,42683,41745,35329,54756,53735,159149
39473,42678,41705,35333,54758,53807,159189
39440,42593,41715,35364,54748,53748,159112
39472,42653,41763,35358,54765,53814,159246
39407,42757,41706,35338,54762,53831,159208
39399,42638,41730,35288,54669,53755,159055
39436,42648,41772,35273,54736,53754,159129
39417,42692,41721,35288,54684,53780,159118
39460,42768,41854,35344,54830,53890,159426
39501,42681,41768,35388,54806,53815,159338
39465,42702,41774,35290,54747,53805,159231
39440,42665,41772,35309,54710,53803,159186
39416,42717,41786,35287,54750,53818,159206
39457,42694,41834,35385,54848,53824,159370
39475,42738,41821,35313,54842,53835,159347
39397,42709,41763,35328,54736,53794,159197
39498,42721,41827,35314,54824,53891,159360
39439,42651,41777,35326,54713,53743,159193
39445,42674,41819,35322,54780,53806,159260
39435,42732,41840,35299,54776,53850,159306
39445,42701,41857,35304,54790,53829,159307
39363,42692,41820,35309,54742,53801,159184
39378,42705,41847,35316,54771,53792,159246
39394,42621,41773,35239,54623,53762,159027
39397,42629,41770,35266,54666,53747,159062
39400,42710,41805,35295,54697,53846,159210
39479,42672,41825,35297,54777,53819,159273
39394,42689,41743,35345,54683,53801,159171
39428,42778,41889,35344,54888,53857,159439
39430,42707,41759,35275,54709,53824,159171
39419,42698,41819,35283,54763,53786,159219
39445,42661,41779,35297,54715,53813,159182
39445,42682,41804,35317,54700,53823,159248
39429,42702,41758,35363,54802,53821,159252
39473,42734,41799,35373,54848,53850,159379
39461,42677,41743,35298,54735,53801,159179
39493,42683,41839,35320,54782,53813,159335
39434,42657,41792,35300,54753,53758,159183
39405,42748,41800,35331,54831,53790,159284
39433,42649,41771,35342,54754,53780,159195
39459,42731,41723,35390,54850,53812,159303
39412,42643,41687,35347,54734,53766,159089
39426,42612,41704,35332,54709,53761,159074
39419,42652,41730,35338,54762,53772,159139
39440,42713,41720,35367,54746,53870,159240
39472,42709,41646,35364,54782,53817,159191
39489,42716,41701,35375,54769,53914,159281
39431,42657,41699,35329,54723,53860,159116
39504,42642,41633,35307,54743,53815,159086
39424,42662,41580,35293,54686,53814,158959
39487,42634,41605,35400,54745,53858,159126
39467,42709,41645,35334,54781,53862,159155
39482,42616,41654,35303,54710,53822,159055
39435,42591,41570,35305,54617,53800,158901
39449,42659,41634,35266,54671,53818,159008
39483,42548,41614,35297,54613,53789,158942
39476,42638,41623,35304,54660,53781,159041
39455,42609,41635,35315,54663,53799,159014
39457,42637,41632,35310,54688,53791,159036
39458,42660,41616,35331,54692,53814,159065
39458,42638,41630,35325,54641,53839,159051
39490,42583,41569,35295,54628,53778,158937
39456,42578,41623,35320,54667,53756,158977
39410,42568,41537,35238,54544,53726,158753
39473,42643,41577,35268,54655,53778,158961
39465,42569,41559,35240,54578,53744,158833
39441,42555,41612,35254,54627,53775,158862
39443,42546,41535,35281,54633,53723,158805
39491,42627,41609,35265,54652,53790,158992
39465,42648,41617,35312,54708,53826,159042
39501,42580,41567,35282,54593,53816,158930
39418,42654,41551,35282,54661,53757,158905
39464,42529,41581,35272,54595,53753,158846
39446,42619,41595,35234,54616,53808,158894
39450,42601,41576,35304,54602,53763,158931
39496,42652,41592,35346,54688,53836,159086
39438,42657,41581,35313,54695,53774,158989
39425,42586,41522,35253,54608,53695,158786
39432,42604,41564,35313,54688,53715,158913
39452,42605,41577,35317,54623,53767,158951
39461,42605,41587,35305,54650,53780,158958
39451,42643,41592,35289,54637,53754,158975
39388,42681,41614,35341,54693,53783,159024
39420,42690,41633,35295,54637,53782,159038
39490,42629,41615,35345,54691,53789,159079
39460,42665,41593,35321,54708,53767,159039
39453,42794,41567,35366,54773,53822,159180
39408,42585,41538,35342,54623,53748,158873
39364,42650,41656,35326,54659,53769,158996
39367,42712,41519,35342,54730,53757,158940
39454,42673,41583,35313,54740,53730,159023
39390,42569,41517,35336,54669,53684,158812
39367,42731,41599,35333,54712,53753,159030
39425,42681,41550,35392,54739,53797,159048
39428,42731,41587,35382,54787,53795,159128
39377,42611,41587,35301,54703,53701,158876
39410,42646,41586,35348,54720,53784,158990
39360,42550,41599,35321,54645,53670,158830
39440,42594,41642,35387,54742,53761,159063
39358,42604,41532,35351,54669,53722,158845
39333,42646,41566,35390,54751,53752,158935
39298,42619,41566,35302,54680,53678,158785
39345,42541,41547,35342,54658,53658,158775
39309,42584,41536,35315,54648,53672,158744
39319,42560,41536,35333,54701,53626,158748
39310,42520,41503,35302,54602,53637,158635
39383,42594,41542,35365,54715,53722,158884
39278,42621,41540,35326,54646,53667,158765
39297,42583,41476,35382,54697,53646,158738
39291,42656,41537,35339,54737,53685,158823
39317,42518,41519,35401,54698,53649,158755
39382,42611,41516,35368,54773,53690,158877
39333,42605,41544,35334,54696,53707,158816
39365,42585,41490,35371,54709,53672,158811
39356,42599,41508,35293,54617,53694,158756
39379,42602,41524,35328,54662,53729,158833
39458,42654,41560,35350,54740,53785,159022
39408,42628,41548,35345,54693,53773,158929
39410,42669,41564,35374,54769,53760,159017
39380,42605,41500,35340,54674,53731,158825
39395,42620,41575,35331,54742,53687,158921
39369,42574,41532,35362,54679,53707,158837
39434,42583,41561,35357,54708,53738,158935
39385,42708,41493,35393,54715,53789,158979
39414,42631,41494,35339,54721,53721,158878
39412,42554,41534,35357,54670,53706,158857
39355,42584,41521,35317,54653,53687,158777
39363,42575,41455,35312,54602,53730,158705
39405,42584,41577,35307,54710,53731,158873
39363,42598,41534,35297,54681,53726,158792
39381,42560,41530,35296,54647,53685,158767
39333,42566,41502,35272,54614,53704,158673
39413,42519,41525,35275,54612,53752,158732
39364,42607,41477,35303,54717,53731,158751
39387,42587,41465,35328,54660,53733,158767
39359,42619,41482,35279,54624,53768,158739
39358,42590,41506,35237,54632,53718,158691
39361,42575,41482,35281,54598,53734,158699
39410,42615,41541,35310,54660,53835,158876
39343,42551,41445,35294,54611,53709,158633
39368,42648,41589,35313,54727,53815,158918
39361,42555,41520,35333,54666,53758,158769
39422,42628,41521,35364,54747,53834,158935
39307,42637,41556,35386,54771,53789,158886
39357,42584,41462,35381,54641,53783,158784
39322,42606,41491,35360,54698,53752,158779
39381,42624,41561,35385,54777,53804,158951
