marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
256.85614,164.313782,-195.7892,248.195236,183.907974,-259.104645,248.491638,189.316147,-242.275101,280.439545,162.760849,-275.569977,247.448288,169.773209,-221.324188,270.170441,178.001038,-264.671906,274.259247,182.582245,-222.725555,262.631744,195.431107,-244.486282
257.10675,164.7173,-198.073135,248.803909,183.845627,-261.536316,248.853714,189.517014,-244.896851,281.182556,162.713165,-277.639557,248.01651,169.707886,-223.568008,270.768677,178.059097,-266.978699,274.622528,182.858688,-224.998581,263.12027,195.441467,-246.874374
257.136383,164.876816,-200.51651,249.222778,183.710678,-264.038605,249.031387,189.594498,-247.589935,281.793213,162.738312,-279.886414,248.265152,169.605957,-226.011856,271.237244,178.120605,-269.337646,274.768982,183.009262,-227.372864,263.380219,195.438843,-249.345108
256.967102,165.093887,-203.252548,249.50769,183.934326,-266.965759,249.098007,189.797272,-250.540955,282.463776,162.909622,-282.393524,248.261444,169.839127,-228.92778,271.664124,178.352463,-271.983551,274.774109,183.254105,-229.979675,263.530304,195.576889,-252.087601
256.776489,165.542236,-206.388702,249.927139,184.400909,-270.153412,249.337189,190.273865,-253.866211,283.094452,163.523788,-285.25531,248.266037,170.416458,-232.232849,272.156586,178.897491,-274.994171,274.827759,183.798904,-233.009567,263.803467,196.017487,-255.101395
256.525574,166.417831,-210.056946,250.462341,185.413116,-273.898163,249.639664,191.284882,-257.65332,283.869537,164.641602,-288.741089,248.210938,171.4599,-236.068771,272.79895,179.867615,-278.521698,274.989838,184.726944,-236.392365,264.140839,197.06308,-258.690704
256.169434,167.717804,-214.053497,250.925354,186.681259,-277.882538,249.871109,192.639816,-261.724335,284.476257,165.892822,-292.3461,247.674591,173.19606,-240.355331,273.342072,181.290024,-282.230499,275.082764,186.09404,-240.06604,264.463348,198.299164,-262.525818
255.79213,169.283142,-217.881729,251.10881,188.093292,-281.838959,249.818024,194.23114,-265.833862,284.771545,167.316544,-295.986969,247.149826,175.066223,-244.455444,273.515747,182.818161,-286.041412,274.963196,187.629684,-243.761795,264.536652,199.78569,-266.425537
255.130569,170.974243,-221.803772,251.008377,189.649933,-285.829132,249.633041,195.825211,-269.888611,284.811584,168.842789,-299.691132,246.416031,177.128784,-248.669525,273.512939,184.393875,-289.895355,274.623566,189.289673,-247.587997,264.270996,201.607208,-270.454254
254.365128,172.680969,-225.640884,250.697723,191.402298,-289.803589,249.171875,197.607147,-273.812592,284.605377,170.579895,-303.381134,245.542023,179.195389,-252.800095,273.241211,186.207764,-293.69989,274.019928,191.090332,-251.343414,263.827606,203.497879,-274.380554
253.396667,174.781906,-229.128464,250.228149,193.35257,-293.083282,248.55542,199.614029,-277.315979,284.139984,172.738419,-306.60614,244.821457,181.209915,-256.346161,272.769867,188.243729,-297.188019,273.27005,193.16243,-254.716675,263.140656,205.690842,-277.884338
