marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
137.792953,275.937073,-365.319122,311.392845625853,145.676347277362,-399.317808906311,127.012466,225.696075,-172.703018,250.737167,195.761795,-396.497223,129.785843,200.304489,-109.58033,196.017059,236.0047,-385.629456,128.447891,243.226044,-230.584839,128.84787,262.62793,-295.667023
138.13472,274.626587,-366.473846,312.345395323733,144.973997283647,-399.636323819684,127.161598,224.888428,-173.638931,251.510254,194.798813,-397.09137,129.778931,199.785095,-110.537521,196.540024,234.906784,-386.475006,128.611389,242.268066,-231.636154,129.090195,261.495819,-296.785095
138.232239,273.603058,-367.166199,312.743628820712,144.200987375545,-400.180560328625,127.570549,224.307877,-174.22908,251.813278,193.844666,-397.7034,130.376587,199.377411,-111.013885,196.726654,233.890396,-387.17691,128.884384,241.547333,-232.325363,129.282959,260.60556,-297.483276
138.494171,272.688599,-367.710938,312.940023271252,143.21054289374,-400.706035475518,128.159088,223.812683,-174.636703,252.020279,192.891708,-398.22113,131.028992,199.028839,-111.374191,196.963547,232.946381,-387.696594,129.351379,240.935425,-232.788971,129.659683,259.90448,-297.95224
139.228592,272.006958,-368.213898,313.658267178949,142.379179754994,-400.824272031654,128.597473,223.409286,-175.097519,252.790787,192.099319,-398.514099,131.381195,198.684555,-111.808113,197.710159,232.199295,-388.101501,129.911224,240.447739,-233.277542,130.315018,259.29187,-298.447266
140.614151,271.639435,-368.75174,315.141955396396,141.862303812774,-400.519144429976,129.148666,223.050812,-175.614166,254.362091,191.612473,-398.435699,131.622559,198.319778,-112.301941,199.16275,231.759064,-388.359528,130.704529,240.092972,-233.808212,131.406281,258.95343,-298.997528
142.441544,271.424042,-369.136322,316.822846391984,141.252697465133,-400.109671277802,129.869614,222.813477,-176.133026,256.14743,191.084015,-398.315277,131.972504,198.063248,-112.79821,200.986008,231.455902,-388.482849,131.833649,239.823441,-234.248322,132.841537,258.702271,-299.464935
144.211899,271.045319,-369.46582,318.34196554856,140.426967907516,-399.841079193307,131.01918,222.651825,-176.432419,257.77536,190.398209,-398.241608,132.899796,198.024506,-113.061775,202.694626,230.928772,-388.626556,133.172852,239.624008,-234.539673,134.379868,258.467316,-299.815247
145.987762,270.627838,-369.73056,319.348437097461,138.925027947101,-399.872708790263,132.621292,222.839706,-176.544769,259.105835,189.241272,-398.353668,134.477798,198.293793,-113.132469,204.221375,230.143768,-388.819458,134.872894,239.616028,-234.650055,136.16246,258.292542,-300.042114
148.119659,270.225159,-370.087402,320.378767803782,137.0173750591,-399.94116634555,134.726059,223.307114,-176.698135,260.56723,187.835678,-398.492493,136.327332,199.02478,-113.16996,206.013504,229.206314,-389.078705,137.050781,239.833694,-234.79567,138.294342,258.222443,-300.303192
150.710892,269.760956,-370.656738,322.06685803335,135.257299273147,-399.827302453539,136.771683,223.691925,-177.10083,262.643738,186.473236,-398.649017,138.192596,199.625595,-113.466911,208.307632,228.302948,-389.459869,139.242035,239.995346,-235.263748,140.744965,258.112885,-300.802155
153.286011,269.340393,-371.365082,324.12438983822,133.980027594145,-399.675816805009,138.552017,223.739975,-177.722977,264.930603,185.461746,-398.754974,139.613541,199.844711,-114.049965,210.790253,227.604614,-389.868073,141.2995,239.88472,-235.916595,143.167831,257.818329,-301.401123
155.252609,268.891083,-371.936249,326.030516770664,133.273801145734,-399.647480567446,139.898788,223.447067,-178.335602,266.9841,184.900391,-398.925049,140.71048,199.509964,-114.61692,212.844788,227.118713,-390.235748,142.793488,239.573471,-236.589355,145.220016,257.384521,-301.891113
156.477844,268.359894,-372.395081,327.555802746959,133.04573957553,-399.717292309642,140.87645,222.973328,-178.838959,268.363281,184.508438,-399.092438,141.518265,199.067703,-115.066399,214.146622,226.668228,-390.571564,143.813141,239.119873,-237.139511,146.050095,256.887299,-302.35022
157.153366,267.783264,-372.687927,328.459288932189,132.866475067303,-399.812687483003,141.314926,222.43689,-179.082977,269.106537,184.178101,-399.317139,142.12001,198.580246,-115.366096,214.839645,226.266373,-390.867126,144.212463,238.536942,-237.408325,146.667999,256.323669,-302.608093
157.293472,267.47522,-372.915619,328.975983466176,132.963427676947,-400.072483669257,141.684753,221.956833,-179.315201,269.498322,184.174759,-399.519653,142.455048,198.135834,-115.629967,215.158203,226.055969,-391.047913,144.468765,238.157257,-237.671875,146.939438,255.962952,-302.831238
157.331802,267.412537,-373.03717,329.39071896434,133.394074750349,-400.233989453624,141.7034,221.609818,-179.479889,269.752655,184.408417,-399.666382,142.564545,197.670212,-115.804665,215.312744,226.172546,-391.162079,144.47084,237.88475,-237.821121,146.954514,255.738953,-302.944244
157.011276,267.628998,-372.985718,329.178286225523,133.77340338793,-400.516939371559,141.715683,221.622925,-179.475479,269.497498,184.716934,-399.842407,142.591003,197.728973,-115.798584,215.014999,226.416092,-391.242493,144.350922,237.951614,-237.830261,146.759552,255.843262,-302.911621
