marker_01_x,marker_01_y,marker_01_z,marker_02_x,marker_02_y,marker_02_z,marker_03_x,marker_03_y,marker_03_z,marker_04_x,marker_04_y,marker_04_z,marker_05_x,marker_05_y,marker_05_z,marker_06_x,marker_06_y,marker_06_z,marker_07_x,marker_07_y,marker_07_z,marker_08_x,marker_08_y,marker_08_z
272.564392,33.294674,-420.899628,199.2892,200.404877,-380.623016,113.43882,152.786362,-279.468475,286.636688,166.586502,-464.921295,110.142838,83.740944,-259.99884,117.871468,227.393845,-301.032776,278.362488,103.327026,-443.420441,194.497772,56.87582,-341.069794
272.427063,33.400295,-420.690399,199.257172,200.482712,-380.425415,113.272675,152.895676,-279.320068,286.582336,166.663284,-464.673645,109.917976,83.87529,-259.87738,117.753128,227.493744,-300.923035,278.224335,103.422638,-443.205017,194.320984,57.007786,-340.902313
272.210938,33.496376,-420.53363,199.386932,200.546249,-380.197052,113.072823,153.057571,-279.180054,286.462769,166.784042,-464.487305,109.708557,84.023827,-259.750763,117.624794,227.626312,-300.764191,278.124847,103.492012,-443.013336,194.101761,57.115433,-340.756287
271.956177,33.617733,-420.412781,199.2211,200.693954,-380.026794,112.902199,153.200623,-279.013641,286.286682,166.908966,-464.291077,109.488045,84.169266,-259.612061,117.464401,227.779373,-300.56601,277.907471,103.644485,-442.845428,193.874359,57.234047,-340.62265
271.705658,33.675312,-420.290558,199.032669,200.816376,-379.86145,112.716682,153.336273,-278.835663,286.102448,166.968567,-464.133301,109.25312,84.296463,-259.439758,117.316612,227.912643,-300.375824,277.657959,103.748199,-442.717224,193.642624,57.321903,-340.475311
271.351807,33.702969,-420.12207,198.90004,200.903885,-379.647552,112.524605,153.443085,-278.647766,285.93866,166.98407,-463.928772,108.980904,84.419365,-259.282532,117.198715,228.010757,-300.165192,277.422424,103.71994,-442.533539,193.358994,57.389256,-340.312317
271.090607,33.674358,-419.907898,198.770737,200.953949,-379.418152,112.343323,153.572311,-278.435394,285.761566,166.968811,-463.694031,108.729668,84.527847,-259.084045,117.111244,228.120438,-299.944824,277.22876,103.695503,-442.303284,193.041382,57.433006,-340.118927
270.879791,33.644913,-419.716583,198.66571,201.000076,-379.218903,112.192192,153.665771,-278.24884,285.705444,166.950806,-463.470245,108.489197,84.629768,-258.900299,117.022675,228.195648,-299.739044,277.076233,103.706116,-442.088226,192.86174,57.474968,-339.927277
270.766479,33.689377,-419.510559,198.56134,201.057892,-379.036163,112.087914,153.704514,-278.056396,285.584198,166.985626,-463.255554,108.42086,84.670654,-258.70282,116.96077,228.002899,-299.833252,276.988739,103.718155,-441.880798,192.755966,57.513828,-339.719147
270.762299,33.704994,-419.240997,198.495712,201.086624,-378.838715,111.988342,153.759583,-277.880371,285.560364,166.990036,-463.025818,108.336365,84.728592,-258.505798,116.860173062355,228.045030196959,-299.690184400844,276.96106,103.733414,-441.640839,192.716537,57.549473,-339.477173
270.786224,33.706661,-418.922913,198.517029,201.071487,-378.650574,111.955322,153.767822,-277.663727,285.536163,166.974411,-462.804413,108.309456,84.74588,-258.259338,116.824406742686,228.053050835959,-299.505746882924,276.965302,103.723755,-441.371948,192.700714,57.576771,-339.214783
270.779236,33.685326,-418.632538,198.440079,201.064926,-378.459045,111.90567,153.767105,-277.476288,285.56662,166.904678,-462.568268,108.274345,84.751602,-258.034454,116.783478,228.111374,-299.156036,276.983673,103.669281,-441.10434,192.709686,57.54089,-338.92688
270.764221,33.653378,-418.348938,198.451523,201.006516,-378.294647,111.835846,153.758759,-277.321594,285.557739,166.850555,-462.349091,108.242699,84.732292,-257.830475,116.709869,228.08812,-299.009491,277.013885,103.599426,-440.858459,192.677078,57.524559,-338.700348
270.735077,33.681034,-418.137665,198.389709,200.991745,-378.139893,111.788994,153.724899,-277.178741,285.552795,166.800247,-462.142853,108.191048,84.727165,-257.675323,116.665642,228.041748,-298.896698,277.031281,103.572121,-440.643341,192.684738,57.50346,-338.506439
270.7117,33.686157,-417.903534,198.375763,200.983749,-377.975433,111.71151,153.745407,-277.057587,285.601074,166.796555,-461.92688,108.126801,84.748146,-257.546234,116.569855,228.079071,-298.79715,277.052094,103.581543,-440.414429,192.661438,57.512161,-338.315308
270.80899,33.691879,-417.639038,198.341766,201.019867,-377.803528,111.62532,153.774963,-276.925629,285.64798,166.810501,-461.68335,108.015846,84.7882,-257.398346,116.499702,228.106003,-298.668152,277.077667,103.586906,-440.166565,192.621048,57.525394,-338.107849
270.763794,33.790585,-417.342102,198.30072,201.097244,-377.621033,111.566345,153.826462,-276.784241,285.686768,166.861877,-461.401306,107.931923,84.839577,-257.244965,116.447304,228.15477,-298.528809,277.156342,103.626602,-439.89389,192.604538,57.597515,-337.895325
270.706696,33.945438,-417.124481,198.295273,201.19809,-377.393372,111.480095,153.94841,-276.620361,285.721283,166.99408,-461.163818,107.84713,84.944603,-257.097076,116.371788,228.230225,-298.391815,277.199738,103.747955,-439.626373,192.579773,57.703732,-337.68454
270.703888,34.079193,-416.921234,198.262604,201.310745,-377.181091,111.408447,154.049149,-276.445007,285.688629,167.113174,-460.926849,107.780045,85.060829,-256.920074,116.295853,228.367554,-298.167084,277.131531,103.904121,-439.415741,192.532715,57.831402,-337.499573
270.574615,34.216164,-416.757599,198.195847,201.442352,-376.97644,111.314034,154.14595,-276.285736,285.658051,167.251938,-460.705902,107.643616,85.164902,-256.781677,116.208321,228.491653,-298.001923,277.085419,104.027504,-439.215332,192.426056,57.940479,-337.334625
270.424957,34.327026,-416.558655,198.104141,201.56752,-376.777679,111.210442,154.266113,-276.099274,285.609955,167.327148,-460.479218,107.517403,85.278625,-256.606293,116.120079,228.615158,-297.800659,276.997437,104.093903,-439.005615,192.335526,58.012722,-337.147095
270.335419,34.361122,-416.311707,198.035156,201.631775,-376.552307,111.105362,154.386993,-275.879547,285.561951,167.357437,-460.222473,107.400482,85.367317,-256.384491,116.069954,228.708618,-297.567871,276.921204,104.13813,-438.747803,192.188354,58.11858,-336.918915
