taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39467,42874,41798,35935,55267,54077,160074
39513,42972,41811,35909,55315,54104,160205
39518,42907,41862,35930,55249,54144,160217
39507,42839,41861,35869,55207,54029,160076
39492,42860,41788,35820,55193,54066,159960
39495,42869,41859,35830,55173,54059,160053
39510,42853,41838,35790,55168,54033,159991
39543,42875,41890,35794,55169,54092,160102
39529,42857,41819,35808,55177,54033,160013
39516,42885,41880,35822,55205,54103,160103
39470,42856,41853,35797,55124,54069,159976
39501,42835,41838,35763,55183,53974,159937
39491,42858,41845,35782,55191,53989,159976
39515,42884,41819,35808,55135,54131,160026
39513,42880,41859,35800,55184,54076,160052
39527,42875,41824,35767,55180,54052,159993
39583,42887,41827,35709,55131,54121,160006
39565,42884,41767,35645,55087,54051,159861
39561,42797,41760,35589,55033,54007,159707
39568,42866,41784,35685,55145,54100,159903
39526,42863,41776,35615,55057,54095,159780
39586,42795,41782,35623,55046,54108,159786
39506,42787,41742,35547,54961,54024,159582
39563,42821,41760,35528,55028,54034,159672
39556,42810,41770,35555,54988,54060,159691
39604,42808,41776,35577,55078,54053,159765
39510,42836,41711,35549,54980,54017,159606
39489,42850,41725,35518,55003,54020,159582
39501,42695,41654,35501,54823,53993,159351
39506,42763,41694,35480,54947,53974,159443
39456,42774,41688,35489,54873,53989,159407
39487,42810,41757,35574,54999,54106,159628
39412,42763,41641,35484,54915,54005,159300
39510,42759,41667,35482,54908,54082,159418
39385,42766,41717,35475,54864,54054,159343
39358,42810,41723,35442,54928,53998,159333
39409,42717,41639,35442,54866,54020,159207
39390,42763,41645,35502,54890,54030,159300
39406,42742,41741,35482,54894,54029,159371
39430,42785,41657,35487,54889,54081,159359
39404,42739,41724,35433,54826,54078,159300
39377,42684,41671,35480,54866,54004,159212
39354,42724,41663,35483,54861,54007,159224
39443,42809,41723,35497,54964,54095,159472
39410,42785,41690,35493,54936,54050,159378
39430,42693,41723,35478,54864,54049,159324
39406,42791,41743,35452,54910,54042,159392
39400,42790,41704,35499,54878,54075,159393
39372,42713,41734,35499,54950,53991,159318
39393,42786,41698,35481,54915,54027,159358
39381,42673,41661,35465,54834,53970,159180
